Start,Stop,AverageTmrca
0,200000,2256.000000
200000,400000,3661.585900
400000,600000,5730.096750
600000,800000,11025.804455
800000,1000000,14101.119940
1000000,1200000,10948.375520
1200000,1400000,18713.966165
1400000,1600000,20338.922240
1600000,1800000,18438.219055
1800000,2000000,18419.778105
2000000,2200000,11852.587540
2200000,2400000,12480.588325
2400000,2600000,16060.828380
2600000,2800000,17746.254585
2800000,3000000,11407.619415
3000000,3200000,15797.579585
3200000,3400000,15222.495215
3400000,3600000,16372.658020
3600000,3800000,14195.210760
3800000,4000000,26629.997930
4000000,4200000,26732.543985
4200000,4400000,19802.111075
4400000,4600000,11183.036065
4600000,4800000,18297.024705
4800000,5000000,17256.739510
5000000,5200000,17102.423625
5200000,5400000,18173.045215
5400000,5600000,24145.913505
5600000,5800000,15636.186795
5800000,6000000,10459.197635
6000000,6200000,14442.057060
6200000,6400000,17245.965325
6400000,6600000,16224.396495
6600000,6800000,12404.693165
6800000,7000000,14324.229490
7000000,7200000,20282.112580
7200000,7400000,16377.537480
7400000,7600000,14073.104795
7600000,7800000,15589.523905
7800000,8000000,18243.907715
8000000,8200000,15468.000465
8200000,8400000,14751.973945
8400000,8600000,13549.518030
8600000,8800000,15019.687615
8800000,9000000,20597.625690
9000000,9200000,18398.899415
9200000,9400000,11926.191865
9400000,9600000,16698.614480
9600000,9800000,15884.888395
9800000,10000000,17032.799665
10000000,10200000,21901.171880
10200000,10400000,14438.066705
10400000,10600000,16823.403680
10600000,10800000,16423.804260
10800000,11000000,11475.646645
11000000,11200000,16517.448555
11200000,11400000,16778.599985
11400000,11600000,11072.912530
11600000,11800000,17784.006215
11800000,12000000,15824.607040
12000000,12200000,15180.026200
12200000,12400000,28161.484350
12400000,12600000,20791.436535
12600000,12800000,22938.288365
12800000,13000000,14112.205085
13000000,13200000,18748.861455
13200000,13400000,8066.751045
13400000,13600000,11285.741060
13600000,13800000,17539.453845
13800000,14000000,13152.118375
14000000,14200000,16741.914330
14200000,14400000,15240.678710
14400000,14600000,19231.979925
14600000,14800000,16889.629355
14800000,15000000,11285.510225
15000000,15200000,11602.866875
15200000,15400000,20837.884180
15400000,15600000,15870.555035
15600000,15800000,10817.336095
15800000,16000000,10600.620270
16000000,16200000,9506.856160
16200000,16400000,10694.033530
16400000,16600000,15183.537960
16600000,16800000,15261.714560
16800000,17000000,15064.541965
17000000,17200000,18517.834875
17200000,17400000,16047.012750
17400000,17600000,5822.821870
17600000,17800000,9563.096720
17800000,18000000,11399.484655
18000000,18200000,10874.773910
18200000,18400000,8770.607025
18400000,18600000,8080.982820
18600000,18800000,7807.866330
18800000,19000000,8918.713240
19000000,19200000,5944.204120
19200000,19400000,3367.763150
19400000,19600000,3256.077700
19600000,19800000,3363.533465
19800000,20000000,4292.823490
20000000,20200000,6984.174990
20200000,20400000,5766.304290
20400000,20600000,4791.717975
20600000,20800000,4134.284980
20800000,21000000,5577.641490
21000000,21200000,6860.827220
21200000,21400000,4444.000000
21400000,21600000,3690.891880
21600000,21800000,2532.000000
21800000,22000000,2532.000000
22000000,22200000,2532.000000
22200000,22400000,7080.444145
22400000,22600000,2628.051950
22600000,22800000,2711.000000
22800000,23000000,2711.000000
23000000,23200000,2711.000000
23200000,23400000,2711.000000
23400000,23510001,2711.000000
