Start,Stop,AverageTmrca
0,200000,4802.000000
200000,400000,4669.850215
400000,600000,5502.627720
600000,800000,8636.212310
800000,1000000,9916.607170
1000000,1200000,12040.009500
1200000,1400000,16487.206640
1400000,1600000,18373.408875
1600000,1800000,16875.177870
1800000,2000000,19005.600790
2000000,2200000,15089.129155
2200000,2400000,14547.368280
2400000,2600000,15811.457925
2600000,2800000,15685.772040
2800000,3000000,12054.428025
3000000,3200000,14452.701990
3200000,3400000,18593.496575
3400000,3600000,16265.404215
3600000,3800000,11052.047840
3800000,4000000,25335.911380
4000000,4200000,26441.075460
4200000,4400000,22777.846120
4400000,4600000,11984.071150
4600000,4800000,19109.445610
4800000,5000000,18922.416555
5000000,5200000,17141.321085
5200000,5400000,14209.547285
5400000,5600000,20221.609765
5600000,5800000,19716.015020
5800000,6000000,12463.453160
6000000,6200000,16025.081525
6200000,6400000,17682.673610
6400000,6600000,14048.102715
6600000,6800000,11868.997165
6800000,7000000,9685.875885
7000000,7200000,22281.612680
7200000,7400000,16272.737735
7400000,7600000,8768.716705
7600000,7800000,13832.745515
7800000,8000000,20879.795925
8000000,8200000,16305.908570
8200000,8400000,12121.484165
8400000,8600000,18882.911705
8600000,8800000,18493.159335
8800000,9000000,17752.876330
9000000,9200000,16606.918135
9200000,9400000,12768.272455
9400000,9600000,13976.627165
9600000,9800000,17268.096795
9800000,10000000,16219.951185
10000000,10200000,23602.326840
10200000,10400000,12868.367620
10400000,10600000,16359.946430
10600000,10800000,15644.012935
10800000,11000000,15786.020245
11000000,11200000,14670.244975
11200000,11400000,19750.028970
11400000,11600000,14676.025640
11600000,11800000,17141.253755
11800000,12000000,15608.406220
12000000,12200000,13433.778620
12200000,12400000,21725.762745
12400000,12600000,17240.268975
12600000,12800000,19665.912225
12800000,13000000,16514.426640
13000000,13200000,16582.145960
13200000,13400000,9580.990890
13400000,13600000,12680.544060
13600000,13800000,14406.287720
13800000,14000000,10046.634140
14000000,14200000,15518.686850
14200000,14400000,15142.640755
14400000,14600000,25092.803825
14600000,14800000,14701.666820
14800000,15000000,9068.855995
15000000,15200000,11652.444480
15200000,15400000,17706.720540
15400000,15600000,9777.902530
15600000,15800000,7085.264375
15800000,16000000,11593.399125
16000000,16200000,13157.377050
16200000,16400000,11811.886750
16400000,16600000,19357.140085
16600000,16800000,17879.609520
16800000,17000000,15748.851695
17000000,17200000,21924.658080
17200000,17400000,13396.870430
17400000,17600000,6389.280760
17600000,17800000,4109.178400
17800000,18000000,6541.654860
18000000,18200000,11457.099175
18200000,18400000,3841.045515
18400000,18600000,4567.923075
18600000,18800000,5565.036230
18800000,19000000,6463.925150
19000000,19200000,4414.966555
19200000,19400000,6946.875220
19400000,19600000,3948.788490
19600000,19800000,5346.178850
19800000,20000000,6009.478305
20000000,20200000,6308.938240
20200000,20400000,6031.846000
20400000,20600000,7015.753955
20600000,20800000,5401.855150
20800000,21000000,7104.090335
21000000,21200000,4336.005060
21200000,21400000,2714.349640
21400000,21600000,3250.577380
21600000,21800000,2632.000000
21800000,22000000,2632.000000
22000000,22200000,2632.000000
22200000,22400000,6841.203080
22400000,22600000,8505.187430
22600000,22800000,9484.000000
22800000,23000000,7498.202230
23000000,23200000,7218.000000
23200000,23400000,7218.000000
23400000,23510001,7218.000000
