Start,Stop,AverageTmrca
0,200000,4186.000000
200000,400000,3758.183060
400000,600000,8294.464180
600000,800000,11167.572970
800000,1000000,12770.343630
1000000,1200000,15090.994640
1200000,1400000,17712.222350
1400000,1600000,23979.436470
1600000,1800000,16744.012840
1800000,2000000,16481.207470
2000000,2200000,12384.564910
2200000,2400000,14328.974955
2400000,2600000,16342.137090
2600000,2800000,19316.548050
2800000,3000000,10421.614205
3000000,3200000,14869.919605
3200000,3400000,15786.543505
3400000,3600000,17960.928395
3600000,3800000,12042.940885
3800000,4000000,27900.402620
4000000,4200000,27791.049450
4200000,4400000,25450.180335
4400000,4600000,14953.229415
4600000,4800000,18738.159150
4800000,5000000,21354.450985
5000000,5200000,16570.722585
5200000,5400000,16420.697115
5400000,5600000,23341.817570
5600000,5800000,17185.616900
5800000,6000000,13133.560110
6000000,6200000,12306.077960
6200000,6400000,19516.825605
6400000,6600000,14677.441325
6600000,6800000,11716.515845
6800000,7000000,11260.934140
7000000,7200000,22243.305875
7200000,7400000,16858.218445
7400000,7600000,17400.901220
7600000,7800000,15100.745720
7800000,8000000,19987.154095
8000000,8200000,16222.849045
8200000,8400000,13660.060480
8400000,8600000,15238.147005
8600000,8800000,12106.204835
8800000,9000000,19329.776855
9000000,9200000,16410.227155
9200000,9400000,15400.740560
9400000,9600000,15679.332785
9600000,9800000,17989.705685
9800000,10000000,14648.766950
10000000,10200000,24768.716795
10200000,10400000,15079.880010
10400000,10600000,13565.217070
10600000,10800000,16865.517145
10800000,11000000,13893.296655
11000000,11200000,12141.185335
11200000,11400000,14555.703020
11400000,11600000,13436.582225
11600000,11800000,13179.610800
11800000,12000000,12988.990750
12000000,12200000,15547.603500
12200000,12400000,25558.797875
12400000,12600000,19554.851210
12600000,12800000,21718.987165
12800000,13000000,15024.519165
13000000,13200000,12490.675500
13200000,13400000,8415.005695
13400000,13600000,13142.818480
13600000,13800000,15283.301405
13800000,14000000,12075.972830
14000000,14200000,17782.721875
14200000,14400000,15933.535500
14400000,14600000,21488.589325
14600000,14800000,16766.594940
14800000,15000000,13913.494045
15000000,15200000,11973.587930
15200000,15400000,13318.644410
15400000,15600000,14805.014995
15600000,15800000,11777.440955
15800000,16000000,12030.607510
16000000,16200000,9671.296135
16200000,16400000,14373.310280
16400000,16600000,23167.765750
16600000,16800000,18735.706165
16800000,17000000,19186.560330
17000000,17200000,16211.138950
17200000,17400000,15161.764880
17400000,17600000,3224.211235
17600000,17800000,3287.699230
17800000,18000000,6880.998200
18000000,18200000,7397.750485
18200000,18400000,12708.321405
18400000,18600000,10434.694695
18600000,18800000,10683.255125
18800000,19000000,7487.679755
19000000,19200000,6477.107200
19200000,19400000,4898.136025
19400000,19600000,5083.000000
19600000,19800000,6413.879915
19800000,20000000,5694.694175
20000000,20200000,4340.596415
20200000,20400000,2490.000000
20400000,20600000,3282.704865
20600000,20800000,2382.363150
20800000,21000000,3532.172435
21000000,21200000,4681.960155
21200000,21400000,3567.940515
21400000,21600000,4528.632375
21600000,21800000,4255.000000
21800000,22000000,4255.000000
22000000,22200000,3510.351040
22200000,22400000,8971.777945
22400000,22600000,8469.971320
22600000,22800000,11449.000000
22800000,23000000,4988.895310
23000000,23200000,3142.000000
23200000,23400000,3142.000000
23400000,23510001,3142.000000
