Start,Stop,AverageTmrca
0,50000,3604.000000
50000,100000,3604.000000
100000,150000,3604.000000
150000,200000,3604.000000
200000,250000,3604.000000
250000,300000,3604.000000
300000,350000,6112.953940
350000,400000,4649.216800
400000,450000,4491.000000
450000,500000,4491.000000
500000,550000,10891.849020
550000,600000,12643.073260
600000,650000,8395.693800
650000,700000,15535.702320
700000,750000,12494.037340
750000,800000,9273.769500
800000,850000,8515.699020
850000,900000,15038.389040
900000,950000,28107.757280
950000,1000000,13721.108800
1000000,1050000,9347.071320
1050000,1100000,17040.815920
1100000,1150000,19504.797800
1150000,1200000,10879.492340
1200000,1250000,18697.824380
1250000,1300000,17302.551760
1300000,1350000,11890.323560
1350000,1400000,13358.020740
1400000,1450000,15906.793520
1450000,1500000,14690.179000
1500000,1550000,26282.208100
1550000,1600000,24816.004340
1600000,1650000,21889.742520
1650000,1700000,22970.226900
1700000,1750000,11141.154200
1750000,1800000,17757.504020
1800000,1850000,10654.404080
1850000,1900000,10690.784040
1900000,1950000,24232.141000
1950000,2000000,21100.592140
2000000,2050000,11287.756280
2050000,2100000,14331.878040
2100000,2150000,13833.127720
2150000,2200000,11614.189880
2200000,2250000,14917.142920
2250000,2300000,15415.747660
2300000,2350000,10353.013340
2350000,2400000,12031.611820
2400000,2450000,17736.311620
2450000,2500000,19500.472800
2500000,2550000,13157.691480
2550000,2600000,11523.585820
2600000,2650000,16692.368160
2650000,2700000,18913.028580
2700000,2750000,19614.166760
2750000,2800000,14437.309060
2800000,2850000,10119.495000
2850000,2900000,6887.531520
2900000,2950000,4375.716480
2950000,3000000,5781.873500
3000000,3050000,6540.258800
3050000,3100000,6550.333900
3100000,3150000,17781.338400
3150000,3200000,22543.951860
3200000,3250000,18561.709980
3250000,3300000,11837.373480
3300000,3350000,15072.946600
3350000,3400000,14019.056980
3400000,3450000,19878.944900
3450000,3500000,17808.937760
3500000,3550000,14240.189840
3550000,3600000,26696.773240
3600000,3650000,14411.372800
3650000,3700000,11870.019820
3700000,3750000,17284.278100
3750000,3800000,11514.124500
3800000,3850000,18899.179680
3850000,3900000,28351.993080
3900000,3950000,23021.303620
3950000,4000000,32023.990520
4000000,4050000,31658.296200
4050000,4100000,25686.942480
4100000,4150000,19002.817400
4150000,4200000,17983.819820
4200000,4250000,18151.793560
4250000,4300000,28549.518420
4300000,4350000,22364.786740
4350000,4400000,18965.418040
4400000,4450000,16118.943560
4450000,4500000,10560.176640
4500000,4550000,9402.103560
4550000,4600000,18762.840420
4600000,4650000,15226.892420
4650000,4700000,16592.847740
4700000,4750000,23490.638020
4750000,4800000,31286.595200
4800000,4850000,27140.026580
4850000,4900000,22643.749520
4900000,4950000,21367.403520
4950000,5000000,13482.103860
5000000,5050000,14782.193920
5050000,5100000,17756.839620
5100000,5150000,16151.485540
5150000,5200000,13060.478260
5200000,5250000,22339.995540
5250000,5300000,19446.012280
5300000,5350000,19504.928520
5350000,5400000,15801.565500
5400000,5450000,22488.534760
5450000,5500000,23842.239680
5500000,5550000,17095.092060
5550000,5600000,9041.447320
5600000,5650000,12797.085720
5650000,5700000,15504.555100
5700000,5750000,11074.796120
5750000,5800000,12227.212640
5800000,5850000,11691.756720
5850000,5900000,15860.613280
5900000,5950000,16154.576660
5950000,6000000,11468.869120
6000000,6050000,9413.483360
6050000,6100000,9562.775200
6100000,6150000,9885.043260
6150000,6200000,13216.339620
6200000,6250000,23299.924620
6250000,6300000,18855.418360
6300000,6350000,10429.375960
6350000,6400000,9696.303820
6400000,6450000,16046.153640
6450000,6500000,12601.594800
6500000,6550000,15100.891560
6550000,6600000,20229.961100
6600000,6650000,20370.236660
6650000,6700000,14989.736340
6700000,6750000,9672.410920
6750000,6800000,13279.724820
6800000,6850000,15296.132520
6850000,6900000,19490.114100
6900000,6950000,9911.880420
6950000,7000000,10129.280280
7000000,7050000,21765.872060
7050000,7100000,16616.875700
7100000,7150000,17206.686160
7150000,7200000,19857.885280
7200000,7250000,19991.112760
7250000,7300000,14921.405180
7300000,7350000,16867.071520
7350000,7400000,10314.300600
7400000,7450000,9889.987080
7450000,7500000,11049.385600
7500000,7550000,17230.459840
7550000,7600000,19741.551800
7600000,7650000,19203.243320
7650000,7700000,14708.763160
7700000,7750000,13853.394740
7750000,7800000,13764.963460
7800000,7850000,12687.764760
7850000,7900000,13145.546260
7900000,7950000,25936.146780
7950000,8000000,19185.005160
8000000,8050000,11142.594760
8050000,8100000,15200.752720
8100000,8150000,15241.855360
8150000,8200000,16985.620680
8200000,8250000,10740.322060
8250000,8300000,11976.527220
8300000,8350000,17229.596480
8350000,8400000,13949.983020
8400000,8450000,10318.375480
8450000,8500000,13122.085620
8500000,8550000,14400.253140
8550000,8600000,23931.415300
8600000,8650000,23583.105280
8650000,8700000,13516.167060
8700000,8750000,10155.638760
8750000,8800000,13554.630220
8800000,8850000,12513.287500
8850000,8900000,21457.679740
8900000,8950000,15271.408360
8950000,9000000,13598.637480
9000000,9050000,20482.137400
9050000,9100000,9713.560380
9100000,9150000,23781.937740
9150000,9200000,17025.059540
9200000,9250000,18633.022960
9250000,9300000,14661.643640
9300000,9350000,6712.736640
9350000,9400000,7057.569040
9400000,9450000,13253.712400
9450000,9500000,12889.912160
9500000,9550000,18161.934360
9550000,9600000,20128.720280
9600000,9650000,18258.411580
9650000,9700000,14916.710500
9700000,9750000,17835.399740
9750000,9800000,16882.493260
9800000,9850000,24130.392540
9850000,9900000,16107.878280
9900000,9950000,10917.361200
9950000,10000000,9256.574880
10000000,10050000,19063.400580
10050000,10100000,21015.762920
10100000,10150000,24069.922400
10150000,10200000,21061.293560
10200000,10250000,11322.360380
10250000,10300000,13941.824880
10300000,10350000,16184.438560
10350000,10400000,12962.742600
10400000,10450000,13361.895800
10450000,10500000,10591.409200
10500000,10550000,21962.662240
10550000,10600000,22154.734640
10600000,10650000,15155.027100
10650000,10700000,20642.357600
10700000,10750000,9517.040060
10750000,10800000,19140.352740
10800000,10850000,14634.843360
10850000,10900000,10896.875920
10900000,10950000,7186.618600
10950000,11000000,11977.344480
11000000,11050000,9434.685160
11050000,11100000,12682.830960
11100000,11150000,9082.896020
11150000,11200000,12985.747540
11200000,11250000,13160.928060
11250000,11300000,15648.477200
11300000,11350000,18546.246680
11350000,11400000,13136.302000
11400000,11450000,15521.404440
11450000,11500000,11635.890480
11500000,11550000,11308.349440
11550000,11600000,11018.467600
11600000,11650000,12100.647680
11650000,11700000,14017.687560
11700000,11750000,11711.457200
11750000,11800000,10414.712600
11800000,11850000,14655.937040
11850000,11900000,21158.216340
11900000,11950000,20171.463780
11950000,12000000,11811.439780
12000000,12050000,9335.586960
12050000,12100000,13122.260960
12100000,12150000,21029.432400
12150000,12200000,17369.456260
12200000,12250000,29209.804380
12250000,12300000,30223.202700
12300000,12350000,21020.575620
12350000,12400000,13326.876500
12400000,12450000,9013.806580
12450000,12500000,11815.270720
12500000,12550000,24238.149140
12550000,12600000,22887.202660
12600000,12650000,22469.762440
12650000,12700000,21651.104740
12700000,12750000,11524.386160
12750000,12800000,17347.117980
12800000,12850000,23986.133800
12850000,12900000,20511.951700
12900000,12950000,12654.923520
12950000,13000000,12222.073940
13000000,13050000,15720.050880
13050000,13100000,15999.383400
13100000,13150000,24144.684600
13150000,13200000,11727.111640
13200000,13250000,9939.531180
13250000,13300000,12185.072480
13300000,13350000,11646.048500
13350000,13400000,13448.410440
13400000,13450000,16124.078620
13450000,13500000,9597.631960
13500000,13550000,12064.221100
13550000,13600000,20229.096700
13600000,13650000,16866.685060
13650000,13700000,18474.163620
13700000,13750000,23343.191480
13750000,13800000,19525.125720
13800000,13850000,14044.250600
13850000,13900000,8670.883120
13900000,13950000,6015.269080
13950000,14000000,10150.481040
14000000,14050000,10724.504020
14050000,14100000,19495.148240
14100000,14150000,22679.979220
14150000,14200000,21280.809400
14200000,14250000,22371.647660
14250000,14300000,16855.674480
14300000,14350000,12646.310740
14350000,14400000,11156.816060
14400000,14450000,23702.621600
14450000,14500000,22183.364000
14500000,14550000,20208.722340
14550000,14600000,12064.181800
14600000,14650000,26472.140600
14650000,14700000,24093.124660
14700000,14750000,9645.005840
14750000,14800000,15369.536600
14800000,14850000,14618.437460
14850000,14900000,18608.310660
14900000,14950000,14287.946580
14950000,15000000,15996.760620
15000000,15050000,12463.762460
15050000,15100000,13855.624580
15100000,15150000,14287.983400
15150000,15200000,13842.761560
15200000,15250000,17472.139680
15250000,15300000,15169.560680
15300000,15350000,20112.248200
15350000,15400000,16567.016700
15400000,15450000,11793.062640
15450000,15500000,10819.204380
15500000,15550000,8868.167380
15550000,15600000,9692.790440
15600000,15650000,10201.161920
15650000,15700000,10258.587100
15700000,15750000,12276.578400
15750000,15800000,16601.269920
15800000,15850000,6011.784640
15850000,15900000,3112.000000
15900000,15950000,4585.553720
15950000,16000000,6326.756960
16000000,16050000,5962.000000
16050000,16100000,5962.000000
16100000,16150000,11349.057480
16150000,16200000,6870.255200
16200000,16250000,16538.514820
16250000,16300000,10314.604520
16300000,16350000,14003.778500
16350000,16400000,28120.438480
16400000,16450000,20721.938240
16450000,16500000,11768.843480
16500000,16550000,13638.728020
16550000,16600000,17122.163900
16600000,16650000,17479.306460
16650000,16700000,12118.694380
16700000,16750000,14400.713640
16750000,16800000,10049.985040
16800000,16850000,11241.583520
16850000,16900000,7443.769200
16900000,16950000,12902.613100
16950000,17000000,14776.092480
17000000,17050000,20700.179420
17050000,17100000,18948.208660
17100000,17150000,11557.745800
17150000,17200000,11819.383940
17200000,17250000,10706.605340
17250000,17300000,16352.036780
17300000,17350000,14594.505520
17350000,17400000,7018.731320
17400000,17450000,9448.338720
17450000,17500000,8084.473220
17500000,17550000,4195.000000
17550000,17600000,4195.000000
17600000,17650000,4195.000000
17650000,17700000,4861.939420
17700000,17750000,4666.832720
17750000,17800000,5670.000000
17800000,17850000,7566.405060
17850000,17900000,6625.569820
17900000,17950000,13446.781140
17950000,18000000,10638.549000
18000000,18050000,6890.883000
18050000,18100000,8894.133400
18100000,18150000,7125.456640
18150000,18200000,6335.813400
18200000,18250000,6468.000000
18250000,18300000,7619.463240
18300000,18350000,8892.277640
18350000,18400000,4893.000000
18400000,18450000,4691.755500
18450000,18500000,4617.436400
18500000,18550000,3267.942400
18550000,18600000,2868.000000
18600000,18650000,3155.167600
18650000,18700000,3342.000000
18700000,18750000,3342.000000
18750000,18800000,3268.956500
18800000,18850000,2921.000000
18850000,18900000,3119.304320
18900000,18950000,2921.000000
18950000,19000000,2921.000000
19000000,19050000,2921.000000
19050000,19100000,2921.000000
19100000,19150000,2921.000000
19150000,19200000,2921.000000
19200000,19250000,1383.188200
19250000,19300000,1311.770800
19300000,19350000,1406.000000
19350000,19400000,1406.000000
19400000,19450000,1406.000000
19450000,19500000,1312.142600
19500000,19550000,1276.000000
19550000,19600000,1276.000000
19600000,19650000,1276.000000
19650000,19700000,1276.000000
19700000,19750000,2001.716800
19750000,19800000,2560.000000
19800000,19850000,2907.340120
19850000,19900000,4514.244080
19900000,19950000,7939.000000
19950000,20000000,8055.669040
20000000,20050000,6726.943080
20050000,20100000,8005.338100
20100000,20150000,7102.000000
20150000,20200000,3520.968040
20200000,20250000,1456.000000
20250000,20300000,1456.000000
20300000,20350000,1456.000000
20350000,20400000,1456.000000
20400000,20450000,1456.000000
20450000,20500000,1456.000000
20500000,20550000,1542.245920
20550000,20600000,2252.417300
20600000,20650000,3503.288840
20650000,20700000,4467.045140
20700000,20750000,5563.000000
20750000,20800000,5617.176000
20800000,20850000,4583.000000
20850000,20900000,4583.000000
20900000,20950000,9730.795700
20950000,21000000,3869.399980
21000000,21050000,6426.905260
21050000,21100000,4987.430920
21100000,21150000,2903.308200
21150000,21200000,1270.331000
21200000,21250000,2791.989480
21250000,21300000,3342.000000
21300000,21350000,3673.150240
21350000,21400000,4465.000000
21400000,21450000,4465.000000
21450000,21500000,4465.000000
21500000,21550000,3687.052980
21550000,21600000,3342.000000
21600000,21650000,3342.000000
21650000,21700000,3342.000000
21700000,21750000,3342.000000
21750000,21800000,3342.000000
21800000,21850000,3342.000000
21850000,21900000,3342.000000
21900000,21950000,3342.000000
21950000,22000000,3342.000000
22000000,22050000,3298.202400
22050000,22100000,3050.909380
22100000,22150000,3005.000000
22150000,22200000,3005.000000
22200000,22250000,7734.123780
22250000,22300000,11189.710820
22300000,22350000,9658.360000
22350000,22400000,6918.529980
22400000,22450000,7490.866040
22450000,22500000,9821.092740
22500000,22550000,7897.000000
22550000,22600000,7897.000000
22600000,22650000,7897.000000
22650000,22700000,7897.000000
22700000,22750000,7897.000000
22750000,22800000,7897.000000
22800000,22850000,7039.720640
22850000,22900000,4760.000000
22900000,22950000,4760.000000
22950000,23000000,4760.000000
23000000,23050000,4760.000000
23050000,23100000,4760.000000
23100000,23150000,4760.000000
23150000,23200000,4760.000000
23200000,23250000,4760.000000
23250000,23300000,4760.000000
23300000,23350000,4760.000000
23350000,23400000,4760.000000
23400000,23450000,4760.000000
23450000,23500000,4760.000000
23500000,23510001,4760.000000
