Start,Stop,AverageTmrca
0,1000000,7151.480198
1000000,2000000,18603.995751
2000000,3000000,13814.338342
3000000,4000000,18339.414851
4000000,5000000,19677.125132
5000000,6000000,15474.995435
6000000,7000000,14875.764016
7000000,8000000,17473.970630
8000000,9000000,15185.229101
9000000,10000000,17195.913607
10000000,11000000,16498.392142
11000000,12000000,13308.712400
12000000,13000000,20774.546752
13000000,14000000,13983.885832
14000000,15000000,16319.879733
15000000,16000000,11301.977102
16000000,17000000,14509.881834
17000000,18000000,11850.585237
18000000,19000000,6060.561997
19000000,20000000,3424.454335
20000000,21000000,3736.506528
21000000,22000000,3236.186335
22000000,23000000,6779.099190
23000000,23510001,7073.000000
