Start,Stop,AverageTmrca
0,1000000,9220.279668
1000000,2000000,17434.456816
2000000,3000000,14012.848158
3000000,4000000,18821.109620
4000000,5000000,20251.137654
5000000,6000000,14344.483114
6000000,7000000,13803.704410
7000000,8000000,18101.970988
8000000,9000000,15511.433722
9000000,10000000,16967.697463
10000000,11000000,17869.424232
11000000,12000000,14438.856689
12000000,13000000,19198.000045
13000000,14000000,14733.113670
14000000,15000000,16384.592646
15000000,16000000,12923.745375
16000000,17000000,15108.957107
17000000,18000000,9872.215207
18000000,19000000,6709.523175
19000000,20000000,3848.067422
20000000,21000000,8658.523595
21000000,22000000,1951.699835
22000000,23000000,5833.855542
23000000,23510001,5404.000000
