Start,Stop,AverageTmrca
0,1000000,8799.262506
1000000,2000000,17007.631584
2000000,3000000,13126.200922
3000000,4000000,17445.403893
4000000,5000000,20421.885685
5000000,6000000,15904.513918
6000000,7000000,14073.839068
7000000,8000000,16396.871061
8000000,9000000,14894.496812
9000000,10000000,15540.358426
10000000,11000000,15842.145381
11000000,12000000,13510.189378
12000000,13000000,18247.953958
13000000,14000000,14495.768561
14000000,15000000,17723.052129
15000000,16000000,11715.900738
16000000,17000000,13139.254023
17000000,18000000,9764.564294
18000000,19000000,4877.729502
19000000,20000000,2649.553582
20000000,21000000,3990.130905
21000000,22000000,3627.758404
22000000,23000000,6693.675789
23000000,23510001,4760.000000
