Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,0.982926088832,4802,139,0.000794667,152,0.000898667
50001,100000,0,0.6312512,4802,177,0.00111067,133,0.000866222
100001,150000,0,0.767902157044,4802,175,0.00110178,165,0.00106756
150001,200000,0,0.7890249,4802,171,0.00105067,136,0.000825333
200001,250000,0,0.878275621296,4802,169,0.001148,162,0.001048
250001,300000,0,0.35545516434,4802,164,0.00103556,88,0.000565333
300001,350000,0.234550139,0.2267415,4769.38294,152,0.000929778,66,0.000392
350001,400000,0.234550139,0.2267415,4306.01792,119,0.000607111,43,0.000225778
400001,450000,0.234550139,0.79679220759,4065,103,0.000537778,82,0.000406667
450001,500000,0.234550139,0.570501940608,3895.20672,103,0.000592444,83,0.000479111
500001,550000,1.993676178,0.473687767984,7305.73028,128,0.000709333,69,0.000368889
550001,600000,1.993676178,0.860384345416,6744.57388,175,0.00110933,150,0.000878667
600001,650000,1.407300831,0.879553061006,7842.37644,141,0.000704444,118,0.000595111
650001,700000,1.407300831,1.2974456508326,11860.59246,183,0.00105733,244,0.00144356
700001,750000,1.055475623,1.451541,8992.48836,144,0.000927556,206,0.0013
750001,800000,1.055475623,1.451541,5849.39198,143,0.000782222,186,0.00103778
800001,850000,2.345501386,0.979035975232,7521.48502,164,0.00123467,157,0.00116933
850001,900000,2.345501386,0.2127949,10728.70592,188,0.001012,79,0.000433333
900001,950000,3.049151801,0.2127949,12033.64212,181,0.000996,40,0.000234222
950001,1000000,3.049151801,0.58631021657,9382.59562,227,0.00128756,152,0.000836889
1000001,1050000,3.400977009,0.7958515,5939.31906,164,0.000925778,116,0.000663111
1050001,1100000,3.400977009,0.7958515,14181.59994,297,0.00208178,257,0.00181511
1100001,1150000,2.814601663,1.77196289452,12834.18334,264,0.00149244,444,0.00246089
1150001,1200000,2.814601663,1.912275,15204.93566,408,0.00266133,686,0.004584
1200001,1250000,3.635527148,1.912275,21202.74652,398,0.00290844,745,0.00542711
1250001,1300000,3.635527148,1.912275,17247.26674,310,0.002164,563,0.00391956
1300001,1350000,1.759126039,1.912275,13339.23952,253,0.00153378,538,0.00340489
1350001,1400000,1.759126039,1.912275,14159.57378,259,0.00185911,424,0.00317911
1400001,1450000,0.703650416,1.912275,20239.03172,365,0.00252311,593,0.00403689
1450001,1500000,0.703650416,1.30865444316,16368.2866,269,0.00207644,344,0.002576
1500001,1550000,2.462776455,0.877654203864,22197.15992,392,0.00258622,364,0.002464
1550001,1600000,2.462776455,1.11789666392,14689.15726,235,0.00128622,291,0.00152044
1600001,1650000,2.931876732,0.774774,16375.0159,350,0.00226,265,0.00174578
1650001,1700000,2.931876732,0.774774,22343.73818,429,0.00293289,330,0.00228756
1700001,1750000,2.228226316,0.774774,14545.909,350,0.00207156,276,0.00158889
1750001,1800000,2.228226316,0.774774,14236.0484,276,0.00185067,226,0.00158267
1800001,1850000,1.759126039,1.1278580118,11946.76948,231,0.00168622,270,0.00199156
1850001,1900000,1.759126039,1.465876,19450.86328,419,0.00289778,616,0.00434667
1900001,1950000,5.394653187,1.465876,21068.80536,490,0.00308844,606,0.00393689
1950001,2000000,5.394653187,1.0366439298,23555.96504,445,0.00314444,463,0.00338578
2000001,2050000,2.462776455,0.339206,16526.53018,398,0.00278889,195,0.00133333
2050001,2100000,2.462776455,0.339206,17414.75366,331,0.00225778,146,0.000957778
2100001,2150000,1.64185097,0.339206,14756.98322,349,0.00218889,229,0.00143733
2150001,2200000,1.64185097,0.339206,11658.24956,244,0.00152222,112,0.000703111
2200001,2250000,3.635527148,1.31780848406,11829.43816,315,0.00211956,424,0.002616
2250001,2300000,3.635527148,2.644295,17989.35714,339,0.00232489,822,0.00571644
2300001,2350000,1.64185097,2.644295,12751.03086,209,0.00144044,547,0.00394178
2350001,2400000,1.64185097,2.644295,15619.64696,280,0.00179956,703,0.00466978
2400001,2450000,4.691002771,1.162994708458,20086.74978,385,0.00261778,333,0.00227556
2450001,2500000,4.691002771,0.4156363,18451.5703,353,0.00240222,193,0.00121022
