Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,0.982926088832,2411,104,0.000569333,93,0.000495556
50001,100000,0,0.6312512,2411,115,0.000593333,84,0.000452444
100001,150000,0,0.767902157044,2411,89,0.000474222,93,5e-04
150001,200000,0,0.7890249,2411,110,0.000591556,94,0.000526667
200001,250000,0,0.878275621296,2411,119,0.000616889,125,0.000640444
250001,300000,0,0.35545516434,2411,130,0.000745778,71,0.000401333
300001,350000,0.234550139,0.2267415,2696.94424,119,0.000631556,38,0.000215111
350001,400000,0.234550139,0.2267415,2863,107,0.000546667,33,0.000148889
400001,450000,0.234550139,0.79679220759,3130.79124,156,0.000756,113,0.000569333
450001,500000,0.234550139,0.570501940608,3728.29336,137,0.000699556,96,0.000477778
500001,550000,1.993676178,0.473687767984,10258.25296,173,0.00101244,102,0.000608889
550001,600000,1.993676178,0.860384345416,9582.8379,222,0.00141511,213,0.00135733
600001,650000,1.407300831,0.879553061006,8534.31938,179,0.000877333,162,0.000838667
650001,700000,1.407300831,1.2974456508326,10945.24002,214,0.00116089,288,0.00158489
700001,750000,1.055475623,1.451541,10915.90036,250,0.00162267,317,0.00194844
750001,800000,1.055475623,1.451541,10429.43276,266,0.00171778,374,0.00237022
800001,850000,2.345501386,0.979035975232,11016.0829,248,0.00134222,216,0.00118044
850001,900000,2.345501386,0.2127949,12623.08974,324,0.00201022,157,0.000959556
900001,950000,3.049151801,0.2127949,15802.37318,328,0.00230844,87,0.000575556
950001,1000000,3.049151801,0.58631021657,16037.04592,328,0.00217778,208,0.00136356
1000001,1050000,3.400977009,0.7958515,13932.73578,375,0.00230311,325,0.00193422
1050001,1100000,3.400977009,0.7958515,19088.2151,348,0.00250089,277,0.00199378
1100001,1150000,2.814601663,1.77196289452,18432.93682,392,0.00255911,589,0.00374267
1150001,1200000,2.814601663,1.912275,11338.37452,243,0.00149422,442,0.00278267
1200001,1250000,3.635527148,1.912275,19464.0208,383,0.00243911,696,0.00461156
1250001,1300000,3.635527148,1.912275,22660.32338,418,0.002884,772,0.005292
1300001,1350000,1.759126039,1.912275,20952.05004,373,0.00222044,640,0.00393333
1350001,1400000,1.759126039,1.912275,16120.1129,329,0.00225644,575,0.00398889
1400001,1450000,0.703650416,1.912275,22444.79148,369,0.00183156,668,0.00334889
1450001,1500000,0.703650416,1.30865444316,24335.87112,441,0.00329867,577,0.00423067
1500001,1550000,2.462776455,0.877654203864,20278.1036,369,0.00271689,342,0.00251067
