Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1.24738028236364,0.795020773888889,9470.683145,4337,0.00134124,3713,0.00113736
1000001,2000000,2.71687243833333,1.03025923333333,15233.877159,6098,0.00203569,8358,0.00282189
2000001,3000000,2.88301211975,1.31416023333333,15695.922071,7011,0.00226116,8690,0.00287398
3000001,4000000,4.16326495933333,0.868708592857143,17676.859911,7060,0.0023064,10166,0.00330991
4000001,5000000,5.41419903158333,1.28123583333333,20519.0373,7897,0.00265533,10679,0.00358411
5000001,6000000,3.43029577633333,0.821695123529412,16714.914779,6931,0.00230842,5689,0.00186082
6000001,7000000,3.47916038875,1.02545252727273,14292.655793,6530,0.00210358,5712,0.00183618
7000001,8000000,3.67461883758333,0.808397253333333,15992.209767,6396,0.00205484,4663,0.0014714
8000001,9000000,3.8309855965,0.7231038875,15480.128301,6505,0.00213247,5198,0.00169547
9000001,10000000,3.37165824183333,1.34090943846154,16379.367488,6661,0.00211671,7686,0.00243427
10000001,11000000,4.35872340816667,1.38035375882353,17639.43662,7501,0.00245893,9515,0.00311736
11000001,12000000,2.11095124691667,1.34010856,14755.481885,5931,0.00196282,9536,0.00317491
12000001,13000000,3.5671166905,1.15827706,18242.769644,6824,0.00236178,7788,0.00273204
13000001,14000000,2.46277645475,1.052703282,15350.507731,6253,0.00207407,5193,0.00162298
14000001,15000000,2.20868047141667,1.13201126666667,15510.283012,6007,0.00197769,5632,0.00178564
15000001,16000000,1.29002576208333,0.85732375,11732.878277,5206,0.00157791,4149,0.00125436
16000001,17000000,2.599597369,1.26413372,13860.80228,5787,0.00182176,8710,0.00276422
17000001,18000000,1.53434882308333,1.15135194444444,11995.345249,4799,0.00148731,3708,0.00112913
18000001,19000000,0.5863753465,1.06192917,5797.332601,2746,0.000743089,2375,0.000624156
19000001,20000000,0.332279362916667,1.25442815,5354.620566,2696,0.000766111,2179,0.000627044
20000001,21000000,0.5179648895,1.2703496375,6660.40093,3624,0.00109544,3931,0.00119871
21000001,22000000,0.381143975166667,0.84917254,7194.100899,3595,0.00116398,3528,0.00113802
22000001,23000000,0.625467036166667,1.14232,6269.039744,3258,0.000990711,3313,0.00102947
