Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,1.2514016,3604,108,0.000616,101,0.000572889
50001,100000,0,0.6312512,3604,102,0.000588889,75,0.000409778
100001,150000,0,0.71013805,3604,99,0.000547556,86,0.000483556
150001,200000,0,0.7890249,3604,116,0.000676,74,0.000431111
200001,250000,0,1.25309895,3604,104,0.000574222,98,0.000581333
250001,300000,0.1172750695,0.97195725,3604,129,0.000768889,59,0.000325778
300001,350000,0.1172750695,0.2267415,6112.95394,131,0.000789778,50,0.000296444
350001,400000,0.234550139,0.2267415,4649.2168,89,0.000519556,45,0.000265333
400001,450000,0.234550139,0.80039475,4491,131,0.000788889,109,0.000638222
450001,500000,1.1141131585,0.95385365,4491,136,0.000771556,88,0.000512
500001,550000,1.1141131585,0.4588109,10891.84902,228,0.00144444,158,0.000995111
550001,600000,1.7004885045,0.764025066666667,12643.07326,341,0.00227289,298,0.00190889
600001,650000,1.7004885045,0.650651843333333,8395.6938,207,0.00145156,192,0.00133022
650001,700000,1.231388227,0.755033365,15535.70232,301,0.00195956,399,0.002708
700001,750000,1.231388227,1.451541,12494.03734,222,0.00155111,356,0.00236622
750001,800000,1.7004885045,1.451541,9273.7695,267,0.00175156,331,0.00218089
800001,850000,1.7004885045,0.718214733333333,8515.69902,218,0.001272,238,0.00142622
850001,900000,2.6973265935,0.2127949,15038.38904,363,0.00191467,145,0.000747556
900001,950000,2.6973265935,0.2127949,28107.75728,461,0.00301156,96,0.000664889
950001,1000000,3.225064405,0.54680375,13721.1088,247,0.00167644,148,0.000992
1000001,1050000,3.225064405,0.7958515,9347.07132,231,0.00122578,182,0.000993778
1050001,1100000,3.107789336,0.7958515,17040.81592,316,0.00205067,264,0.00168444
1100001,1150000,3.107789336,1.35406325,19504.7978,413,0.00261822,695,0.00454133
1150001,1200000,3.2250644055,1.912275,10879.49234,307,0.00185022,484,0.00309644
1200001,1250000,3.2250644055,1.912275,18697.82438,340,0.00226622,644,0.00422978
1250001,1300000,2.6973265935,1.912275,17302.55176,272,0.00193244,537,0.00385022
1300001,1350000,2.6973265935,1.912275,11890.32356,251,0.00148044,471,0.00284667
1350001,1400000,1.2313882275,1.912275,13358.02074,289,0.00182578,523,0.00312756
1400001,1450000,1.2313882275,1.912275,15906.79352,350,0.00216711,635,0.00400533
1450001,1500000,1.5832134355,1.2598533,14690.179,309,0.00220622,397,0.00281378
1500001,1550000,1.5832134355,0.8312518,26282.2081,391,0.00263067,410,0.00287244
1550001,1600000,2.6973265935,1.18675133333333,24816.00434,447,0.00316356,469,0.00326978
1600001,1650000,2.6973265935,0.774774,21889.74252,406,0.00293867,325,0.00229378
1650001,1700000,2.580051524,0.774774,22970.2269,466,0.00329467,385,0.00272178
1700001,1750000,2.580051524,0.774774,11141.1542,308,0.00173422,255,0.00136089
1750001,1800000,1.9936761775,0.774774,17757.50402,291,0.002184,226,0.00175111
1800001,1850000,1.9936761775,1.120325,10654.40408,227,0.00148933,260,0.00144267
