Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,0,1.09727603333333,7521,718,0.00133611,572,0.00108644
200001,400000,0.1172750695,0.9109798,7122.47738,623,0.00114056,425,0.000776333
400001,600000,0.96751932175,0.737754,6570.65873,623,0.000997667,455,0.000705444
600001,800000,1.7004885045,0.8508741325,8801.66527,797,0.00104756,876,0.00115178
800001,1000000,2.46277645475,0.688177383333333,13065.763185,1218,0.00196911,689,0.00110078
1000001,1200000,3.22506440525,1.35406325,14591.61235,1219,0.001875,1295,0.00190678
1200001,1400000,2.2282263165,1.912275,19424.47369,1402,0.00232911,2606,0.00437922
1400001,1600000,1.9643574105,1.21599212,21696.016745,1409,0.00256056,1780,0.00332467
1600001,1800000,2.3455013855,0.774774,13091.303255,1051,0.00184178,871,0.00154644
1800001,2000000,2.96119549925,0.79282375,17005.428995,1297,0.00227356,1697,0.00290744
2000001,2200000,3.28370194,0.339206,14546.02668,1327,0.00214056,631,0.00102578
2200001,2400000,2.90255796475,1.4917505,15967.39404,1362,0.00224389,2951,0.00499844
2400001,2600000,2.87323919725,1.44596543333333,16113.21088,1420,0.00222922,1164,0.00176833
2600001,2800000,3.28370193975,1.7788195,14726.23842,1211,0.00198322,2020,0.00339867
2800001,3000000,2.492095222,1.60392955,9340.794645,1026,0.00162878,1283,0.00212911
3000001,3200000,2.8146016625,0.6642307,12312.426345,1090,0.00169344,653,0.00104022
3200001,3400000,4.1632649595,0.826779133333333,14782.453295,1326,0.00207456,1403,0.00222422
3400001,3600000,3.37165824175,0.348841766666667,18439.717415,1568,0.00255089,680,0.00109222
3600001,3800000,4.309858796,1.1075888,13329.011885,1266,0.00202456,1368,0.00225044
3800001,4000000,6.30353497375,3.467802,25316.4147,1935,0.00329044,6086,0.0105917
4000001,4200000,6.244897439,1.51306925,25408.719215,1828,0.00319556,1801,0.00307489
4200001,4400000,5.18942181575,0.9774381,20266.789395,1600,0.00276411,1452,0.00253922
4400001,4600000,3.37165824175,1.52780265,12876.20806,1374,0.00227478,1383,0.00229167
4600001,4800000,4.5737277015,2.415166,14972.67679,1102,0.00176156,2547,0.00413344
4800001,5000000,6.626041414,1.22802906666667,18436.13391,1588,0.00268089,2944,0.00482967
5000001,5200000,5.599884558,0.702143866666667,15999.062225,1414,0.00239033,1078,0.00184467
5200001,5400000,3.89939605325,0.7729679,20100.805325,1689,0.00275478,1279,0.00207789
5400001,5600000,2.84392042975,0.65175952,19242.46776,1529,0.00255678,944,0.00157678
5600001,5800000,2.286863851,0.964193166666667,13722.131485,1109,0.00174856,893,0.00148144
5800001,6000000,1.84708234125,1.218380775,10726.67305,1059,0.00158144,1251,0.001776
6000001,6200000,2.6093702915,0.771111725,13442.71038,1346,0.00205756,981,0.00147333
6200001,6400000,3.225064405,0.5036837,17104.99544,1258,0.002103,771,0.00124967
6400001,6600000,3.5475708455,0.90824785,14356.184895,1413,0.002248,1439,0.00225589
6600001,6800000,3.04915180125,1.570183,11598.72953,1199,0.00193044,1529,0.00244689
6800001,7000000,4.28054002925,0.737019975,15285.39458,1400,0.00223067,1133,0.00172244
7000001,7200000,4.6910027715,1.00736196666667,23424.858085,1681,0.00302356,1612,0.00291978
7200001,7400000,2.69732659325,0.6615414,18341.84735,1388,0.00230167,719,0.00118544
7400001,7600000,2.198907549,0.99054445,12312.156515,1048,0.00163689,703,0.00107189
7600001,7800000,2.1402700145,0.5398326,12245.82424,1176,0.00191622,698,0.00113656
7800001,8000000,4.13394619225,0.54450605,15200.837045,1251,0.00199989,870,0.00137022
8000001,8200000,5.5412470235,0.4161676,14925.16262,1344,0.00217044,804,0.00127222
8200001,8400000,3.7821209845,0.6610769,13407.13865,1219,0.00191978,882,0.00136967
8400001,8600000,3.45961454375,0.7976854,14610.23871,1304,0.00212111,942,0.00149944
