Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,1.2514016,7521,171,0.00128844,182,0.00144622
50001,100000,0,0.6312512,7521,161,0.00121911,109,0.000801333
100001,150000,0,0.71013805,7521,199,0.00149911,147,0.001084
150001,200000,0,0.7890249,7521,187,0.00133778,134,0.00101422
200001,250000,0,1.25309895,7521,156,0.00112267,187,0.00140711
250001,300000,0.1172750695,0.97195725,7521,167,0.00123911,94,0.000723111
300001,350000,0.1172750695,0.2267415,4921.64016,128,0.000870222,74,0.000465333
350001,400000,0.234550139,0.2267415,8526.26936,172,0.00133022,70,0.000509778
400001,450000,0.234550139,0.80039475,3675,91,0.000536889,66,0.000378222
450001,500000,1.1141131585,0.95385365,3675,103,0.000592889,57,0.000318222
500001,550000,1.1141131585,0.4588109,8235.7676,151,0.001036,93,0.000650222
550001,600000,1.7004885045,0.764025066666667,10696.86732,278,0.00182489,239,0.00147511
600001,650000,1.7004885045,0.650651843333333,9879.75912,218,0.00110667,146,0.000776444
650001,700000,1.231388227,0.755033365,13202.02812,234,0.00116222,281,0.001344
700001,750000,1.231388227,1.451541,2954.62626,128,0.000578667,165,0.000774222
750001,800000,1.7004885045,1.451541,9170.24758,217,0.00134267,284,0.00171244
800001,850000,1.7004885045,0.718214733333333,15448.98146,363,0.00243778,302,0.00202844
850001,900000,2.6973265935,0.2127949,10813.52566,305,0.00183022,124,0.000652889
900001,950000,2.6973265935,0.2127949,13718.17772,262,0.00176889,71,0.000480889
950001,1000000,3.225064405,0.54680375,12282.3679,288,0.00183956,192,0.00124089
1000001,1050000,3.225064405,0.7958515,14795.97018,365,0.00236267,302,0.00192578
1050001,1100000,3.107789336,0.7958515,23061.4936,411,0.00278089,317,0.00210578
1100001,1150000,3.107789336,1.35406325,11111.40764,210,0.00110267,340,0.00178533
1150001,1200000,3.2250644055,1.912275,9397.57798,233,0.00125378,336,0.00181022
1200001,1250000,3.2250644055,1.912275,19945.47618,377,0.002576,701,0.00489378
1250001,1300000,2.6973265935,1.912275,20654.70366,378,0.00262711,716,0.00498533
1300001,1350000,2.6973265935,1.912275,18504.048,324,0.00198889,608,0.00371244
1350001,1400000,1.2313882275,1.912275,18593.66692,323,0.00212444,581,0.00392533
1400001,1450000,1.2313882275,1.912275,20981.88672,317,0.00238578,593,0.00447822
1450001,1500000,1.5832134355,1.2598533,21688.06434,347,0.00270489,529,0.00413867
1500001,1550000,1.5832134355,0.8312518,22631.76244,348,0.00223067,292,0.00191333
1550001,1600000,2.6973265935,1.18675133333333,21482.35348,397,0.00292089,366,0.00276844
1600001,1650000,2.6973265935,0.774774,17794.00306,365,0.00264311,284,0.00205422
1650001,1700000,2.580051524,0.774774,16244.2156,240,0.00193822,219,0.00181111
1700001,1750000,2.580051524,0.774774,9104.05526,238,0.00136578,193,0.00111467
1750001,1800000,1.9936761775,0.774774,9222.9391,208,0.00142,175,0.00120578
1800001,1850000,1.9936761775,1.120325,11627.6442,235,0.00157511,285,0.00182222
1850001,1900000,3.576889613,1.465876,19899.25906,395,0.00282089,555,0.00383067
1900001,1950000,3.576889613,1.465876,18142.82286,319,0.00223467,481,0.003312
1950001,2000000,3.928714821,0.798840333333333,18351.98986,348,0.00246356,376,0.00266489
2000001,2050000,3.928714821,0.339206,17872.66698,355,0.00240711,187,0.00129289
2050001,2100000,2.0523137125,0.339206,18319.52854,366,0.00236533,140,0.000924889
2100001,2150000,2.0523137125,0.339206,9137.71702,283,0.001656,156,0.000917778
2150001,2200000,2.638689059,0.339206,12854.19418,323,0.00213378,148,0.000967556
2200001,2250000,2.638689059,1.4917505,13543.53802,342,0.002336,408,0.00268444
2250001,2300000,2.638689059,2.644295,15497.71616,313,0.00185467,781,0.00498756
2300001,2350000,2.638689059,2.644295,22715.89722,413,0.00309822,1090,0.00842133
2350001,2400000,3.1664268705,2.644295,12112.42476,294,0.00168667,672,0.00390044
