Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1.0320206097,0.73153505483753,8158.294424,3843,0.00118907,2813,0.000847067
1000001,2000000,2.7090541004,1.3168435573532,16528.673594,6930,0.00225916,8390,0.00275896
2000001,3000000,2.8146016627,1.3369127016419,15063.943156,6306,0.00205713,8120,0.00262771
3000001,4000000,4.2336300009,1.2667403693172,19541.738998,7678,0.00257776,10945,0.00374882
4000001,5000000,5.2070130759,1.4924069545745,18625.555461,7726,0.0025608,10624,0.00355929
5000001,6000000,3.2485194189,0.8049236445137,14652.938931,6160,0.00202598,5048,0.00162587
6000001,7000000,2.9318767319,0.8681506470541,12799.346572,6033,0.00186253,5531,0.00166909
7000001,8000000,3.8231672588,0.6576530795339,18502.569007,7275,0.00233069,5195,0.0016654
8000001,9000000,3.576889613,0.6997142977588,15002.958282,6403,0.002069,4882,0.00157831
9000001,10000000,2.8146016628,1.2390201148793,16178.347718,6738,0.00220813,7500,0.00243507
10000001,11000000,4.6792752642,1.3433814971166,15208.227551,6564,0.00203273,8222,0.0025472
11000001,12000000,1.9467661499,1.6583527525268,13798.024508,5496,0.00177404,8578,0.00279809
12000001,13000000,3.7645297238,1.1350217638423,19575.130601,7415,0.00241024,8577,0.00287678
13000001,14000000,2.5096864825,0.75019560191816,13958.114248,5827,0.00186531,4922,0.00157449
14000001,15000000,2.3689563994,0.9564196973232,18293.031596,6971,0.00233829,6665,0.00221718
15000001,16000000,1.3838458175,0.83387796027285,12921.105706,5218,0.00161369,4027,0.00121176
16000001,17000000,2.8380566765,1.5862704603589,14237.240269,5715,0.00178116,8288,0.00250504
17000001,18000000,1.1844781998,0.7951299959287,13603.214344,5582,0.00175431,4430,0.00138591
18000001,19000000,0.4925552911,0.936062835793,9051.966374,4188,0.00132751,4017,0.00124727
19000001,20000000,0.328370194,0.868490984115,7604.701037,3810,0.0011412,3131,0.000941378
20000001,21000000,0.4808277842,1.0694932856161,4553.391993,2645,0.000801022,2778,0.000840822
21000001,22000000,0.2110951247,0.9426717054726,4495.761842,3007,0.000854778,2965,0.0008578
22000001,23000000,0.7505604434,0.9329156636981,7987.901526,3852,0.0011978,3669,0.0011434
