Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1.24738028236364,0.795020773888889,7151.480198,3718,0.00109349,2964,0.000860756
1000001,2000000,2.71687243833333,1.03025923333333,18603.995751,7194,0.00234518,9273,0.00303218
2000001,3000000,2.88301211975,1.31416023333333,13814.338342,5993,0.00195862,7825,0.00257653
3000001,4000000,4.16326495933333,0.868708592857143,18339.414851,7089,0.00247144,10393,0.00366104
4000001,5000000,5.41419903158333,1.28123583333333,19677.125132,7359,0.00243789,10769,0.00361111
5000001,6000000,3.43029577633333,0.821695123529412,15474.995435,6284,0.00201776,4944,0.00156351
6000001,7000000,3.47916038875,1.02545252727273,14875.764016,6290,0.00198933,5646,0.00180327
7000001,8000000,3.67461883758333,0.808397253333333,17473.97063,7263,0.00232956,5298,0.00168853
8000001,9000000,3.8309855965,0.7231038875,15185.229101,6708,0.00215413,4932,0.00157351
9000001,10000000,3.37165824183333,1.34090943846154,17195.913607,6755,0.00226269,7839,0.00263169
10000001,11000000,4.35872340816667,1.38035375882353,16498.392142,7557,0.00238156,9340,0.00295762
11000001,12000000,2.11095124691667,1.34010856,13308.7124,5642,0.00183049,8630,0.0028092
12000001,13000000,3.5671166905,1.15827706,20774.546752,7955,0.00263384,8682,0.00289193
13000001,14000000,2.46277645475,1.052703282,13983.885832,6150,0.00198022,5099,0.00164282
14000001,15000000,2.20868047141667,1.13201126666667,16319.879733,6032,0.00197373,5427,0.00170989
15000001,16000000,1.29002576208333,0.85732375,11301.977102,5081,0.001546,4032,0.0011948
16000001,17000000,2.599597369,1.26413372,14509.881834,6147,0.00196753,8965,0.00280369
17000001,18000000,1.53434882308333,1.15135194444444,11850.585237,5075,0.00158616,4000,0.00121753
18000001,19000000,0.5863753465,1.06192917,6060.561997,2881,0.000854089,2695,0.000743933
19000001,20000000,0.332279362916667,1.25442815,3424.454335,2111,0.000588467,1844,0.000495222
20000001,21000000,0.5179648895,1.2703496375,3736.506528,2117,0.000624222,2188,0.000683244
21000001,22000000,0.381143975166667,0.84917254,3236.186335,2083,0.000577822,1973,0.000555222
22000001,23000000,0.625467036166667,1.14232,6779.09919,3102,0.000950178,2994,0.000900533
