Start,Stop,AverageTmrca
0,200000,41897.912570
200000,400000,15369.529045
400000,600000,12546.419695
600000,800000,10882.634380
800000,1000000,24204.940080
1000000,1200000,25672.045225
1200000,1400000,24026.911045
1400000,1600000,29428.218585
1600000,1800000,40190.177175
1800000,2000000,29396.295825
2000000,2200000,29626.304040
2200000,2400000,35755.047330
2400000,2600000,49870.618330
2600000,2800000,30137.869140
2800000,3000000,11372.318470
3000000,3200000,17592.066785
3200000,3400000,11135.350865
3400000,3600000,32651.617950
3600000,3800000,24081.710425
3800000,4000000,19192.654450
4000000,4200000,9972.000000
4200000,4400000,10246.978720
4400000,4600000,32808.703470
4600000,4800000,22151.469140
4800000,5000000,18376.222700
5000000,5200000,28771.017530
5200000,5400000,28480.375695
5400000,5600000,38095.051840
5600000,5800000,41942.051045
5800000,6000000,37545.296805
6000000,6200000,38771.147565
6200000,6400000,36429.026835
6400000,6600000,39127.389725
6600000,6800000,39752.836090
6800000,7000000,38242.799965
7000000,7200000,34137.395130
7200000,7400000,32822.732450
7400000,7600000,36080.153575
7600000,7800000,37368.564210
7800000,8000000,37764.074770
8000000,8200000,42562.999585
8200000,8400000,34665.357800
8400000,8600000,31949.035995
8600000,8800000,34903.725595
8800000,9000000,29306.326085
9000000,9200000,44615.736590
9200000,9400000,31570.243175
9400000,9600000,35534.339555
9600000,9800000,36765.690050
9800000,10000000,26293.402175
10000000,10200000,9777.616190
10200000,10400000,16676.000000
10400000,10600000,31117.592325
10600000,10800000,20558.158120
10800000,11000000,18384.250555
11000000,11200000,24707.970455
11200000,11400000,25631.383425
11400000,11600000,23962.141470
11600000,11800000,30760.287860
11800000,12000000,12015.166990
12000000,12200000,11603.973175
12200000,12400000,11986.462775
12400000,12600000,14313.955005
12600000,12800000,22521.066760
12800000,13000000,36356.075190
13000000,13200000,38056.072845
13200000,13400000,34072.671520
13400000,13600000,31348.143390
13600000,13800000,28890.967655
13800000,14000000,24670.565125
14000000,14200000,20219.716255
14200000,14400000,21942.049195
14400000,14600000,29170.257425
14600000,14800000,27316.624215
14800000,15000000,19180.569675
15000000,15200000,33478.922725
15200000,15400000,28723.141360
15400000,15600000,24926.865785
15600000,15800000,31954.916510
15800000,16000000,31562.902750
16000000,16200000,38010.259540
16200000,16400000,29299.891035
16400000,16600000,36372.910750
16600000,16800000,27467.614030
16800000,17000000,26564.389845
17000000,17200000,35783.488980
17200000,17400000,41957.774455
17400000,17600000,37012.872805
17600000,17800000,35944.258995
17800000,18000000,35991.621945
18000000,18200000,37706.048945
18200000,18400000,39087.442930
18400000,18600000,36579.117700
18600000,18800000,35651.499535
18800000,19000000,38474.143130
19000000,19200000,40769.113590
19200000,19400000,38303.674990
19400000,19600000,38019.924490
19600000,19800000,26212.665765
19800000,20000000,24715.776060
20000000,20200000,27998.386030
20200000,20400000,21591.490480
20400000,20600000,24222.362480
20600000,20800000,33902.791800
20800000,21000000,42424.168480
21000000,21200000,33564.531110
21200000,21400000,23857.862615
21400000,21600000,11415.273100
21600000,21800000,36408.501735
21800000,22000000,13957.268185
22000000,22200000,18834.852650
22200000,22400000,26882.159840
22400000,22600000,33965.101330
22600000,22800000,18392.109995
22800000,23000000,11804.905460
23000000,23200000,32404.576750
23200000,23400000,22959.241445
23400000,23600000,17981.714460
23600000,23800000,25668.958090
23800000,24000000,23153.532455
24000000,24200000,13972.505795
24200000,24400000,27871.245760
24400000,24600000,10165.594995
24600000,24800000,10529.447480
24800000,25000000,29183.764855
25000000,25200000,33468.627280
25200000,25400000,37856.625935
25400000,25600000,33163.994965
25600000,25800000,30509.116450
25800000,26000000,25905.163135
26000000,26200000,40188.027600
26200000,26400000,39113.938100
26400000,26600000,30240.632950
26600000,26800000,35637.418105
26800000,27000000,27817.000885
27000000,27200000,37003.445765
27200000,27400000,32079.000870
27400000,27600000,33196.802005
27600000,27800000,31806.952995
27800000,28000000,39356.998895
28000000,28200000,37255.088650
28200000,28400000,38311.738135
28400000,28600000,30566.175155
28600000,28800000,31115.973355
28800000,29000000,33747.417305
29000000,29200000,43721.102680
29200000,29400000,40411.052670
29400000,29600000,34198.161960
29600000,29800000,37627.928140
29800000,30000000,36425.194395
30000000,30000001,29051.000000
