Start,Stop,AverageTmrca
0,200000,28170.042295
200000,400000,22341.512455
400000,600000,25322.366785
600000,800000,27467.594785
800000,1000000,55113.887065
1000000,1200000,44754.454870
1200000,1400000,31083.605465
1400000,1600000,27225.744615
1600000,1800000,13163.000000
1800000,2000000,16951.357170
2000000,2200000,27148.824105
2200000,2400000,37022.425410
2400000,2600000,11907.000000
2600000,2800000,25188.001210
2800000,3000000,17013.609425
3000000,3200000,20324.804890
3200000,3400000,21101.056615
3400000,3600000,16610.713070
3600000,3800000,29485.932245
3800000,4000000,16378.739655
4000000,4200000,10098.000000
4200000,4400000,20863.477715
4400000,4600000,14829.369470
4600000,4800000,13205.187260
4800000,5000000,47239.320300
5000000,5200000,25995.788215
5200000,5400000,38101.096095
5400000,5600000,25166.371240
5600000,5800000,27073.233465
5800000,6000000,35279.769450
6000000,6200000,35519.759385
6200000,6400000,33937.899320
6400000,6600000,39796.252455
6600000,6800000,36096.577055
6800000,7000000,28363.620525
7000000,7200000,33444.152055
7200000,7400000,28449.371010
7400000,7600000,34661.140220
7600000,7800000,35793.722840
7800000,8000000,36527.709995
8000000,8200000,33975.968060
8200000,8400000,37465.530820
8400000,8600000,33609.836765
8600000,8800000,40390.668535
8800000,9000000,38214.686835
9000000,9200000,30135.306580
9200000,9400000,32608.037285
9400000,9600000,36676.825995
9600000,9800000,39674.076035
9800000,10000000,34654.334785
10000000,10200000,30217.949770
10200000,10400000,25196.317610
10400000,10600000,46692.968140
10600000,10800000,43094.041330
10800000,11000000,40477.672910
11000000,11200000,21842.640190
11200000,11400000,20545.516165
11400000,11600000,22935.024590
11600000,11800000,36580.036745
11800000,12000000,13440.535605
12000000,12200000,25116.898690
12200000,12400000,10989.000000
12400000,12600000,18496.318470
12600000,12800000,25448.160895
12800000,13000000,22314.094865
13000000,13200000,12763.675620
13200000,13400000,16580.775720
13400000,13600000,6276.000000
13600000,13800000,16587.379430
13800000,14000000,26969.038775
14000000,14200000,28322.299895
14200000,14400000,21853.589285
14400000,14600000,46877.993320
14600000,14800000,38470.158235
14800000,15000000,29759.343040
15000000,15200000,35176.755965
15200000,15400000,37262.369470
15400000,15600000,28502.093565
15600000,15800000,30549.386270
15800000,16000000,33890.426020
16000000,16200000,37552.711940
16200000,16400000,37263.662135
16400000,16600000,36167.667875
16600000,16800000,30400.171965
16800000,17000000,39505.692715
17000000,17200000,42566.409075
17200000,17400000,38963.419160
17400000,17600000,44597.000240
17600000,17800000,41796.783975
17800000,18000000,33853.194255
18000000,18200000,35196.976865
18200000,18400000,27631.401215
18400000,18600000,28805.738700
18600000,18800000,38079.854435
18800000,19000000,37867.805855
19000000,19200000,29990.661460
19200000,19400000,29380.136435
19400000,19600000,35617.361930
19600000,19800000,41492.094840
19800000,20000000,33362.468295
20000000,20200000,14315.859625
20200000,20400000,29755.875185
20400000,20600000,32654.406000
20600000,20800000,32681.318580
20800000,21000000,22895.653840
21000000,21200000,22979.397030
21200000,21400000,24040.327440
21400000,21600000,33946.989600
21600000,21800000,60017.332315
21800000,22000000,28358.875240
22000000,22200000,21041.620920
22200000,22400000,14340.135405
22400000,22600000,10247.272670
22600000,22800000,9985.991765
22800000,23000000,14255.673585
23000000,23200000,26669.864430
23200000,23400000,18612.166940
23400000,23600000,13279.946395
23600000,23800000,28424.349120
23800000,24000000,37358.162800
24000000,24200000,22928.181370
24200000,24400000,18578.891260
24400000,24600000,23092.991720
24600000,24800000,31385.802880
24800000,25000000,16528.582820
25000000,25200000,35179.018135
25200000,25400000,36908.534925
25400000,25600000,40931.887735
25600000,25800000,22510.168735
25800000,26000000,30253.281965
26000000,26200000,33207.361345
26200000,26400000,36256.675040
26400000,26600000,33166.546630
26600000,26800000,42921.230705
26800000,27000000,34778.934055
27000000,27200000,40861.938160
27200000,27400000,29703.066895
27400000,27600000,41794.166335
27600000,27800000,29605.684145
27800000,28000000,40903.810535
28000000,28200000,37586.334025
28200000,28400000,31248.119545
28400000,28600000,27157.492310
28600000,28800000,38242.782255
28800000,29000000,28377.106480
29000000,29200000,33075.346850
29200000,29400000,36963.967350
29400000,29600000,31388.457015
29600000,29800000,35471.196090
29800000,30000000,33155.738980
30000000,30000001,60987.000000
