Start,Stop,AverageTmrca
0,200000,32071.880135
200000,400000,13883.141455
400000,600000,13380.638640
600000,800000,34322.504525
800000,1000000,26683.380240
1000000,1200000,13530.485630
1200000,1400000,27181.204485
1400000,1600000,32372.067525
1600000,1800000,25535.138130
1800000,2000000,19680.120870
2000000,2200000,17564.648185
2200000,2400000,14452.273650
2400000,2600000,11326.706145
2600000,2800000,10081.000000
2800000,3000000,16758.553555
3000000,3200000,19760.794025
3200000,3400000,21739.673675
3400000,3600000,21607.080270
3600000,3800000,24585.334600
3800000,4000000,25469.986940
4000000,4200000,19741.793520
4200000,4400000,12886.758485
4400000,4600000,17728.055050
4600000,4800000,16668.601500
4800000,5000000,9927.467100
5000000,5200000,42946.916800
5200000,5400000,29980.677960
5400000,5600000,29644.490195
5600000,5800000,30107.894415
5800000,6000000,29219.405150
6000000,6200000,37823.973610
6200000,6400000,30698.944705
6400000,6600000,31451.970330
6600000,6800000,37891.212675
6800000,7000000,34876.834815
7000000,7200000,35936.690760
7200000,7400000,33041.426930
7400000,7600000,30134.154495
7600000,7800000,29590.179775
7800000,8000000,39166.432240
8000000,8200000,30787.208275
8200000,8400000,29497.079670
8400000,8600000,25262.368000
8600000,8800000,36182.103060
8800000,9000000,38914.272805
9000000,9200000,40945.180370
9200000,9400000,30250.811685
9400000,9600000,35477.663275
9600000,9800000,31453.688200
9800000,10000000,38241.330310
10000000,10200000,37145.494795
10200000,10400000,35374.617760
10400000,10600000,28591.954800
10600000,10800000,30264.057390
10800000,11000000,31884.609700
11000000,11200000,21289.411030
11200000,11400000,19883.952455
11400000,11600000,23406.224585
11600000,11800000,26973.676695
11800000,12000000,42807.479820
12000000,12200000,9954.336450
12200000,12400000,8608.000000
12400000,12600000,10010.234990
12600000,12800000,20134.403750
12800000,13000000,31259.532990
13000000,13200000,11009.077680
13200000,13400000,21572.731610
13400000,13600000,19042.246840
13600000,13800000,16982.067510
13800000,14000000,26018.396215
14000000,14200000,26856.602455
14200000,14400000,18779.807000
14400000,14600000,20031.861950
14600000,14800000,22381.727920
14800000,15000000,11014.019840
15000000,15200000,32707.947430
15200000,15400000,39619.525920
15400000,15600000,31935.429880
15600000,15800000,28334.231195
15800000,16000000,34806.588275
16000000,16200000,40726.216410
16200000,16400000,30742.045840
16400000,16600000,37041.419080
16600000,16800000,38060.421915
16800000,17000000,44532.997010
17000000,17200000,35936.421900
17200000,17400000,38063.793620
17400000,17600000,35897.755270
17600000,17800000,27468.948135
17800000,18000000,25565.961040
18000000,18200000,37376.100310
18200000,18400000,43595.284960
18400000,18600000,35535.186970
18600000,18800000,32419.859655
18800000,19000000,33545.374160
19000000,19200000,34433.128635
19200000,19400000,36736.520140
19400000,19600000,32658.168290
19600000,19800000,26842.424195
19800000,20000000,30627.718775
20000000,20200000,22245.357525
20200000,20400000,26439.692380
20400000,20600000,22295.100680
20600000,20800000,22439.710090
20800000,21000000,28313.760745
21000000,21200000,21891.855430
21200000,21400000,19828.422200
21400000,21600000,22708.828520
21600000,21800000,21780.375835
21800000,22000000,15179.670640
22000000,22200000,13200.500150
22200000,22400000,19342.377975
22400000,22600000,24830.272000
22600000,22800000,26193.738140
22800000,23000000,17284.924365
23000000,23200000,15713.031465
23200000,23400000,30167.355960
23400000,23600000,11910.146940
23600000,23800000,16578.751850
23800000,24000000,24822.623555
24000000,24200000,18891.225055
24200000,24400000,31867.214140
24400000,24600000,22207.334265
24600000,24800000,25939.536725
24800000,25000000,12315.516050
25000000,25200000,31554.237095
25200000,25400000,38911.548615
25400000,25600000,31993.229735
25600000,25800000,28528.878715
25800000,26000000,31882.033880
26000000,26200000,33012.966125
26200000,26400000,33797.420585
26400000,26600000,24516.583035
26600000,26800000,38871.164940
26800000,27000000,40715.065135
27000000,27200000,37643.060860
27200000,27400000,28021.691080
27400000,27600000,34772.710610
27600000,27800000,34486.450505
27800000,28000000,32452.071440
28000000,28200000,32414.688590
28200000,28400000,36037.397280
28400000,28600000,35522.957310
28600000,28800000,33513.105430
28800000,29000000,33303.422150
29000000,29200000,31768.030440
29200000,29400000,23850.725495
29400000,29600000,32152.721505
29600000,29800000,38415.191695
29800000,30000000,32869.463045
30000000,30000001,9258.000000
