Start,Stop,AverageTmrca
0,200000,34359.719875
200000,400000,18713.041590
400000,600000,16050.082455
600000,800000,12817.767200
800000,1000000,18567.227610
1000000,1200000,19970.935330
1200000,1400000,23151.222540
1400000,1600000,18886.702810
1600000,1800000,33230.483290
1800000,2000000,35389.057230
2000000,2200000,30920.887455
2200000,2400000,46833.287825
2400000,2600000,16374.009785
2600000,2800000,19360.823395
2800000,3000000,15915.424960
3000000,3200000,37551.894460
3200000,3400000,43304.274720
3400000,3600000,40365.575415
3600000,3800000,27817.062735
3800000,4000000,21703.425575
4000000,4200000,21277.061890
4200000,4400000,18978.056720
4400000,4600000,12987.438615
4600000,4800000,12546.087110
4800000,5000000,34683.066505
5000000,5200000,33497.159390
5200000,5400000,30784.685145
5400000,5600000,39311.188935
5600000,5800000,37425.669745
5800000,6000000,35567.867265
6000000,6200000,36335.070430
6200000,6400000,28090.122440
6400000,6600000,35216.233650
6600000,6800000,32615.922225
6800000,7000000,43552.297495
7000000,7200000,27092.663070
7200000,7400000,34671.871200
7400000,7600000,39446.480360
7600000,7800000,36353.199845
7800000,8000000,37623.625455
8000000,8200000,27052.882515
8200000,8400000,31642.036270
8400000,8600000,34013.845750
8600000,8800000,28712.287940
8800000,9000000,38069.130300
9000000,9200000,36770.500440
9200000,9400000,30568.721430
9400000,9600000,37315.826285
9600000,9800000,35203.572980
9800000,10000000,30555.429340
10000000,10200000,35102.850880
10200000,10400000,32609.017705
10400000,10600000,39963.505455
10600000,10800000,24792.000000
10800000,11000000,25595.432720
11000000,11200000,24714.930835
11200000,11400000,26934.251400
11400000,11600000,36391.736460
11600000,11800000,17408.956385
11800000,12000000,24223.199375
12000000,12200000,29825.628405
12200000,12400000,22713.924120
12400000,12600000,18016.044050
12600000,12800000,18154.967585
12800000,13000000,25816.743810
13000000,13200000,16423.130900
13200000,13400000,22035.442020
13400000,13600000,18983.032645
13600000,13800000,31988.088195
13800000,14000000,33695.556840
14000000,14200000,23782.070890
14200000,14400000,32363.675545
14400000,14600000,29578.385575
14600000,14800000,16739.545870
14800000,15000000,27782.216560
15000000,15200000,27110.169020
15200000,15400000,26076.851070
15400000,15600000,29455.476815
15600000,15800000,33546.323530
15800000,16000000,30830.908850
16000000,16200000,36307.257945
16200000,16400000,34487.065095
16400000,16600000,31045.484580
16600000,16800000,45716.348730
16800000,17000000,38979.917660
17000000,17200000,30172.377840
17200000,17400000,31228.439290
17400000,17600000,33104.203255
17600000,17800000,37991.411145
17800000,18000000,33713.969270
18000000,18200000,36854.432580
18200000,18400000,35161.910140
18400000,18600000,34166.285880
18600000,18800000,33555.100510
18800000,19000000,29542.706565
19000000,19200000,34073.510110
19200000,19400000,40337.323085
19400000,19600000,32199.348450
19600000,19800000,36579.303155
19800000,20000000,37087.022025
20000000,20200000,32926.332160
20200000,20400000,41502.158925
20400000,20600000,30099.639630
20600000,20800000,26682.696740
20800000,21000000,16132.384070
21000000,21200000,12301.954700
21200000,21400000,18510.408730
21400000,21600000,39005.048445
21600000,21800000,30807.014885
21800000,22000000,21209.619670
22000000,22200000,14542.000000
22200000,22400000,31288.411890
22400000,22600000,33852.704065
22600000,22800000,32086.568315
22800000,23000000,27819.779000
23000000,23200000,48522.651885
23200000,23400000,48725.575005
23400000,23600000,29800.229475
23600000,23800000,23121.978440
23800000,24000000,32980.018285
24000000,24200000,29020.303320
24200000,24400000,29812.707250
24400000,24600000,45576.902230
24600000,24800000,32703.785960
24800000,25000000,25289.401190
25000000,25200000,24936.596845
25200000,25400000,29998.491955
25400000,25600000,38875.933395
25600000,25800000,30487.680485
25800000,26000000,36149.811170
26000000,26200000,42475.257505
26200000,26400000,30219.492215
26400000,26600000,36491.713170
26600000,26800000,30831.285780
26800000,27000000,37240.097315
27000000,27200000,41394.496125
27200000,27400000,38817.497780
27400000,27600000,32175.894380
27600000,27800000,36304.244955
27800000,28000000,38822.300050
28000000,28200000,38979.614030
28200000,28400000,38623.504510
28400000,28600000,34035.171640
28600000,28800000,33238.792085
28800000,29000000,30908.245325
29000000,29200000,31501.374405
29200000,29400000,37544.093965
29400000,29600000,35307.955875
29600000,29800000,32031.352750
29800000,30000000,40570.051485
30000000,30000001,53209.000000
