Start,Stop,AverageTmrca
0,1000000,31084.620617
1000000,2000000,22378.322819
2000000,3000000,20759.247371
3000000,4000000,19302.543836
4000000,5000000,34152.947743
5000000,6000000,32090.854240
6000000,7000000,31247.291971
7000000,8000000,34340.143886
8000000,9000000,35579.129049
9000000,10000000,32550.341750
10000000,11000000,27378.047414
11000000,12000000,15389.170764
12000000,13000000,26752.699201
13000000,14000000,21268.257888
14000000,15000000,23547.274727
15000000,16000000,31520.780133
16000000,17000000,36745.049499
17000000,18000000,38314.937573
18000000,19000000,29217.856298
19000000,20000000,34983.524164
20000000,21000000,20418.637266
21000000,22000000,12741.537340
22000000,23000000,27166.101353
23000000,24000000,16521.495590
24000000,25000000,26609.268491
25000000,26000000,32143.711161
26000000,27000000,33207.619802
27000000,28000000,35720.926796
28000000,29000000,36263.924400
29000000,30000000,33317.871254
30000000,30000001,30216.000000
