Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,41249.45315,2334,0.00472933,1329,0.00267789
200001,400000,1e-09,1.0061622525085,31628.66576,2108,0.00341011,2135,0.003451
400001,600000,1e-09,0.7861317225715,14177.111115,1070,0.00168433,823,0.00129044
600001,800000,1e-09,0.866136980172,26479.397555,1704,0.00229122,1593,0.002092
800001,1000000,1e-09,0.795602793692,18906.061925,1295,0.00167578,1090,0.00141267
1000001,1200000,1e-09,0.7759865663515,22885.800975,1505,0.00222511,1167,0.00172511
1200001,1400000,1e-09,1.2693183916235,16022.578065,1420,0.00224811,1767,0.00276889
1400001,1600000,1e-09,1.185058842336,28113.093655,1849,0.00319267,2309,0.00393367
1600001,1800000,1e-09,0.92042936898,32469.38191,2044,0.00380889,1764,0.00331589
1800001,2000000,1e-09,0.812519140544,33612.04103,2104,0.00426611,1736,0.003383
2000001,2200000,1e-09,1.138549795255,34386.03765,2434,0.00412222,2868,0.00485633
2200001,2400000,1e-09,0.3838066692205,16672.804515,1376,0.00198956,550,0.000786667
2400001,2600000,1e-09,0.9333402480475,16769.349205,1156,0.00199767,1046,0.00176011
2600001,2800000,1e-09,1.410593,13010.9956,1165,0.001705,1584,0.00229889
2800001,3000000,1e-09,1.410593,17378.155025,1484,0.002356,2077,0.00323778
3000001,3200000,1e-09,1.2280841575887,19048.74491,1460,0.00231433,1740,0.00278644
3200001,3400000,1e-09,0.9249092903475,18286.32626,1220,0.00237989,1153,0.00229522
3400001,3600000,1e-09,0.901074024134,51979.236725,2603,0.00552122,2299,0.00498744
3600001,3800000,1e-09,0.395701450278,31970.61886,1929,0.00363778,820,0.00152056
3800001,4000000,1e-09,0.777696362882,24189.63753,1709,0.002597,1297,0.00196322
4000001,4200000,1e-09,1.2563845069115,15709.160105,1071,0.00136656,1284,0.00162056
4200001,4400000,1e-09,0.814458571332,12731.889965,743,0.000895778,662,0.000775333
4400001,4600000,1e-09,1.4101243496285,15151.08441,988,0.00156467,1119,0.00188311
4600001,4800000,1e-09,0.987748939571,28618.365785,1795,0.00377678,1685,0.00344833
4800001,5000000,1e-09,1.37446,36280.904105,1914,0.00335244,2680,0.004724
5000001,5200000,1.5e-08,0.90789031984,30592.200565,1983,0.00336233,1758,0.00299322
5200001,5400000,1.5e-08,0.7955176,34984.902675,2030,0.00363922,1631,0.00291622
5400001,5600000,1.5e-08,0.729775928395,44359.892075,2603,0.00461378,1923,0.00333367
5600001,5800000,1.5e-08,0.791249983303,32792.889115,1809,0.00291433,1439,0.00232478
5800001,6000000,1.5e-08,0.885029705582,33454.83456,1979,0.00344456,1773,0.00307922
6000001,6200000,1.5e-08,0.826969669544,42447.586175,2589,0.00481933,2148,0.00389778
6200001,6400000,1.5e-08,0.861062529949,41032.79433,2538,0.00453833,2217,0.00394889
6400001,6600000,1.5e-08,0.559798631905,32606.338445,1879,0.00339756,922,0.00172933
6600001,6800000,1.5e-08,1.13918467722,35183.796075,2242,0.00392011,2400,0.004218
6800001,7000000,1.5e-08,1.599181181565,37774.644375,2162,0.00405567,3441,0.00671644
7000001,7200000,1.5e-08,1.14753519132,30727.21794,1958,0.00339133,2259,0.00400011
7200001,7400000,1.5e-08,1.25207875106,35547.11973,2182,0.00397589,2871,0.00536156
7400001,7600000,1.5e-08,0.7110298214365,34844.4832,2074,0.00404511,1561,0.00303056
7600001,7800000,1.5e-08,0.7185966720115,43007.50495,2751,0.00481567,1924,0.00340644
7800001,8000000,1.5e-08,1.0632531414725,34618.3338,2232,0.00391167,2382,0.00413833
8000001,8200000,1.5e-08,1.7968838062525,29264.796325,1854,0.00314933,3021,0.00504433
8200001,8400000,1.5e-08,0.7302068332155,30218.177565,2077,0.00365856,1525,0.00278289
8400001,8600000,1.5e-08,1.17023382246,30101.13371,1914,0.00331878,2171,0.00375922
8600001,8800000,1.5e-08,0.4591394593845,33910.89634,1853,0.00369867,801,0.00160322
8800001,9000000,1.5e-08,0.632375748694,38186.29601,2291,0.00436733,1412,0.00268644
9000001,9200000,1.5e-08,0.83095794376,39669.08384,2441,0.00407022,1942,0.00329667
9200001,9400000,1.5e-08,0.7813896672685,33319.404835,1968,0.00311878,1479,0.00234178
9400001,9600000,1.5e-08,0.660431930815,38830.565865,2350,0.004327,1604,0.00300789
9600001,9800000,1.5e-08,0.9315245256415,34029.683905,2249,0.00395933,2209,0.00396967
9800001,10000000,1.5e-08,0.4957107,31074.999945,2067,0.00352233,1048,0.00179333
10000001,10200000,1e-09,0.5934227874305,17547.29636,1319,0.00231778,817,0.00141222
10200001,10400000,1e-09,0.278526787422,11966.35607,922,0.001348,260,0.000403889
10400001,10600000,1e-09,0.3818005569635,28495.01753,1668,0.003398,596,0.00116733
10600001,10800000,1e-09,1.617465201401,8919.35686,857,0.00127067,1393,0.00203889
10800001,11000000,1e-09,1.923526,8435.75257,832,0.00125633,1603,0.002419
11000001,11200000,1e-09,0.620367903751,10463.36126,993,0.00148633,586,0.000907222
11200001,11400000,1e-09,0.82149791523,26075.32935,1791,0.00321167,1457,0.00263144
11400001,11600000,1e-09,1.0289168059145,22028.38645,1624,0.00199889,1600,0.001974
11600001,11800000,1e-09,0.8164507460865,14166.292615,1280,0.001592,1003,0.00123511
11800001,12000000,1e-09,0.9022042757185,20277.57332,1648,0.001878,1442,0.00168111
12000001,12200000,1e-09,0.795155315789,7610.5244,851,0.001134,700,0.000928556
12200001,12400000,1e-09,1.007050745082,8251.05616,875,0.00122978,881,0.00121689
12400001,12600000,1e-09,1.146449552844,13120.37939,1038,0.00148267,1132,0.00164156
12600001,12800000,1e-09,0.198558601008,8563,842,0.00120022,162,0.000242333
12800001,13000000,1e-09,0.3747566487125,8238.9256,941,0.00124867,359,0.000479778
13000001,13200000,1e-09,1.241390476775,8504.11624,1031,0.00143478,1292,0.00176567
13200001,13400000,1e-09,0.722322326791,17846.29165,1461,0.00251656,1101,0.00191644
13400001,13600000,1e-09,1.4010168861015,20958.17595,1612,0.00280622,2189,0.003719
13600001,13800000,1e-09,1.20310030725,19767.41669,1496,0.00226544,1891,0.00288656
13800001,14000000,1e-09,1.256327822096,28131.130315,1791,0.003513,2298,0.00454767
14000001,14200000,1e-09,2.016032,31691.70957,1938,0.00272211,3955,0.00549511
14200001,14400000,1e-09,0.919297366847,11639.30762,1060,0.00168222,990,0.00154922
14400001,14600000,1e-09,0.7072157947085,9430.84672,960,0.00141611,664,0.000956
14600001,14800000,1e-09,1.369723892364,12432.584095,1180,0.00164211,1580,0.00221922
14800001,15000000,1e-09,0.8305208935545,18971.402245,1435,0.00259333,1083,0.00186233
15000001,15200000,1.5e-08,0.469052574344,38676.044945,2426,0.00411956,1175,0.00206178
15200001,15400000,1.5e-08,0.581429967666,34721.90774,2089,0.00352511,1205,0.002007
15400001,15600000,1.5e-08,0.8876970890705,27653.383665,1837,0.00313644,1673,0.00282122
15600001,15800000,1.5e-08,0.7219471094465,29931.866455,1786,0.00325844,1268,0.00228389
15800001,16000000,1.5e-08,0.4257663429645,36296.729905,2366,0.00439289,1042,0.00188878
16000001,16200000,1.5e-08,0.4196956,37272.059585,2237,0.00398356,923,0.00164544
16200001,16400000,1.5e-08,0.4196956,28168.882665,1813,0.00306089,825,0.00138089
16400001,16600000,1.5e-08,0.1548829674675,30327.134965,1902,0.00331878,288,0.000522222
