Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,23936.614733,8776,0.0029566,7054,0.0023748
1000001,2000000,1e-09,0.992662461967,16928.145494,6693,0.00233613,6326,0.00221642
2000001,3000000,1e-09,1.0553765425046,19320.08508,6679,0.00247033,6998,0.00262958
3000001,4000000,1e-09,0.84549305704604,29467.951392,8576,0.00285496,7448,0.00253889
4000001,5000000,1e-09,1.1686352734886,30617.559609,9445,0.00337949,9711,0.00335811
5000001,6000000,1.5e-08,0.821892707424,34752.444438,11366,0.00389678,9419,0.00319733
6000001,7000000,1.5e-08,0.9972393380366,32533.362314,10318,0.00369004,10148,0.00361556
7000001,8000000,1.5e-08,0.9784987154601,33396.122872,10508,0.00384267,9818,0.00352164
8000001,9000000,1.5e-08,0.9577679340013,33474.044769,10353,0.0037302,9910,0.00352529
9000001,10000000,1.5e-08,0.740002953497,33621.870962,10647,0.00378124,7730,0.00273504
10000001,11000000,1e-09,0.9589482666434,28085.917425,10730,0.00346731,10274,0.00318851
11000001,12000000,1e-09,0.8378875293401,29901.498856,9865,0.00353309,8276,0.00291553
12000001,13000000,1e-09,0.7043941726871,23710.125112,8645,0.00299889,6261,0.00223147
13000001,14000000,1e-09,1.1648315638027,24976.549997,8924,0.00309747,10239,0.00354549
14000001,15000000,1e-09,1.1685579894948,28397.674715,9020,0.00340667,9966,0.0036958
15000001,16000000,1.5e-08,0.6171786166983,33534.231969,10737,0.00371002,6662,0.00230542
16000001,17000000,1.5e-08,0.6826651860537,35215.982236,11100,0.00390007,7155,0.00256438
17000001,18000000,1.5e-08,0.816549262845,31218.700863,9840,0.00345104,7946,0.00275067
18000001,19000000,1.5e-08,0.7306108517317,31951.858017,10279,0.00357384,7344,0.00251607
19000001,20000000,1.5e-08,1.2776235765792,33378.830017,11017,0.00383738,13708,0.00484107
20000001,21000000,1e-09,0.9111885478598,26365.269163,9134,0.00328322,8408,0.00296736
21000001,22000000,1e-09,0.9655684174914,25631.862658,7660,0.00295516,8464,0.0032318
22000001,23000000,1e-09,0.7973020040365,23225.941695,8121,0.00280784,6370,0.00217138
23000001,24000000,1e-09,0.9222911892337,14550.179137,5222,0.00172707,5285,0.00181687
24000001,25000000,1e-09,0.9050349974841,24472.07897,8297,0.00279449,7201,0.00238367
25000001,26000000,1.5e-08,1.0530510081065,29719.577915,9282,0.00335398,9563,0.00346256
26000001,27000000,1.5e-08,1.1085778938268,35632.90619,11264,0.00377958,12306,0.00416778
27000001,28000000,1.5e-08,0.98323483819,33756.961394,10689,0.00390578,9966,0.00354856
28000001,29000000,1.5e-08,1.1350985092916,35924.868919,11550,0.00392,13120,0.00448333
29000001,30000000,1.5e-08,0.7736527117388,35376.62033,11361,0.00381082,8978,0.00293111
