Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,1e-09,0.5869804,40590.54708,523,0.00325556,273,0.00172
50001,100000,1e-09,0.610696352086,52599.66746,615,0.00545511,396,0.00353644
100001,150000,1e-09,0.446480671168,18246.3635,326,0.00268844,157,0.001296
150001,200000,1e-09,0.730803120304,16850.9425,282,0.00225644,196,0.00155822
200001,250000,1e-09,1.047316,16606.2656,288,0.00223156,295,0.00225378
250001,300000,1e-09,1.012073610034,13372.23392,218,0.00169422,238,0.00188533
300001,350000,1e-09,0.9826297,13020.18968,225,0.00172489,229,0.001756
350001,400000,1e-09,0.9826297,12533.87662,238,0.00172844,195,0.00144978
400001,450000,1e-09,0.9826297,12830.55456,243,0.00185422,231,0.00157111
450001,500000,1e-09,0.9826297,13564,270,0.00194178,267,0.00196311
500001,550000,1e-09,0.948959890286,13564,281,0.00203689,280,0.00196844
550001,600000,1e-09,0.2303076,13564,269,0.001932,71,0.000547556
600001,650000,1e-09,0.2303076,18492.05658,331,0.00263156,80,0.000634222
650001,700000,1e-09,0.992852320688,51523.5372,623,0.00378667,647,0.00385378
700001,750000,1e-09,1.120694,40892.96412,552,0.00375111,568,0.00388711
750001,800000,1e-09,1.120694,26381.4602,376,0.00262489,465,0.00321067
800001,850000,1e-09,1.120694,34942.54506,486,0.00430089,527,0.00480756
850001,900000,1e-09,0.873028312296,11732.9974,256,0.00152178,208,0.00118756
900001,950000,1e-09,0.504231462472,28293.21602,434,0.00233778,201,0.00102756
950001,1000000,1e-09,0.6844574,31764.76248,452,0.002352,324,0.00162844
1000001,1050000,1e-09,0.6844574,18312.69356,301,0.00166933,223,0.00124356
1050001,1100000,1e-09,0.940687754302,12407,242,0.00154889,228,0.00140089
1100001,1150000,1e-09,0.892755156704,11608.2146,189,0.00136222,199,0.00140489
1150001,1200000,1e-09,0.5860459544,11794.03436,206,0.00151511,141,0.000999556
1200001,1250000,1e-09,1.001123072414,21621.3394,348,0.00211467,343,0.00216311
1250001,1300000,1e-09,1.465715,12898,241,0.00174356,366,0.00260489
1300001,1350000,1e-09,1.33293849408,37381.7315,518,0.00435911,662,0.00568489
1350001,1400000,1e-09,1.277497,36823.74704,482,0.00393378,661,0.00556667
1400001,1450000,1e-09,1.277497,51375.63898,655,0.00586489,776,0.00716667
1450001,1500000,1e-09,1.35549454816,25330.04896,428,0.003296,566,0.00425511
1500001,1550000,1e-09,1.193336421184,34440.26536,523,0.00408978,625,0.00483556
1550001,1600000,1e-09,0.9139074,18342.3168,430,0.00286711,356,0.00228311
1600001,1650000,1e-09,0.9139074,32102.43206,618,0.00337378,587,0.00326711
1650001,1700000,1e-09,0.9139074,27177.06806,566,0.00334933,532,0.00312267
1700001,1750000,1e-09,0.923238754618,22869.1424,522,0.00340756,470,0.00310444
1750001,1800000,1e-09,0.930663921302,19991.91,411,0.00268089,361,0.00224622
1800001,1850000,1e-09,0.3496838,17317,375,0.002252,129,0.000729333
1850001,1900000,1e-09,0.595546762176,20422.69,458,0.00304667,275,0.00186533
1900001,1950000,1e-09,1.152423,21175,444,0.00290311,490,0.00322489
1950001,2000000,1e-09,1.152423,19805.79348,435,0.00261067,453,0.00269022
2000001,2050000,1e-09,1.152423,17291.67354,358,0.00232533,409,0.00264889
