Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,1e-09,0.5869804,26728.00058,395,0.00293467,217,0.00162667
50001,100000,1e-09,0.610696352086,34617.894,478,0.00402711,310,0.00250667
100001,150000,1e-09,0.446480671168,27471.92928,479,0.00370222,203,0.00160089
150001,200000,1e-09,0.730803120304,48621.05564,755,0.00621067,508,0.00437733
200001,250000,1e-09,1.047316,32366.89032,549,0.004444,556,0.00451289
250001,300000,1e-09,1.012073610034,15400.6282,315,0.00199689,349,0.00229333
300001,350000,1e-09,0.9826297,13827.64784,337,0.00220311,331,0.002132
350001,400000,1e-09,0.9826297,13257,303,0.00208978,279,0.00185556
400001,450000,1e-09,0.9826297,13257,319,0.00209333,322,0.00214622
450001,500000,1e-09,0.9826297,16854.7655,320,0.00222667,370,0.00257244
500001,550000,1e-09,0.948959890286,17411.98832,333,0.00217289,317,0.00207467
550001,600000,1e-09,0.2303076,16676.576,314,0.00182933,75,0.000487556
600001,650000,1e-09,0.2303076,9086,177,0.00118311,45,0.000293778
650001,700000,1e-09,0.992852320688,9086,172,0.00114533,202,0.00134444
700001,750000,1e-09,1.120694,14893.0688,272,0.00210267,258,0.00198356
750001,800000,1e-09,1.120694,18206,288,0.00220311,333,0.00254667
800001,850000,1e-09,1.120694,18206,289,0.00228444,340,0.002644
850001,900000,1e-09,0.873028312296,20824.91044,335,0.00254622,317,0.002396
900001,950000,1e-09,0.504231462472,17619,353,0.00244756,198,0.00138267
950001,1000000,1e-09,0.6844574,17619,351,0.00247156,234,0.00167244
1000001,1050000,1e-09,0.6844574,17619,341,0.00233467,242,0.00174311
1050001,1100000,1e-09,0.940687754302,18020.3706,316,0.002328,296,0.00203867
1100001,1150000,1e-09,0.892755156704,21610.74994,371,0.00263022,337,0.00248533
1150001,1200000,1e-09,0.5860459544,22633.62078,428,0.003096,226,0.00172667
1200001,1250000,1e-09,1.001123072414,23682,409,0.00267422,420,0.00275022
1250001,1300000,1e-09,1.465715,24584.22058,459,0.00335956,616,0.00467867
1300001,1350000,1e-09,1.33293849408,28788.11958,497,0.00394533,646,0.00505333
1350001,1400000,1e-09,1.277497,15550.55,362,0.00234044,485,0.00323156
1400001,1450000,1e-09,1.277497,22141.97432,469,0.00326444,591,0.003968
1450001,1500000,1e-09,1.35549454816,19876.73878,393,0.00262622,562,0.00380533
1500001,1550000,1e-09,1.193336421184,18792.85448,421,0.00272089,474,0.00327111
1550001,1600000,1e-09,0.9139074,14735.24366,331,0.00215022,306,0.00195511
1600001,1650000,1e-09,0.9139074,12784.48494,318,0.001944,279,0.00172489
1650001,1700000,1e-09,0.9139074,19995.35152,427,0.00268178,369,0.00233556
1700001,1750000,1e-09,0.923238754618,49340.0967,749,0.00466622,694,0.00419511
1750001,1800000,1e-09,0.930663921302,50802,682,0.00455778,622,0.00417822
1800001,1850000,1e-09,0.3496838,17649.2463,391,0.00214089,123,0.000668444
1850001,1900000,1e-09,0.595546762176,26108.37656,465,0.00269022,304,0.00174044
1900001,1950000,1e-09,1.152423,42854.60606,747,0.00452933,824,0.00521022
1950001,2000000,1e-09,1.152423,54944,843,0.00569289,927,0.00630089
2000001,2050000,1e-09,1.152423,29259.59312,550,0.00367778,603,0.004012
2050001,2100000,1e-09,1.152423,33318.10406,560,0.00443778,650,0.00513067
2100001,2150000,1e-09,1.15019518102,30905.08476,602,0.00468844,651,0.00500844
2150001,2200000,1e-09,1.099158,30200.76788,527,0.00386133,590,0.004332
2200001,2250000,1e-09,0.88941956329,40120.38308,659,0.00419822,550,0.00366
2250001,2300000,1e-09,0.1868551,63639.0005,893,0.00638133,167,0.00127111
2300001,2350000,1e-09,0.1868551,48256.58626,665,0.00515289,128,0.00103289
2350001,2400000,1e-09,0.272096913592,35317.18146,533,0.00445422,149,0.00120756
2400001,2450000,1e-09,0.706987651326,19372,373,0.00263511,271,0.00198933
2450001,2500000,1e-09,0.8307142,14421.56488,320,0.00215911,235,0.00152089
2500001,2550000,1e-09,0.8307142,12397.47426,304,0.00192622,245,0.00159333
2550001,2600000,1e-09,1.364944940864,19305,359,0.00251067,416,0.00304978
2600001,2650000,1e-09,1.410593,19327.29358,387,0.00282,526,0.00377689
2650001,2700000,1e-09,1.410593,19372,421,0.00306,617,0.00437244
2700001,2750000,1e-09,1.410593,19372,403,0.00294044,569,0.00427867
2750001,2800000,1e-09,1.410593,19372,359,0.00265689,533,0.00389556
2800001,2850000,1e-09,1.410593,16798.646,327,0.00236178,446,0.00317911
2850001,2900000,1e-09,1.410593,14742,321,0.002304,449,0.00313111
2900001,2950000,1e-09,1.410593,14742,285,0.00218756,395,0.00295511
2950001,3000000,1e-09,1.410593,17379.05384,278,0.00219911,429,0.00329289
3000001,3050000,1e-09,1.410593,34028,500,0.00387022,675,0.00524222
3050001,3100000,1e-09,1.410593,37662.11102,620,0.00466356,871,0.00654044
3100001,3150000,1e-09,1.1981679849084,45878.4812,675,0.00564756,828,0.00707778
3150001,3200000,1e-09,0.8929826454464,32638.98562,549,0.00345911,412,0.00268133
3200001,3250000,1e-09,1.054705,44313.84988,598,0.00395156,615,0.00404444
3250001,3300000,1e-09,0.78502492493,45100.8859,611,0.00465067,454,0.00343822
3300001,3350000,1e-09,0.79272123646,44864.57202,621,0.00561867,526,0.00474756
3350001,3400000,1e-09,1.067186,38937.79108,691,0.00555867,665,0.00537733
3400001,3450000,1e-09,1.067186,45271.7552,677,0.004088,699,0.00422578
3450001,3500000,1e-09,1.067186,32296.5503,472,0.00315467,442,0.00289111
3500001,3550000,1e-09,0.865649496536,53393.75424,674,0.00476533,548,0.00393867
3550001,3600000,1e-09,0.6042746,30500.24192,386,0.00273822,235,0.00165644
3600001,3650000,1e-09,0.35096999168,8702,167,0.00108578,57,0.000375556
3650001,3700000,1e-09,0.3270026,35281.1037,441,0.00281556,144,0.000925778
3700001,3750000,1e-09,0.3270026,34247.14724,468,0.00233422,165,0.000806222
