Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,26488.137901,8511,0.00275816,6970,0.0021848
1000001,2000000,1e-09,0.992662461967,26620.579127,8922,0.00314818,8743,0.00302531
2000001,3000000,1e-09,1.0553765425046,19643.468399,7615,0.00243409,8125,0.00258796
3000001,4000000,1e-09,0.84549305704604,29094.912857,8921,0.00329004,7309,0.00271058
4000001,5000000,1e-09,1.1686352734886,21698.280874,6511,0.00219124,7430,0.00249027
5000001,6000000,1.5e-08,0.821892707424,35236.943798,10404,0.00359484,8524,0.00292942
6000001,7000000,1.5e-08,0.9972393380366,37809.03188,11410,0.0041462,11128,0.00410209
7000001,8000000,1.5e-08,0.9784987154601,35748.931924,11197,0.00402793,10997,0.0039874
8000001,9000000,1.5e-08,0.9577679340013,32336.25999,9989,0.00363853,8930,0.00317522
9000001,10000000,1.5e-08,0.740002953497,35384.747678,11075,0.00379953,8282,0.00288187
10000001,11000000,1e-09,0.9589482666434,15072.755878,5598,0.00191816,4669,0.00148827
11000001,12000000,1e-09,0.8378875293401,18602.188599,7336,0.00203338,6088,0.00168578
12000001,13000000,1e-09,0.7043941726871,9156.77711,4547,0.00125907,3234,0.000901822
13000001,14000000,1e-09,1.1648315638027,19041.426169,7391,0.0025072,8771,0.00296707
14000001,15000000,1e-09,1.1685579894948,16833.17005,6573,0.00201118,8272,0.00241638
15000001,16000000,1.5e-08,0.6171786166983,33455.986542,10504,0.00368649,6363,0.00221253
16000001,17000000,1.5e-08,0.6826651860537,34428.489159,10678,0.00372524,7771,0.00271376
17000001,18000000,1.5e-08,0.816549262845,36352.609851,11541,0.00404129,9464,0.00328076
18000001,19000000,1.5e-08,0.7306108517317,32110.156413,10366,0.00357249,7258,0.00243304
19000001,20000000,1.5e-08,1.2776235765792,31837.389844,9715,0.00347224,11798,0.00421649
20000001,21000000,1e-09,0.9111885478598,24048.419004,8075,0.00274149,7122,0.00234253
21000001,22000000,1e-09,0.9655684174914,22417.715372,6237,0.00190207,5747,0.00169549
22000001,23000000,1e-09,0.7973020040365,20683.32378,7222,0.00252671,5683,0.00192889
23000001,24000000,1e-09,0.9222911892337,20184.546054,6859,0.0025182,6313,0.00230936
24000001,25000000,1e-09,0.9050349974841,19632.557921,6996,0.00246964,6706,0.00238007
25000001,26000000,1.5e-08,1.0530510081065,36296.300023,11251,0.00404202,11216,0.00394422
26000001,27000000,1.5e-08,1.1085778938268,36759.436462,11434,0.00392596,12440,0.00422687
27000001,28000000,1.5e-08,0.98323483819,34159.292996,10678,0.00374107,10503,0.00366133
28000001,29000000,1.5e-08,1.1350985092916,33196.799686,10614,0.00364416,12463,0.00427158
29000001,30000000,1.5e-08,0.7736527117388,32670.827276,10556,0.00376742,8085,0.00288691
