Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,19263.301019,7489,0.00242833,5687,0.00180242
1000001,2000000,1e-09,0.992662461967,17965.729097,7255,0.00234289,7378,0.00244289
2000001,3000000,1e-09,1.0553765425046,24696.464246,8544,0.00293336,8631,0.00293216
3000001,4000000,1e-09,0.84549305704604,22097.127853,7944,0.0026828,7280,0.00250504
4000001,5000000,1e-09,1.1686352734886,28488.392491,9630,0.00321929,10841,0.00365127
5000001,6000000,1.5e-08,0.821892707424,30559.221569,9402,0.00329707,7777,0.00268542
6000001,7000000,1.5e-08,0.9972393380366,35725.556486,11145,0.00400387,11060,0.0039792
7000001,8000000,1.5e-08,0.9784987154601,38131.641939,12164,0.00435909,12020,0.00427993
8000001,9000000,1.5e-08,0.9577679340013,33329.984396,10690,0.0036578,9821,0.00327456
9000001,10000000,1.5e-08,0.740002953497,32213.037011,10503,0.003547,8224,0.00278789
10000001,11000000,1e-09,0.9589482666434,20217.557087,6710,0.00219049,7567,0.00250618
11000001,12000000,1e-09,0.8378875293401,21157.866198,8269,0.00266536,6942,0.00225238
12000001,13000000,1e-09,0.7043941726871,22453.603867,8813,0.00285676,5878,0.00189824
13000001,14000000,1e-09,1.1648315638027,22984.08039,9085,0.00308733,10344,0.00354278
14000001,15000000,1e-09,1.1685579894948,24848.31732,9840,0.00302113,11624,0.00354333
15000001,16000000,1.5e-08,0.6171786166983,36334.972046,11521,0.00415389,7045,0.00257373
16000001,17000000,1.5e-08,0.6826651860537,35353.110299,10698,0.00390011,7428,0.00267118
17000001,18000000,1.5e-08,0.816549262845,32493.207309,9822,0.00358122,7858,0.00281833
18000001,19000000,1.5e-08,0.7306108517317,33317.624073,10197,0.00380084,7498,0.00286127
19000001,20000000,1.5e-08,1.2776235765792,33168.310553,10699,0.00374624,14224,0.00504004
20000001,21000000,1e-09,0.9111885478598,21530.567686,7502,0.00210647,6516,0.00182204
21000001,22000000,1e-09,0.9655684174914,24178.790124,6603,0.00236698,7273,0.00229293
22000001,23000000,1e-09,0.7973020040365,28961.805237,9114,0.0030212,7111,0.00227544
23000001,24000000,1e-09,0.9222911892337,22340.935618,8648,0.00296931,7254,0.00246242
24000001,25000000,1e-09,0.9050349974841,27594.79488,8308,0.0029098,7299,0.00264273
25000001,26000000,1.5e-08,1.0530510081065,33550.992907,10829,0.00391489,10863,0.0038566
26000001,27000000,1.5e-08,1.1085778938268,35437.352869,11403,0.00404069,12717,0.00450804
27000001,28000000,1.5e-08,0.98323483819,33514.709929,10235,0.00350609,10180,0.00345396
28000001,29000000,1.5e-08,1.1350985092916,34221.796912,10948,0.00387484,12179,0.00434973
29000001,30000000,1.5e-08,0.7736527117388,38325.240915,11788,0.00417689,9167,0.00325276
