Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,34359.719875,2107,0.00421867,1238,0.00252789
200001,400000,1e-09,1.0061622525085,18713.04159,1504,0.00268344,1515,0.00269844
400001,600000,1e-09,0.7861317225715,16050.082455,1286,0.00208056,1084,0.00182022
600001,800000,1e-09,0.866136980172,12817.7672,909,0.00165856,838,0.00154211
800001,1000000,1e-09,0.795602793692,18567.22761,1328,0.00243744,1089,0.00202378
1000001,1200000,1e-09,0.7759865663515,19970.93533,1456,0.00259722,1101,0.00199844
1200001,1400000,1e-09,1.2693183916235,23151.22254,1727,0.00307989,2167,0.00392844
1400001,1600000,1e-09,1.185058842336,18886.70281,1614,0.00269044,1933,0.00324989
1600001,1800000,1e-09,0.92042936898,33230.48329,2176,0.00346244,1964,0.00310844
1800001,2000000,1e-09,0.812519140544,35389.05723,2446,0.00376333,2178,0.00348
2000001,2200000,1e-09,1.138549795255,30920.887455,2239,0.00416633,2494,0.00462078
2200001,2400000,1e-09,0.3838066692205,46833.287825,2750,0.00504667,994,0.00179289
2400001,2600000,1e-09,0.9333402480475,16374.009785,1356,0.00230778,1167,0.00203833
2600001,2800000,1e-09,1.410593,19360.823395,1570,0.00286933,2245,0.00408089
2800001,3000000,1e-09,1.410593,15915.42496,1211,0.00226311,1719,0.00313956
3000001,3200000,1e-09,1.2280841575887,37551.89446,2344,0.00441011,2786,0.00538544
3200001,3400000,1e-09,0.9249092903475,43304.27472,2521,0.00494489,2260,0.00440189
3400001,3600000,1e-09,0.901074024134,40365.575415,2209,0.00368656,1924,0.003178
3600001,3800000,1e-09,0.395701450278,27817.062735,1570,0.002178,642,0.000868
3800001,4000000,1e-09,0.777696362882,21703.425575,1200,0.00155544,1011,0.00130033
4000001,4200000,1e-09,1.2563845069115,21277.06189,1083,0.00126222,1501,0.001713
4200001,4400000,1e-09,0.814458571332,18978.05672,1027,0.00118222,768,0.000876
4400001,4600000,1e-09,1.4101243496285,12987.438615,852,0.00138089,1115,0.00170044
4600001,4800000,1e-09,0.987748939571,12546.08711,807,0.00150622,808,0.00148689
4800001,5000000,1e-09,1.37446,34683.066505,1604,0.00306978,2343,0.00445689
5000001,5200000,1.5e-08,0.90789031984,33497.15939,2036,0.00342478,1822,0.00300567
5200001,5400000,1.5e-08,0.7955176,30784.685145,1900,0.00319911,1563,0.002639
5400001,5600000,1.5e-08,0.729775928395,39311.188935,2451,0.00378267,1823,0.00281133
5600001,5800000,1.5e-08,0.791249983303,37425.669745,2490,0.00459667,1912,0.00355011
5800001,6000000,1.5e-08,0.885029705582,35567.867265,2377,0.00418322,1973,0.00355967
6000001,6200000,1.5e-08,0.826969669544,36335.07043,2334,0.00401889,1885,0.003251
6200001,6400000,1.5e-08,0.861062529949,28090.12244,1806,0.00335111,1539,0.00280222
