Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,24068.308999,7288,0.00260531,5848,0.00208713
1000001,2000000,1e-09,0.992662461967,23659.803328,8392,0.00289942,8443,0.00299296
2000001,3000000,1e-09,1.0553765425046,14036.636307,5619,0.00181324,5900,0.00188856
3000001,4000000,1e-09,0.84549305704604,22632.573902,7045,0.00270756,5917,0.00232884
4000001,5000000,1e-09,1.1686352734886,15390.535131,5850,0.00181398,7032,0.00218107
5000001,6000000,1.5e-08,0.821892707424,32379.876904,10351,0.00381222,8536,0.00314247
6000001,7000000,1.5e-08,0.9972393380366,34548.587227,10766,0.00386376,10969,0.00389944
7000001,8000000,1.5e-08,0.9784987154601,33573.77684,10642,0.00368444,10637,0.00370998
8000001,9000000,1.5e-08,0.9577679340013,32128.606362,10119,0.00356962,9006,0.00321767
9000001,10000000,1.5e-08,0.740002953497,35273.734768,11090,0.00395218,8222,0.00288236
10000001,11000000,1e-09,0.9589482666434,32652.146889,10972,0.00382831,10119,0.00349456
11000001,12000000,1e-09,0.8378875293401,26872.148917,8347,0.00299509,7392,0.00265504
12000001,13000000,1e-09,0.7043941726871,15993.301636,6017,0.00212427,3723,0.00120689
13000001,14000000,1e-09,1.1648315638027,18924.903971,7364,0.00251849,8451,0.00288356
14000001,15000000,1e-09,1.1685579894948,19812.803833,7555,0.00258347,9393,0.00318707
15000001,16000000,1.5e-08,0.6171786166983,33480.74454,10266,0.00374936,6157,0.00223276
16000001,17000000,1.5e-08,0.6826651860537,38220.620051,12102,0.00419271,8266,0.00288169
17000001,18000000,1.5e-08,0.816549262845,32586.575993,10818,0.00370671,8800,0.00297693
18000001,19000000,1.5e-08,0.7306108517317,36494.361211,12035,0.00421331,8598,0.00297676
19000001,20000000,1.5e-08,1.2776235765792,32259.592007,10514,0.00369396,13142,0.00465116
20000001,21000000,1e-09,0.9111885478598,24346.724284,8942,0.00284267,8033,0.00264973
21000001,22000000,1e-09,0.9655684174914,20277.830525,6902,0.00235142,6492,0.00207173
22000001,23000000,1e-09,0.7973020040365,20170.362526,7384,0.00275502,6025,0.00227838
23000001,24000000,1e-09,0.9222911892337,19838.381954,8080,0.00268202,7189,0.00238433
24000001,25000000,1e-09,0.9050349974841,22244.165247,8008,0.00234593,7410,0.00222247
25000001,26000000,1.5e-08,1.0530510081065,32573.985608,10938,0.00384207,11548,0.00404104
26000001,27000000,1.5e-08,1.1085778938268,34182.639964,10543,0.00379578,11976,0.00433716
27000001,28000000,1.5e-08,0.98323483819,33475.196899,10326,0.00368369,9751,0.00350098
28000001,29000000,1.5e-08,1.1350985092916,34158.314152,11097,0.00387018,12777,0.00442184
29000001,30000000,1.5e-08,0.7736527117388,31811.226436,10717,0.00374769,8243,0.00291404
