Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,1e-09,0.5869804,13798,284,0.00187467,171,0.00114
50001,100000,1e-09,0.610696352086,13798,286,0.00190089,182,0.00116089
100001,150000,1e-09,0.446480671168,13798,327,0.00200667,141,0.000892
150001,200000,1e-09,0.730803120304,13798,362,0.00220667,254,0.00151689
200001,250000,1e-09,1.047316,13798,347,0.00199733,352,0.00200844
250001,300000,1e-09,1.012073610034,13798,345,0.00193822,364,0.002068
300001,350000,1e-09,0.9826297,13798,322,0.00179956,304,0.00176533
350001,400000,1e-09,0.9826297,13798,316,0.00186756,315,0.00187467
400001,450000,1e-09,0.9826297,13776.418,358,0.00223333,298,0.00192
450001,500000,1e-09,0.9826297,41976.12258,665,0.00440044,581,0.00393689
500001,550000,1e-09,0.948959890286,61179.1917,790,0.00588,785,0.00578756
550001,600000,1e-09,0.2303076,40315.65984,589,0.00485244,161,0.00137067
600001,650000,1e-09,0.2303076,37981.6203,606,0.00449556,128,0.000957778
650001,700000,1e-09,0.992852320688,28905.54604,507,0.00372044,470,0.00337733
700001,750000,1e-09,1.120694,6907.25522,200,0.00111378,204,0.00114267
750001,800000,1e-09,1.120694,6639,201,0.00107378,225,0.00127022
800001,850000,1e-09,1.120694,8464.85216,238,0.00118889,259,0.00126267
850001,900000,1e-09,0.873028312296,8905,247,0.00126311,223,0.00112044
900001,950000,1e-09,0.504231462472,8905,284,0.00148844,130,0.000692
950001,1000000,1e-09,0.6844574,10926.35454,215,0.00126489,140,0.000784
1000001,1050000,1e-09,0.6844574,18003.35456,280,0.00172267,228,0.00147956
1050001,1100000,1e-09,0.940687754302,20286,371,0.00241244,320,0.00220711
1100001,1150000,1e-09,0.892755156704,16463.91118,336,0.00220267,333,0.00219689
1150001,1200000,1e-09,0.5860459544,22001.45598,380,0.00285867,232,0.00182222
1200001,1250000,1e-09,1.001123072414,42158.42792,556,0.004996,551,0.00494178
1250001,1300000,1e-09,1.465715,39105.99028,557,0.00470356,851,0.00742222
1300001,1350000,1e-09,1.33293849408,26601.6874,443,0.00370356,556,0.00437644
1350001,1400000,1e-09,1.277497,16098,350,0.00241644,461,0.00322711
1400001,1450000,1e-09,1.277497,16098,354,0.00216444,476,0.00300667
1450001,1500000,1e-09,1.35549454816,11735.8596,284,0.001764,370,0.00225956
1500001,1550000,1e-09,1.193336421184,11537,311,0.00183467,347,0.00202267
1550001,1600000,1e-09,0.9139074,13064.20524,328,0.001904,301,0.00178044
1600001,1650000,1e-09,0.9139074,15824.05152,364,0.00232756,327,0.00199822
1650001,1700000,1e-09,0.9139074,15396,362,0.00185244,305,0.00159511
1700001,1750000,1e-09,0.923238754618,17600.54854,403,0.00205244,383,0.00191156
1750001,1800000,1e-09,0.930663921302,9350,294,0.00161244,254,0.00140089
1800001,1850000,1e-09,0.3496838,9350,301,0.00166222,87,0.000495111
1850001,1900000,1e-09,0.595546762176,8592.5344,276,0.00135911,171,0.000804889
1900001,1950000,1e-09,1.152423,16071.39552,368,0.00171378,417,0.00200978
1950001,2000000,1e-09,1.152423,13976.1598,337,0.00159467,408,0.00189956
2000001,2050000,1e-09,1.152423,14319.73756,330,0.00158044,383,0.001772
2050001,2100000,1e-09,1.152423,25959.02368,490,0.002724,632,0.00352978
2100001,2150000,1e-09,1.15019518102,25636,497,0.003184,561,0.00369244
2150001,2200000,1e-09,1.099158,34850.31532,588,0.00464222,635,0.00493689
2200001,2250000,1e-09,0.88941956329,32464.50208,548,0.00418978,534,0.00441422
2250001,2300000,1e-09,0.1868551,18307.64828,329,0.00213378,66,0.000426222
2300001,2350000,1e-09,0.1868551,44079.6028,618,0.00350178,118,0.000672444
2350001,2400000,1e-09,0.272096913592,40194,584,0.00468711,143,0.00119333
2400001,2450000,1e-09,0.706987651326,42059.57056,629,0.00544133,405,0.003444
2450001,2500000,1e-09,0.8307142,38238.70672,572,0.00486356,447,0.00386222
2500001,2550000,1e-09,0.8307142,13771,308,0.00194222,253,0.00166711
2550001,2600000,1e-09,1.364944940864,9635.40964,221,0.00131289,321,0.00192133
2600001,2650000,1e-09,1.410593,12294.60916,263,0.00159067,386,0.002324
2650001,2700000,1e-09,1.410593,16493.91616,266,0.00178711,410,0.00288889
2700001,2750000,1e-09,1.410593,18848.75136,340,0.00234622,438,0.00304578
2750001,2800000,1e-09,1.410593,18411.10008,318,0.002132,485,0.003252
2800001,2850000,1e-09,1.410593,17990,350,0.00230444,480,0.00299289
2850001,2900000,1e-09,1.410593,16017.37476,330,0.00186933,488,0.00293467
2900001,2950000,1e-09,1.410593,25450.03812,445,0.00265822,659,0.00382978
2950001,3000000,1e-09,1.410593,28907.97864,518,0.003776,787,0.00584311
3000001,3050000,1e-09,1.410593,28817.53328,477,0.00317378,682,0.00465467
3050001,3100000,1e-09,1.410593,26172,465,0.00308044,657,0.00432933
3100001,3150000,1e-09,1.1981679849084,25886.7568,475,0.003416,579,0.00418578
3150001,3200000,1e-09,0.8929826454464,20131.01882,431,0.00326356,349,0.00253867
3200001,3250000,1e-09,1.054705,19201,422,0.003068,431,0.00315733
3250001,3300000,1e-09,0.78502492493,31487.37136,511,0.00400133,417,0.00325422
3300001,3350000,1e-09,0.79272123646,34918.87318,526,0.00353289,433,0.00301022
3350001,3400000,1e-09,1.067186,27777.62124,474,0.00289156,564,0.00354178
3400001,3450000,1e-09,1.067186,26570.30268,403,0.00291333,457,0.00330489
3450001,3500000,1e-09,1.067186,20047.48944,368,0.00244711,407,0.00278311
3500001,3550000,1e-09,0.865649496536,17212.0034,316,0.00209778,294,0.00194889
3550001,3600000,1e-09,0.6042746,17732,331,0.00236,183,0.00136889
3600001,3650000,1e-09,0.35096999168,17701.4503,293,0.00222622,103,0.000773778
3650001,3700000,1e-09,0.3270026,13127,255,0.00190133,83,0.000578222
3700001,3750000,1e-09,0.3270026,13127,264,0.00160844,76,0.000398667
3750001,3800000,1e-09,0.577830609432,13127,245,0.00119378,150,0.000712444
3800001,3850000,1e-09,0.684266395352,13127,288,0.00140622,208,0.000999556
3850001,3900000,1e-09,0.401940276248,20976.82268,390,0.00220844,173,0.00100844
3900001,3950000,1e-09,0.507969779928,27401.7272,467,0.00285289,230,0.00149067
3950001,4000000,1e-09,1.516609,27400.58668,543,0.00401289,804,0.00606133
4000001,4050000,1e-09,1.516609,26896,481,0.00371867,734,0.00563556
4050001,4100000,1e-09,1.516609,27377.40976,444,0.003708,627,0.00527067
4100001,4150000,1e-09,0.718606024296,27230.65364,447,0.00315511,316,0.00228756
4150001,4200000,1e-09,1.27371400335,28121.34684,412,0.00247733,470,0.00289156
4200001,4250000,1e-09,1.285895,29226,430,0.00274667,590,0.00372578
4250001,4300000,1e-09,1.0650080924,27411.5264,454,0.00238622,489,0.00261289
4300001,4350000,1e-09,0.517019226042,26724.8496,454,0.00229956,245,0.00122222
4350001,4400000,1e-09,0.389911966886,27790.419,480,0.00247911,184,0.000956889
4400001,4450000,1e-09,1.8773397146,33713.14552,546,0.00327689,956,0.00616489
4450001,4500000,1e-09,2.161379049,29084.13956,482,0.00339378,1054,0.00765733
4500001,4550000,1e-09,0.722211380146,19429,437,0.00265689,278,0.00164622
4550001,4600000,1e-09,0.879567254768,19429,393,0.002304,391,0.00236622
4600001,4650000,1e-09,1.070578356094,25016.77114,479,0.00314622,526,0.00335867
4650001,4700000,1e-09,0.673218111124,43366.6655,681,0.00547822,381,0.00291156
4700001,4750000,1e-09,0.604928466066,46130.93356,661,0.005928,380,0.00347244
4750001,4800000,1e-09,1.602270825,37580.1937,634,0.00536089,922,0.00775911
4800001,4850000,1e-09,1.37446,24920,487,0.00347289,628,0.00454933
4850001,4900000,1e-09,1.37446,24920,477,0.00287689,590,0.00346667
4900001,4950000,1e-09,1.37446,24920,430,0.00201289,583,0.00273644
4950001,5000000,1e-09,1.37446,20479.7956,321,0.00150756,497,0.00233333
5000001,5050000,1.5e-08,1.24500847936,33065.04878,559,0.00386444,682,0.00475422
5050001,5100000,1.5e-08,0.7955176,23260.81902,393,0.00265467,320,0.00222356
5100001,5150000,1.5e-08,0.7955176,30869.60902,418,0.00285156,345,0.002388
5150001,5200000,1.5e-08,0.7955176,29568.56272,425,0.00363111,330,0.00280667
5200001,5250000,1.5e-08,0.7955176,27980.59334,394,0.00282311,325,0.00232711
5250001,5300000,1.5e-08,0.7955176,19212.7363,321,0.00227511,264,0.00191289
5300001,5350000,1.5e-08,0.7955176,16105.04296,230,0.00196089,184,0.00153422
5350001,5400000,1.5e-08,0.7955176,25702.575,329,0.00208978,257,0.00161111
5400001,5450000,1.5e-08,0.78883041358,39838.5511,513,0.00376044,437,0.00295378
5450001,5500000,1.5e-08,0.7100911,32041.36856,447,0.00280089,302,0.00189689
5500001,5550000,1.5e-08,0.7100911,37731.20226,581,0.00420133,413,0.003084
5550001,5600000,1.5e-08,0.7100911,34854.46884,539,0.00414622,428,0.00327422
5600001,5650000,1.5e-08,0.91230421254,25328.5249,462,0.00299333,420,0.00256178
5650001,5700000,1.5e-08,0.74084174226,22319.33088,505,0.00323644,351,0.00214267
5700001,5750000,1.5e-08,0.8833816,29186.0424,489,0.00313111,432,0.00278489
5750001,5800000,1.5e-08,0.628472378412,40173.17658,606,0.00431867,350,0.00256044
5800001,5850000,1.5e-08,0.4886718,38417.35128,646,0.00471778,315,0.00233911
5850001,5900000,1.5e-08,0.7989826,33463.44392,486,0.00321156,396,0.00256711
5900001,5950000,1.5e-08,0.7989826,36293.30474,486,0.00389378,370,0.00304622
5950001,6000000,1.5e-08,1.453481822328,35772.67878,573,0.00337911,856,0.00493956
6000001,6050000,1.5e-08,0.797666080036,17745.45172,264,0.00207111,272,0.00222444
6050001,6100000,1.5e-08,0.732587665564,22143.65498,335,0.00226222,220,0.00145822
6100001,6150000,1.5e-08,0.697521932576,31487.35196,554,0.00396978,389,0.00284444
6150001,6200000,1.5e-08,1.080103,33215.25456,568,0.00413111,598,0.00430756
6200001,6250000,1.5e-08,1.080103,44910.2456,699,0.00487333,761,0.00532356
6250001,6300000,1.5e-08,0.760500914608,31669.3486,495,0.00368267,394,0.00294933
6300001,6350000,1.5e-08,0.8252944,34603.9948,482,0.003824,437,0.00354
6350001,6400000,1.5e-08,0.778351805188,30715.8858,532,0.00367156,418,0.00299422
6400001,6450000,1.5e-08,0.7562977,37790.2551,634,0.00461111,484,0.00351156
6450001,6500000,1.5e-08,0.64730201186,51519.07126,775,0.00573467,525,0.00379778
6500001,6550000,1.5e-08,0.2944907,43607.9025,696,0.00494311,168,0.00113467
6550001,6600000,1.5e-08,0.54110411576,43708.14722,667,0.00471556,241,0.00154578
6600001,6650000,1.5e-08,1.129902,29851.87884,567,0.00394489,637,0.00435156
6650001,6700000,1.5e-08,1.129902,23184.9445,362,0.00245022,430,0.00284311
6700001,6750000,1.5e-08,1.129902,42843.34128,494,0.00266356,609,0.00327867
6750001,6800000,1.5e-08,1.16703270888,35792.95474,479,0.00336311,573,0.004016
6800001,6850000,1.5e-08,1.369023,45806.03266,724,0.00558489,942,0.00745778
6850001,6900000,1.5e-08,1.71525061272,36026.14026,544,0.00408267,978,0.00733644
6900001,6950000,1.5e-08,1.9335,42024.27534,641,0.00449556,1241,0.00883022
6950001,7000000,1.5e-08,1.37895111354,35864.998,633,0.00500222,743,0.00583867
7000001,7050000,1.5e-08,1.07088914196,45542.70678,649,0.00476844,668,0.00490889
7050001,7100000,1.5e-08,1.14956962332,42805.68688,608,0.004528,710,0.00535422
7100001,7150000,1.5e-08,1.184841,46041.59436,610,0.00454444,710,0.00533422
7150001,7200000,1.5e-08,1.184841,38319.13896,558,0.00397111,650,0.00471822
7200001,7250000,1.5e-08,1.22811400424,43275.80238,702,0.005348,801,0.00619244
7250001,7300000,1.5e-08,1.260067,39911.14576,719,0.00509911,874,0.00629778
7300001,7350000,1.5e-08,1.260067,36401.97134,730,0.00500711,903,0.00611867
7350001,7400000,1.5e-08,1.260067,40031.13916,621,0.00370711,858,0.00502311
7400001,7450000,1.5e-08,1.3353496584,39569.7278,693,0.00505556,849,0.00584711
7450001,7500000,1.5e-08,0.420215866726,36155.37578,560,0.00359911,259,0.00168844
7500001,7550000,1.5e-08,0.48171177524,40228.85634,590,0.004224,305,0.00215156
7550001,7600000,1.5e-08,0.60684198538,25857.04242,486,0.00315733,267,0.00166711
7600001,7650000,1.5e-08,1.002144700662,29340.00824,462,0.00310667,469,0.00323956
7650001,7700000,1.5e-08,1.015686187384,26854.33198,474,0.00331467,450,0.00335956
7700001,7750000,1.5e-08,0.4282779,35383.75732,557,0.00425156,230,0.00177467
7750001,7800000,1.5e-08,0.4282779,46149.86178,732,0.00574844,278,0.00208222
7800001,7850000,1.5e-08,0.87486552561,29825.72062,455,0.00326622,440,0.00316622
7850001,7900000,1.5e-08,1.064352,37844.64036,673,0.00460089,748,0.00505956
