Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,34946.627528,11119,0.00387193,9119,0.00313664
1000001,2000000,1e-09,0.992662461967,37642.102861,11693,0.00406333,11786,0.00408689
2000001,3000000,1e-09,1.0553765425046,31573.943701,10832,0.00374762,10888,0.00376011
3000001,4000000,1e-09,0.84549305704604,32982.088832,10811,0.0037766,9220,0.00323224
4000001,5000000,1e-09,1.1686352734886,35842.978021,11655,0.00400164,12966,0.00433182
5000001,6000000,1.5e-08,0.821892707424,35827.882518,11222,0.00401,9099,0.0032488
6000001,7000000,1.5e-08,0.9972393380366,35868.766697,11326,0.00396138,11066,0.00388307
7000001,8000000,1.5e-08,0.9784987154601,35480.991085,11240,0.0040102,11062,0.00394002
8000001,9000000,1.5e-08,0.9577679340013,35816.137516,11206,0.0039248,11064,0.00386362
9000001,10000000,1.5e-08,0.740002953497,36001.727143,11217,0.00394284,8423,0.00297638
10000001,11000000,1e-09,0.9589482666434,35161.616753,10302,0.00364516,9684,0.00348627
11000001,12000000,1e-09,0.8378875293401,35749.631759,10593,0.00382209,8980,0.00328351
12000001,13000000,1e-09,0.7043941726871,35649.532762,10606,0.00375662,7111,0.00246969
13000001,14000000,1e-09,1.1648315638027,36254.341187,11191,0.00409624,12649,0.0046008
14000001,15000000,1e-09,1.1685579894948,30492.733819,8791,0.00332893,10635,0.00404856
15000001,16000000,1.5e-08,0.6171786166983,35994.143232,11284,0.00402793,7094,0.00252847
16000001,17000000,1.5e-08,0.6826651860537,36176.604107,11047,0.00387296,7622,0.00268189
17000001,18000000,1.5e-08,0.816549262845,35497.087805,11128,0.00390844,8882,0.00312573
18000001,19000000,1.5e-08,0.7306108517317,36073.977519,11425,0.00396896,8544,0.00299338
19000001,20000000,1.5e-08,1.2776235765792,36868.039794,11258,0.00404538,14572,0.00529762
20000001,21000000,1e-09,0.9111885478598,36831.280819,10606,0.0039816,9488,0.00361091
21000001,22000000,1e-09,0.9655684174914,35095.225832,11327,0.00413478,10715,0.00379313
22000001,23000000,1e-09,0.7973020040365,31068.469878,9694,0.00335218,7590,0.00258109
23000001,24000000,1e-09,0.9222911892337,33474.683852,10556,0.0035638,9882,0.00334956
24000001,25000000,1e-09,0.9050349974841,30726.264733,9596,0.00336311,8433,0.00295178
25000001,26000000,1.5e-08,1.0530510081065,36097.846984,11062,0.00396333,11617,0.00417216
26000001,27000000,1.5e-08,1.1085778938268,35533.544105,11051,0.00389347,12402,0.00440482
27000001,28000000,1.5e-08,0.98323483819,37048.445996,11373,0.00401293,11285,0.00395642
28000001,29000000,1.5e-08,1.1350985092916,36025.7057,11358,0.00401462,12862,0.00454553
29000001,30000000,1.5e-08,0.7736527117388,36174.430704,11602,0.0041018,8778,0.0030958
