Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,34956.61698,2331,0.00407989,1461,0.00257833
200001,400000,1e-09,1.0061622525085,31545.652245,2206,0.00378644,2184,0.00372489
400001,600000,1e-09,0.7861317225715,33474.055455,2090,0.00398633,1569,0.00297022
600001,800000,1e-09,0.866136980172,35506.782545,2330,0.00416411,2026,0.00359556
800001,1000000,1e-09,0.795602793692,30327.368695,1996,0.00316322,1631,0.00253378
1000001,1200000,1e-09,0.7759865663515,46118.25881,2744,0.00472356,2115,0.00370044
1200001,1400000,1e-09,1.2693183916235,34822.471135,2250,0.004237,2917,0.00545044
1400001,1600000,1e-09,1.185058842336,21770.90978,1585,0.00272267,1889,0.00322878
1600001,1800000,1e-09,0.92042936898,30330.97665,2178,0.00370867,1963,0.00339456
1800001,2000000,1e-09,0.812519140544,25483.46506,1873,0.00343833,1324,0.002358
2000001,2200000,1e-09,1.138549795255,24849.86173,1611,0.002664,1896,0.00312422
2200001,2400000,1e-09,0.3838066692205,37435.74244,2442,0.00429456,660,0.001176
2400001,2600000,1e-09,0.9333402480475,41906.23934,2416,0.00384278,2192,0.00348733
2600001,2800000,1e-09,1.410593,31165.44913,1919,0.00333122,2658,0.00459178
2800001,3000000,1e-09,1.410593,36466.87726,2115,0.00376867,3123,0.00566856
3000001,3200000,1e-09,1.2280841575887,36489.021355,2164,0.00390767,2757,0.00512978
3200001,3400000,1e-09,0.9249092903475,32956.539045,2126,0.00400789,1883,0.003539
3400001,3600000,1e-09,0.901074024134,30184.572955,2035,0.00327844,1764,0.00290156
3600001,3800000,1e-09,0.395701450278,32864.59098,2353,0.00371022,952,0.00151644
3800001,4000000,1e-09,0.777696362882,32072.78314,2233,0.00372878,1595,0.00267311
4000001,4200000,1e-09,1.2563845069115,41497.35875,2527,0.00481033,3318,0.00636156
4200001,4400000,1e-09,0.814458571332,28153.10264,2036,0.00330189,1760,0.00293622
4400001,4600000,1e-09,1.4101243496285,31166.667165,1885,0.00339689,2406,0.00442467
4600001,4800000,1e-09,0.987748939571,34871.24785,2093,0.003579,2275,0.00385511
4800001,5000000,1e-09,1.37446,44799.33932,2880,0.00526144,3806,0.006993
5000001,5200000,1.5e-08,0.90789031984,36615.916965,2405,0.00428489,2119,0.00377378
5200001,5400000,1.5e-08,0.7955176,35236.12468,2258,0.00394,1739,0.00304333
5400001,5600000,1.5e-08,0.729775928395,33316.29804,2072,0.00359878,1505,0.002647
5600001,5800000,1.5e-08,0.791249983303,34977.783655,2144,0.00381256,1781,0.00316022
5800001,6000000,1.5e-08,0.885029705582,35819.666455,2277,0.00403344,1943,0.00348067
6000001,6200000,1.5e-08,0.826969669544,35429.41474,2322,0.004146,1898,0.00335233
6200001,6400000,1.5e-08,0.861062529949,37364.511165,2371,0.00420111,2026,0.00354944
6400001,6600000,1.5e-08,0.559798631905,34439.339595,2226,0.003785,1272,0.00225289
6600001,6800000,1.5e-08,1.13918467722,33789.596485,2129,0.00380344,2488,0.00441722
6800001,7000000,1.5e-08,1.599181181565,36296.47804,2261,0.00402944,3581,0.00631822
7000001,7200000,1.5e-08,1.14753519132,35057.9272,2338,0.00410867,2484,0.00445078
7200001,7400000,1.5e-08,1.25207875106,35051.517945,2167,0.00389389,2725,0.00501678
7400001,7600000,1.5e-08,0.7110298214365,36110.17037,2246,0.00392733,1656,0.00292156
7600001,7800000,1.5e-08,0.7185966720115,36843.08968,2413,0.00406544,1687,0.00284344
7800001,8000000,1.5e-08,1.0632531414725,37502.05824,2199,0.00395678,2438,0.00437389
8000001,8200000,1.5e-08,1.7968838062525,36279.476595,2224,0.00386589,4122,0.007312
8200001,8400000,1.5e-08,0.7302068332155,35805.933785,2249,0.00396222,1653,0.00291844
8400001,8600000,1.5e-08,1.17023382246,34899.76786,2113,0.00366667,2523,0.00450133
8600001,8800000,1.5e-08,0.4591394593845,36142.418105,2241,0.00412033,1002,0.00184844
8800001,9000000,1.5e-08,0.632375748694,34940.33637,2219,0.00391989,1385,0.00244178
9000001,9200000,1.5e-08,0.83095794376,36778.35933,2270,0.00394711,1937,0.00338867
9200001,9400000,1.5e-08,0.7813896672685,33854.945045,2132,0.00371656,1672,0.00293411
9400001,9600000,1.5e-08,0.660431930815,35856.195995,2256,0.00396278,1567,0.00281489
9600001,9800000,1.5e-08,0.9315245256415,38475.05146,2388,0.00430722,2071,0.00370111
9800001,10000000,1.5e-08,0.4957107,35338.71367,2245,0.00399067,1078,0.00193133
10000001,10200000,1e-09,0.5934227874305,35424.108155,2294,0.00422633,1437,0.00259767
10200001,10400000,1e-09,0.278526787422,32205.86234,2048,0.00347589,543,0.000926444
10400001,10600000,1e-09,0.3818005569635,27271.2786,1852,0.00318989,708,0.001235
10600001,10800000,1e-09,1.617465201401,31278.73488,2124,0.00322289,3506,0.00535167
10800001,11000000,1e-09,1.923526,24525.5447,1531,0.00285756,2948,0.00557078
11000001,11200000,1e-09,0.620367903751,32038.936625,1980,0.00355667,1306,0.00227244
11200001,11400000,1e-09,0.82149791523,44659.17672,2637,0.00469589,2166,0.00378156
11400001,11600000,1e-09,1.0289168059145,37517.24838,2157,0.00390567,2186,0.00388278
11600001,11800000,1e-09,0.8164507460865,45172.106465,2735,0.00504278,2297,0.00422311
11800001,12000000,1e-09,0.9022042757185,29976.41278,2047,0.00348589,1809,0.00309311
12000001,12200000,1e-09,0.795155315789,31476.421065,2024,0.00331867,1599,0.00263678
12200001,12400000,1e-09,1.007050745082,36875.553265,2399,0.00417444,2354,0.00408378
12400001,12600000,1e-09,1.146449552844,32103.836895,1981,0.00328322,2120,0.00353844
12600001,12800000,1e-09,0.198558601008,24093.459405,1583,0.00265856,311,0.000525
12800001,13000000,1e-09,0.3747566487125,40702.36929,2393,0.00453956,932,0.00190533
13000001,13200000,1e-09,1.241390476775,40561.74547,2398,0.004124,3120,0.00539811
13200001,13400000,1e-09,0.722322326791,31855.69295,2045,0.00367289,1529,0.00267889
13400001,13600000,1e-09,1.4010168861015,30814.658995,2070,0.00377522,2724,0.00490111
13600001,13800000,1e-09,1.20310030725,35680.221625,2411,0.00395489,2927,0.00485733
13800001,14000000,1e-09,1.256327822096,30906.18615,1860,0.00320944,2204,0.00380544
14000001,14200000,1e-09,2.016032,26335.85082,1590,0.00265622,3197,0.00537378
14200001,14400000,1e-09,0.919297366847,38149.28073,2373,0.00399533,2005,0.00331922
14400001,14600000,1e-09,0.7072157947085,40653.123755,2475,0.00449422,1699,0.00298844
14600001,14800000,1e-09,1.369723892364,37558.298895,2364,0.00417122,3275,0.00564556
14800001,15000000,1e-09,0.8305208935545,40740.921695,2630,0.00473944,2190,0.00383189
15000001,15200000,1.5e-08,0.469052574344,36695.412765,2324,0.004118,1110,0.00199489
15200001,15400000,1.5e-08,0.581429967666,36350.166925,2238,0.00396422,1309,0.00230278
15400001,15600000,1.5e-08,0.8876970890705,35812.458135,2179,0.00390878,1919,0.00345933
15600001,15800000,1.5e-08,0.7219471094465,35649.81804,2183,0.00386722,1668,0.00296411
15800001,16000000,1.5e-08,0.4257663429645,33751.333035,2149,0.00381333,853,0.00149
16000001,16200000,1.5e-08,0.4196956,34382.25084,2004,0.00357867,901,0.00160189
16200001,16400000,1.5e-08,0.4196956,35170.935925,2178,0.00388833,903,0.00162133
16400001,16600000,1.5e-08,0.1548829674675,37272.11041,2292,0.00408311,361,0.000645889
16600001,16800000,1.5e-08,1.241672955863,34798.48322,2105,0.00369622,2660,0.00465544
16800001,17000000,1.5e-08,1.177378806938,36261.51967,2356,0.004132,2616,0.00459444
17000001,17200000,1.5e-08,0.9017381,36461.71854,2252,0.00401333,2000,0.00353511
17200001,17400000,1.5e-08,0.895441072482,33939.067875,2126,0.00377022,1829,0.00322111
