Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,1e-09,0.5869804,46469.30558,695,0.00483244,425,0.00292933
50001,100000,1e-09,0.610696352086,45085.31898,632,0.004832,382,0.00298533
100001,150000,1e-09,0.446480671168,28095.61606,528,0.00378844,224,0.00156178
150001,200000,1e-09,0.730803120304,28744.27668,515,0.003768,400,0.00283378
200001,250000,1e-09,1.047316,38062.70258,627,0.004984,659,0.00518933
250001,300000,1e-09,1.012073610034,42310.4962,691,0.00517467,681,0.00533378
300001,350000,1e-09,0.9826297,37193.18198,496,0.00389467,447,0.00356667
350001,400000,1e-09,0.9826297,19989.26294,332,0.00230667,333,0.00236711
400001,450000,1e-09,0.9826297,38618.26358,560,0.004292,533,0.00396667
450001,500000,1e-09,0.9826297,28375.35576,488,0.00359867,405,0.00313556
500001,550000,1e-09,0.948959890286,48891.56848,685,0.005564,594,0.00473289
550001,600000,1e-09,0.2303076,27994.29792,453,0.002864,109,0.000693333
600001,650000,1e-09,0.2303076,33223.39386,524,0.00345244,124,0.000840444
650001,700000,1e-09,0.992852320688,39213.72044,573,0.00407067,509,0.00356667
700001,750000,1e-09,1.120694,43544.45854,617,0.00498933,669,0.00534089
750001,800000,1e-09,1.120694,45300.79396,667,0.00562756,650,0.00535822
800001,850000,1e-09,1.120694,27207.56488,362,0.00310889,366,0.00327556
850001,900000,1e-09,0.873028312296,46443.86012,611,0.00524756,567,0.00510978
900001,950000,1e-09,0.504231462472,26652.31754,447,0.00312267,207,0.00137289
950001,1000000,1e-09,0.6844574,34226.07816,595,0.00419689,390,0.00270533
1000001,1050000,1e-09,0.6844574,31717.58716,489,0.00322756,339,0.00228578
1050001,1100000,1e-09,0.940687754302,32081.2834,522,0.00308711,443,0.00261156
1100001,1150000,1e-09,0.892755156704,23317.60116,405,0.00271022,429,0.002688
1150001,1200000,1e-09,0.5860459544,45272.80498,646,0.00463511,362,0.00257911
1200001,1250000,1e-09,1.001123072414,32781.52056,412,0.002376,441,0.00248267
1250001,1300000,1e-09,1.465715,26878.36036,441,0.00277289,616,0.003888
1300001,1350000,1e-09,1.33293849408,42959.70298,689,0.00459556,948,0.00642578
1350001,1400000,1e-09,1.277497,34969.44324,594,0.00431733,703,0.00522267
1400001,1450000,1e-09,1.277497,38081.75168,603,0.00434978,727,0.00545511
1450001,1500000,1e-09,1.35549454816,28204.35976,535,0.00355956,709,0.00474133
1500001,1550000,1e-09,1.193336421184,45548.3675,702,0.00482978,877,0.00587378
1550001,1600000,1e-09,0.9139074,35285.80602,527,0.003096,503,0.00296978
1600001,1650000,1e-09,0.9139074,28041.76806,423,0.00332,407,0.00315689
1650001,1700000,1e-09,0.9139074,34919.67124,459,0.00407244,409,0.003656
1700001,1750000,1e-09,0.923238754618,45010.38134,573,0.00438978,560,0.00415067
1750001,1800000,1e-09,0.930663921302,32495.15372,508,0.00363644,439,0.00305911
1800001,1850000,1e-09,0.3496838,29602.24054,517,0.00345111,205,0.00138178
1850001,1900000,1e-09,0.595546762176,50848.6791,738,0.005372,370,0.00251778
1900001,1950000,1e-09,1.152423,46324.5805,706,0.00545289,821,0.00653956
1950001,2000000,1e-09,1.152423,38959.28296,632,0.00412311,723,0.00472133
2000001,2050000,1e-09,1.152423,28832.62194,453,0.003256,594,0.004368
2050001,2100000,1e-09,1.152423,47423.13052,615,0.00537778,683,0.00576933
2100001,2150000,1e-09,1.15019518102,34074.927,477,0.00333511,483,0.00341067
2150001,2200000,1e-09,1.099158,24949.64156,375,0.00275067,451,0.00319467
2200001,2250000,1e-09,0.88941956329,27783.62776,439,0.00264311,360,0.00226889
2250001,2300000,1e-09,0.1868551,33180.51396,508,0.00386978,76,0.000514667
2300001,2350000,1e-09,0.1868551,35750.20892,610,0.00409067,102,0.000615111
2350001,2400000,1e-09,0.272096913592,34748.67084,599,0.00429378,138,0.000925333
2400001,2450000,1e-09,0.706987651326,32092.5746,523,0.00382889,407,0.00295911
2450001,2500000,1e-09,0.8307142,46535.95892,675,0.00467378,507,0.00351644
2500001,2550000,1e-09,0.8307142,38383.80774,501,0.00291111,475,0.00279956
2550001,2600000,1e-09,1.364944940864,42627.22742,673,0.00389467,946,0.005504
2600001,2650000,1e-09,1.410593,39290.68232,547,0.00347822,849,0.00544667
2650001,2700000,1e-09,1.410593,35097.94382,498,0.00358089,742,0.00528978
2700001,2750000,1e-09,1.410593,49993.98076,762,0.00550133,928,0.00679911
2750001,2800000,1e-09,1.410593,25566.96754,410,0.00264578,557,0.003612
2800001,2850000,1e-09,1.410593,21078.14062,345,0.00242267,500,0.00364222
2850001,2900000,1e-09,1.410593,45166.43676,653,0.00455911,935,0.00653511
2900001,2950000,1e-09,1.410593,42513.52932,551,0.00370267,793,0.00537511
2950001,3000000,1e-09,1.410593,19616.325,262,0.00128533,412,0.00209422
