Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,29900.942225,2061,0.003273,1287,0.00200789
200001,400000,1e-09,1.0061622525085,33315.69804,2006,0.00376656,2036,0.00383433
400001,600000,1e-09,0.7861317225715,24964.426285,1675,0.00277489,1249,0.00206878
600001,800000,1e-09,0.866136980172,31521.59246,2109,0.00346278,1805,0.00293689
800001,1000000,1e-09,0.795602793692,32795.16789,1750,0.00287122,1570,0.00260189
1000001,1200000,1e-09,0.7759865663515,27937.39785,1859,0.00321922,1367,0.00242067
1200001,1400000,1e-09,1.2693183916235,35582.935545,2251,0.00389733,3034,0.00526544
1400001,1600000,1e-09,1.185058842336,35973.3188,2166,0.00387344,2630,0.00467011
1600001,1800000,1e-09,0.92042936898,29384.4461,1931,0.00327311,1821,0.00306256
1800001,2000000,1e-09,0.812519140544,31968.76474,1992,0.00347567,1720,0.00289978
2000001,2200000,1e-09,1.138549795255,25374.534855,1819,0.00301067,2123,0.00353322
2200001,2400000,1e-09,0.3838066692205,28585.641595,2104,0.00374256,867,0.00157722
2400001,2600000,1e-09,0.9333402480475,38673.9616,2427,0.00416856,2122,0.00364356
2600001,2800000,1e-09,1.410593,41384.19117,2391,0.00418578,3416,0.006065
2800001,3000000,1e-09,1.410593,37682.797755,2350,0.00424056,3328,0.00601211
3000001,3200000,1e-09,1.2280841575887,39959.25447,2650,0.00454378,3262,0.00556144
3200001,3400000,1e-09,0.9249092903475,34766.711495,2268,0.00432478,2083,0.00392956
3400001,3600000,1e-09,0.901074024134,31030.23378,1954,0.00311644,1802,0.00286522
3600001,3800000,1e-09,0.395701450278,32929.378535,1980,0.00328411,735,0.00126
3800001,4000000,1e-09,0.777696362882,29626.027215,1901,0.00323867,1308,0.00210378
4000001,4200000,1e-09,1.2563845069115,31461.909145,2316,0.00382167,2981,0.00502678
4200001,4400000,1e-09,0.814458571332,29261.78854,1955,0.00335856,1620,0.00269789
4400001,4600000,1e-09,1.4101243496285,41388.139275,2651,0.00467744,3632,0.00635122
4600001,4800000,1e-09,0.987748939571,29632.36918,1892,0.00344322,1913,0.00362011
4800001,5000000,1e-09,1.37446,38484.24606,2262,0.00415278,3200,0.00592644
5000001,5200000,1.5e-08,0.90789031984,35579.560125,2123,0.00376178,1994,0.00350133
5200001,5400000,1.5e-08,0.7955176,36684.80254,2319,0.00403789,1852,0.00328889
5400001,5600000,1.5e-08,0.729775928395,37063.80802,2270,0.00391767,1672,0.00291922
5600001,5800000,1.5e-08,0.791249983303,33707.565775,2174,0.00383333,1782,0.00312811
5800001,6000000,1.5e-08,0.885029705582,34367.367415,2129,0.00367011,1957,0.00338822
6000001,6200000,1.5e-08,0.826969669544,36832.750405,2332,0.00418522,1847,0.00339367
6200001,6400000,1.5e-08,0.861062529949,36212.136855,2286,0.00400967,1933,0.00341089
6400001,6600000,1.5e-08,0.559798631905,35641.907655,2289,0.00401,1234,0.00217967
6600001,6800000,1.5e-08,1.13918467722,34432.37034,2074,0.00369767,2407,0.00423989
6800001,7000000,1.5e-08,1.599181181565,34729.77551,2066,0.00359944,3479,0.00611767
7000001,7200000,1.5e-08,1.14753519132,37963.5507,2357,0.00421589,2753,0.00484467
7200001,7400000,1.5e-08,1.25207875106,32725.226205,2071,0.00357944,2657,0.00470267
7400001,7600000,1.5e-08,0.7110298214365,37561.470385,2305,0.00403311,1653,0.00277367
7600001,7800000,1.5e-08,0.7185966720115,34333.30975,2211,0.00392444,1573,0.00280122
7800001,8000000,1.5e-08,1.0632531414725,33667.111725,2108,0.00371033,2238,0.00392
8000001,8200000,1.5e-08,1.7968838062525,35203.697055,2221,0.003899,3892,0.00692144
8200001,8400000,1.5e-08,0.7302068332155,36158.46278,2274,0.00391456,1670,0.00281578
8400001,8600000,1.5e-08,1.17023382246,36724.39227,2255,0.00411178,2654,0.00480767
8600001,8800000,1.5e-08,0.4591394593845,34549.2983,2084,0.00376433,966,0.001686
8800001,9000000,1.5e-08,0.632375748694,36168.90242,2319,0.00411233,1426,0.00251556
9000001,9200000,1.5e-08,0.83095794376,34181.63156,2138,0.00370433,1762,0.003118
9200001,9400000,1.5e-08,0.7813896672685,34942.444235,2197,0.00391078,1772,0.00313667
9400001,9600000,1.5e-08,0.660431930815,37736.50704,2317,0.00417989,1559,0.00276767
9600001,9800000,1.5e-08,0.9315245256415,35346.24137,2144,0.00383044,1983,0.00348089
9800001,10000000,1.5e-08,0.4957107,35916.29498,2292,0.00408589,1102,0.00192356
10000001,10200000,1e-09,0.5934227874305,32151.79908,2133,0.003546,1289,0.00220344
10200001,10400000,1e-09,0.278526787422,35957.36388,2243,0.00388911,663,0.00111478
10400001,10600000,1e-09,0.3818005569635,44178.69332,2758,0.00471789,1097,0.001987
10600001,10800000,1e-09,1.617465201401,32928.77041,2152,0.00381822,3434,0.00623967
10800001,11000000,1e-09,1.923526,34879.4071,2134,0.00380556,4228,0.00759233
11000001,11200000,1e-09,0.620367903751,31778.325815,1870,0.00316422,1122,0.00181356
11200001,11400000,1e-09,0.82149791523,38716.05741,2187,0.00406011,1891,0.00352578
11400001,11600000,1e-09,1.0289168059145,30454.33909,1859,0.00328411,1786,0.00317778
11600001,11800000,1e-09,0.8164507460865,29137.472615,1771,0.00319244,1541,0.00282211
11800001,12000000,1e-09,0.9022042757185,28571.085675,1856,0.00275933,1679,0.00247189
12000001,12200000,1e-09,0.795155315789,43902.70435,2854,0.00474122,2279,0.00371967
12200001,12400000,1e-09,1.007050745082,37756.49895,2433,0.00448456,2404,0.00450533
12400001,12600000,1e-09,1.146449552844,33806.581855,2204,0.00382989,2598,0.00460389
12600001,12800000,1e-09,0.198558601008,29532.755565,1955,0.00331333,353,0.000597111
12800001,13000000,1e-09,0.3747566487125,41479.771895,2473,0.00430067,974,0.00175578
13000001,13200000,1e-09,1.241390476775,29895.99043,2023,0.00361822,2342,0.00416933
13200001,13400000,1e-09,0.722322326791,34575.5968,1928,0.00367011,1482,0.00287378
13400001,13600000,1e-09,1.4010168861015,27105.275655,1667,0.00276256,2428,0.00414811
13600001,13800000,1e-09,1.20310030725,30931.08495,1930,0.00307889,2426,0.00384944
13800001,14000000,1e-09,1.256327822096,34666.483505,2055,0.00387956,2619,0.00486122
14000001,14200000,1e-09,2.016032,29839.051755,1970,0.00324622,4005,0.00664844
14200001,14400000,1e-09,0.919297366847,33216.295865,2242,0.00381478,2088,0.00339244
14400001,14600000,1e-09,0.7072157947085,36332.297625,2385,0.00416589,1663,0.00284989
14600001,14800000,1e-09,1.369723892364,29886.353355,1944,0.00360456,2715,0.00500244
14800001,15000000,1e-09,0.8305208935545,33477.70172,2115,0.00393567,1837,0.00352167
15000001,15200000,1.5e-08,0.469052574344,35247.291505,2129,0.00365167,1012,0.00174833
15200001,15400000,1.5e-08,0.581429967666,34612.952435,2237,0.00392967,1359,0.00241644
15400001,15600000,1.5e-08,0.8876970890705,33273.180015,1957,0.00349633,1848,0.00330033
15600001,15800000,1.5e-08,0.7219471094465,36140.95571,2226,0.00387178,1689,0.00298056
15800001,16000000,1.5e-08,0.4257663429645,36133.22879,2211,0.00401433,991,0.00176856
16000001,16200000,1.5e-08,0.4196956,35679.29601,2304,0.00405556,1016,0.00179789
16200001,16400000,1.5e-08,0.4196956,33181.01647,2161,0.00373322,907,0.00159344
16400001,16600000,1.5e-08,0.1548829674675,36754.9526,2298,0.00406022,402,0.000693556
16600001,16800000,1.5e-08,1.241672955863,36089.6952,2327,0.00407622,2906,0.00511822
16800001,17000000,1.5e-08,1.177378806938,33721.351395,2111,0.00387144,2402,0.00436311
17000001,17200000,1.5e-08,0.9017381,37356.38178,2275,0.00394478,2122,0.00377889
17200001,17400000,1.5e-08,0.895441072482,35499.401735,2205,0.003994,1911,0.00342378
17400001,17600000,1.5e-08,0.608859554962,37784.643735,2375,0.00416011,1495,0.00264089
17600001,17800000,1.5e-08,0.932886895393,36725.328205,2249,0.003947,2191,0.00387722
17800001,18000000,1.5e-08,0.743820691388,35185.34084,2268,0.00394833,1713,0.002961
18000001,18200000,1.5e-08,0.6696898419865,38434.666035,2422,0.00432244,1592,0.00280133
18200001,18400000,1.5e-08,0.323299156018,37618.436435,2212,0.00410578,707,0.00131733
18400001,18600000,1.5e-08,0.526763970316,35928.053525,2230,0.00395644,1198,0.00216444
18600001,18800000,1.5e-08,0.8925509609635,37998.57477,2367,0.00431089,2029,0.00361022
18800001,19000000,1.5e-08,1.2407503293745,35096.500695,2171,0.00387244,2715,0.00488033
19000001,19200000,1.5e-08,0.7360055728755,34826.973295,2124,0.00378378,1624,0.00297944
19200001,19400000,1.5e-08,0.695891671815,36262.994695,2281,0.00408489,1711,0.00311144
19400001,19600000,1.5e-08,1.925216406806,35345.01492,2215,0.00391156,4160,0.00746256
19600001,19800000,1.5e-08,1.5837012893775,38775.727805,2408,0.00419978,3904,0.00683611
19800001,20000000,1.5e-08,1.447302942022,37520.20068,2406,0.00432833,3432,0.00627833
20000001,20200000,1e-09,0.5919356,41234.29247,2777,0.00477667,1713,0.00292133
20200001,20400000,1e-09,0.8971153453345,48038.451795,2954,0.00545856,2609,0.00472711
20400001,20600000,1e-09,1.011026874457,26576.68335,1758,0.00287644,1888,0.00304378
20600001,20800000,1e-09,1.437674405746,25822.27513,1617,0.002452,2321,0.003436
20800001,21000000,1e-09,0.6181905137615,38558.64294,2158,0.00406011,1427,0.00275667
21000001,21200000,1e-09,1.975137671285,32389.222865,1900,0.00316356,3876,0.00652878
21200001,21400000,1e-09,0.7439128915785,32463.273465,2165,0.00385667,1539,0.00280678
