Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,44694.03675,2618,0.00452378,1578,0.00257533
200001,400000,1e-09,1.0061622525085,42709.976025,2567,0.00435589,2598,0.00449722
400001,600000,1e-09,0.7861317225715,38713.95685,2455,0.00434456,1977,0.00342711
600001,800000,1e-09,0.866136980172,30785.06605,1819,0.00310244,1696,0.00279656
800001,1000000,1e-09,0.795602793692,39525.44525,2275,0.00382456,1878,0.00319478
1000001,1200000,1e-09,0.7759865663515,33255.396645,2155,0.00364078,1552,0.00269956
1200001,1400000,1e-09,1.2693183916235,42039.740075,2469,0.00432611,3045,0.00533467
1400001,1600000,1e-09,1.185058842336,29833.440025,1894,0.002797,2393,0.003541
1600001,1800000,1e-09,0.92042936898,35367.9194,2362,0.00393956,2248,0.00379689
1800001,2000000,1e-09,0.812519140544,42305.032475,2564,0.00436622,2107,0.00368711
2000001,2200000,1e-09,1.138549795255,39570.790355,2501,0.004385,2841,0.00508933
2200001,2400000,1e-09,0.3838066692205,30903.59909,1832,0.00335844,808,0.00137089
2400001,2600000,1e-09,0.9333402480475,39333.092415,2484,0.00461122,2313,0.00422411
2600001,2800000,1e-09,1.410593,31307.40322,2034,0.00369567,2668,0.00487044
2800001,3000000,1e-09,1.410593,42661.946695,2491,0.00485633,3742,0.00728956
3000001,3200000,1e-09,1.2280841575887,30225.72091,1869,0.00354289,2089,0.00382278
3200001,3400000,1e-09,0.9249092903475,38520.923565,2334,0.00421522,2087,0.00382322
3400001,3600000,1e-09,0.901074024134,31575.1429,2187,0.00385811,1886,0.00329044
3600001,3800000,1e-09,0.395701450278,29246.904945,1995,0.00362544,671,0.00119233
3800001,4000000,1e-09,0.777696362882,34792.76675,2002,0.00339411,1557,0.00268833
4000001,4200000,1e-09,1.2563845069115,35146.691385,2265,0.00416922,2917,0.00532767
4200001,4400000,1e-09,0.814458571332,37412.470085,2282,0.00405756,1940,0.00335011
4400001,4600000,1e-09,1.4101243496285,35051.1684,2089,0.004014,2787,0.00546067
4600001,4800000,1e-09,0.987748939571,31683.189755,2289,0.00382722,2355,0.003816
4800001,5000000,1e-09,1.37446,32715.250505,2183,0.00376889,3036,0.00523689
5000001,5200000,1.5e-08,0.90789031984,35138.375905,2299,0.00400878,2039,0.00360478
5200001,5400000,1.5e-08,0.7955176,39759.13574,2489,0.00445389,1946,0.00340933
5400001,5600000,1.5e-08,0.729775928395,33421.85282,2201,0.00380544,1532,0.00263667
5600001,5800000,1.5e-08,0.791249983303,35404.35019,2297,0.00398233,1753,0.00304267
5800001,6000000,1.5e-08,0.885029705582,36775.64371,2262,0.00401044,1959,0.00353122
6000001,6200000,1.5e-08,0.826969669544,37787.86069,2372,0.00410767,1963,0.00339333
6200001,6400000,1.5e-08,0.861062529949,35858.08942,2157,0.00383244,1929,0.00342022
6400001,6600000,1.5e-08,0.559798631905,36929.80406,2295,0.00395011,1232,0.00208178
6600001,6800000,1.5e-08,1.13918467722,36453.911935,2252,0.004001,2517,0.00442978
6800001,7000000,1.5e-08,1.599181181565,34851.436725,2167,0.00375144,3599,0.00622633
7000001,7200000,1.5e-08,1.14753519132,36124.12981,2214,0.00404211,2426,0.00446344
7200001,7400000,1.5e-08,1.25207875106,38156.55741,2432,0.00434867,3013,0.00538767
7400001,7600000,1.5e-08,0.7110298214365,36903.720175,2350,0.00414356,1781,0.00316856
7600001,7800000,1.5e-08,0.7185966720115,34937.115575,2197,0.00389889,1572,0.00274033
7800001,8000000,1.5e-08,1.0632531414725,34945.380505,2188,0.00386844,2349,0.00418522
8000001,8200000,1.5e-08,1.7968838062525,34478.263635,2214,0.00395956,3774,0.00670556
8200001,8400000,1.5e-08,0.7302068332155,33580.144585,2065,0.00363711,1543,0.00272733
8400001,8600000,1.5e-08,1.17023382246,34868.16642,2279,0.00398733,2631,0.00456422
8600001,8800000,1.5e-08,0.4591394593845,35776.526795,2259,0.00393167,1017,0.00175522
8800001,9000000,1.5e-08,0.632375748694,37658.11257,2239,0.00407711,1434,0.00261044
9000001,9200000,1.5e-08,0.83095794376,33535.01093,2001,0.00357633,1806,0.00319333
9200001,9400000,1.5e-08,0.7813896672685,35764.646555,2287,0.004075,1777,0.00320689
9400001,9600000,1.5e-08,0.660431930815,37335.27788,2370,0.00419267,1605,0.00280611
9600001,9800000,1.5e-08,0.9315245256415,38041.571445,2428,0.00422944,2181,0.00379311
9800001,10000000,1.5e-08,0.4957107,36155.801935,2292,0.00398156,1091,0.00188144
10000001,10200000,1e-09,0.5934227874305,39784.0226,2363,0.00380167,1359,0.00219378
10200001,10400000,1e-09,0.278526787422,31021.35251,1771,0.00337156,494,0.000924222
10400001,10600000,1e-09,0.3818005569635,32052.797875,1866,0.00309789,680,0.00106356
10600001,10800000,1e-09,1.617465201401,27961.87866,1542,0.003172,2412,0.00501956
10800001,11000000,1e-09,1.923526,27274.40791,1641,0.00313644,3155,0.00599867
11000001,11200000,1e-09,0.620367903751,30386.87472,1965,0.00343889,1238,0.00222878
11200001,11400000,1e-09,0.82149791523,39848.40409,2405,0.00424622,2056,0.00368511
11400001,11600000,1e-09,1.0289168059145,23392.22227,1634,0.00299589,1640,0.00301367
11600001,11800000,1e-09,0.8164507460865,31801.081325,2037,0.003545,1703,0.00288211
11800001,12000000,1e-09,0.9022042757185,30037.472645,2011,0.00317722,1888,0.00301867
12000001,12200000,1e-09,0.795155315789,32779.446875,2066,0.00392689,1752,0.00327433
12200001,12400000,1e-09,1.007050745082,30811.507295,1952,0.00365367,2180,0.00405878
12400001,12600000,1e-09,1.146449552844,34653.569455,2306,0.00383633,2724,0.00454844
12600001,12800000,1e-09,0.198558601008,28086.249365,1770,0.00307478,331,0.000574444
12800001,13000000,1e-09,0.3747566487125,38020.044475,2292,0.004316,886,0.00163622
13000001,13200000,1e-09,1.241390476775,38115.055755,2496,0.00439811,3107,0.00548922
13200001,13400000,1e-09,0.722322326791,34951.27737,2065,0.004053,1506,0.00294033
13400001,13600000,1e-09,1.4010168861015,37402.0378,1982,0.00381033,2871,0.00553811
13600001,13800000,1e-09,1.20310030725,22913.96238,1448,0.00262244,1778,0.00324711
13800001,14000000,1e-09,1.256327822096,38860.843995,2173,0.00418711,2730,0.005234
14000001,14200000,1e-09,2.016032,31116.983755,1985,0.00369867,4120,0.00775944
