Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,1e-09,0.5869804,29693.93062,524,0.00327022,271,0.00168044
50001,100000,1e-09,0.610696352086,27642.07562,441,0.00287556,278,0.00183067
100001,150000,1e-09,0.446480671168,23616.70968,499,0.00314489,224,0.00141867
150001,200000,1e-09,0.730803120304,28565.90018,562,0.00377911,364,0.002316
200001,250000,1e-09,1.047316,27499.04226,409,0.00267511,473,0.00305778
250001,300000,1e-09,1.012073610034,35854.91676,633,0.00409644,656,0.00424044
300001,350000,1e-09,0.9826297,58368.70376,858,0.00656889,947,0.00722267
350001,400000,1e-09,0.9826297,26775.8033,428,0.00336,423,0.00318
400001,450000,1e-09,0.9826297,19257.60952,334,0.00231911,335,0.00236622
450001,500000,1e-09,0.9826297,37430.92838,594,0.00419422,508,0.00356356
500001,550000,1e-09,0.948959890286,25108.99134,399,0.00263556,383,0.00263156
550001,600000,1e-09,0.2303076,33219.2979,482,0.00307911,126,0.000796
600001,650000,1e-09,0.2303076,33512.59418,584,0.00392844,145,0.00104311
650001,700000,1e-09,0.992852320688,41539.828,555,0.00400711,528,0.00362489
700001,750000,1e-09,1.120694,27739.33726,411,0.00257911,477,0.00295467
750001,800000,1e-09,1.120694,37759.79884,585,0.00478444,630,0.00504444
800001,850000,1e-09,1.120694,24188.46134,385,0.00288622,465,0.00341822
850001,900000,1e-09,0.873028312296,34400.61728,495,0.003904,461,0.00350889
900001,950000,1e-09,0.504231462472,30360.27606,481,0.00291733,236,0.00145067
950001,1000000,1e-09,0.6844574,37838.01114,569,0.00417378,428,0.00305867
1000001,1050000,1e-09,0.6844574,40901.30652,686,0.00464711,411,0.00288044
1050001,1100000,1e-09,0.940687754302,44573.73828,667,0.00460844,592,0.00428533
1100001,1150000,1e-09,0.892755156704,32877.50534,615,0.00425333,566,0.00395556
1150001,1200000,1e-09,0.5860459544,43150.70186,624,0.00514,360,0.00301556
1200001,1250000,1e-09,1.001123072414,35727.20022,624,0.00461067,637,0.00481244
1250001,1300000,1e-09,1.465715,37384.05912,612,0.00360622,900,0.00530356
1300001,1350000,1e-09,1.33293849408,38157.29912,578,0.00410489,755,0.00551467
1350001,1400000,1e-09,1.277497,36394.7526,554,0.00407644,725,0.00539378
1400001,1450000,1e-09,1.277497,24123.77986,337,0.00236,467,0.00331022
1450001,1500000,1e-09,1.35549454816,30220.26278,392,0.002984,517,0.00413111
1500001,1550000,1e-09,1.193336421184,42738.45492,578,0.00486489,690,0.00586267
1550001,1600000,1e-09,0.9139074,37369.17616,557,0.00454533,523,0.00416089
1600001,1650000,1e-09,0.9139074,20802.33892,411,0.00275467,405,0.00273689
1650001,1700000,1e-09,0.9139074,36944.99406,563,0.00352444,493,0.00309556
1700001,1750000,1e-09,0.923238754618,36030.4342,552,0.00376844,530,0.00362978
