Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,1e-09,0.5937401358895,37695.13524,2346,0.00391233,1368,0.00225967
200001,400000,1e-09,1.0061622525085,37493.44824,2130,0.00421278,2224,0.00442889
400001,600000,1e-09,0.7861317225715,37819.65528,2400,0.00397044,1675,0.00268589
600001,800000,1e-09,0.866136980172,51224.4561,3019,0.005161,2717,0.00450444
800001,1000000,1e-09,0.795602793692,38416.84551,2328,0.004049,1847,0.00322256
1000001,1200000,1e-09,0.7759865663515,34685.925435,2426,0.00410022,2020,0.00342533
1200001,1400000,1e-09,1.2693183916235,31513.821815,2163,0.00339222,2593,0.00402322
1400001,1600000,1e-09,1.185058842336,34855.08071,2279,0.00410911,2896,0.005279
1600001,1800000,1e-09,0.92042936898,27690.162705,1784,0.00286033,1710,0.002721
1800001,2000000,1e-09,0.812519140544,33147.14218,2184,0.00390611,1892,0.00338278
2000001,2200000,1e-09,1.138549795255,36987.893815,2363,0.00428844,2676,0.00492233
2200001,2400000,1e-09,0.3838066692205,29903.7298,1821,0.00332822,569,0.00101489
2400001,2600000,1e-09,0.9333402480475,31413.15616,2049,0.00353433,1942,0.00333111
2600001,2800000,1e-09,1.410593,34714.631355,2232,0.00417111,3111,0.005803
2800001,3000000,1e-09,1.410593,37371.56034,2395,0.004039,3258,0.00553278
3000001,3200000,1e-09,1.2280841575887,32572.053365,2000,0.00373044,2466,0.00459311
3200001,3400000,1e-09,0.9249092903475,38424.926225,2311,0.00418378,2191,0.00404778
3400001,3600000,1e-09,0.901074024134,37283.176495,2365,0.00397544,2295,0.00387178
3600001,3800000,1e-09,0.395701450278,23856.07496,1769,0.00272189,769,0.00114922
3800001,4000000,1e-09,0.777696362882,30768.151725,1857,0.00338522,1473,0.00269478
4000001,4200000,1e-09,1.2563845069115,43059.93765,2736,0.00528511,3177,0.00619922
4200001,4400000,1e-09,0.814458571332,36197.16604,2297,0.004157,1732,0.003192
4400001,4600000,1e-09,1.4101243496285,28649.998335,2034,0.00331533,2722,0.00425911
4600001,4800000,1e-09,0.987748939571,28713.869615,1780,0.00310089,1832,0.00325167
4800001,5000000,1e-09,1.37446,31901.806165,1852,0.00329922,2691,0.00480233
5000001,5200000,1.5e-08,0.90789031984,36243.65413,2198,0.00387844,2066,0.00357178
5200001,5400000,1.5e-08,0.7955176,36657.5979,2366,0.00413189,1799,0.00310622
5400001,5600000,1.5e-08,0.729775928395,34160.8727,2067,0.00371122,1608,0.00294411
5600001,5800000,1.5e-08,0.791249983303,35601.45399,2219,0.00391744,1833,0.00321367
5800001,6000000,1.5e-08,0.885029705582,37827.786135,2377,0.00426178,2000,0.00358889
6000001,6200000,1.5e-08,0.826969669544,37041.38654,2306,0.00401478,1972,0.00345211
6200001,6400000,1.5e-08,0.861062529949,37689.920085,2355,0.00429133,2053,0.00368311
6400001,6600000,1.5e-08,0.559798631905,36832.89216,2374,0.00413556,1313,0.00232878
6600001,6800000,1.5e-08,1.13918467722,35406.828185,2158,0.003839,2485,0.00443878
6800001,7000000,1.5e-08,1.599181181565,36193.47342,2211,0.00393067,3701,0.00663356
7000001,7200000,1.5e-08,1.14753519132,37404.38545,2327,0.004038,2601,0.00462844
7200001,7400000,1.5e-08,1.25207875106,35230.336655,2188,0.00387667,2732,0.00479278
7400001,7600000,1.5e-08,0.7110298214365,35294.112175,2168,0.00390611,1568,0.00285067
7600001,7800000,1.5e-08,0.7185966720115,33262.31973,2108,0.00353956,1510,0.00253422
7800001,8000000,1.5e-08,1.0632531414725,37445.31964,2309,0.00413356,2432,0.00440033
8000001,8200000,1.5e-08,1.7968838062525,33385.136485,2080,0.00367678,3794,0.006702
8200001,8400000,1.5e-08,0.7302068332155,36369.771565,2289,0.003923,1747,0.00310344
8400001,8600000,1.5e-08,1.17023382246,34603.9404,2255,0.00407122,2535,0.00452311
8600001,8800000,1.5e-08,0.4591394593845,37748.49756,2372,0.00419511,1121,0.001994
8800001,9000000,1.5e-08,0.632375748694,34851.51311,2153,0.00389344,1404,0.00251244
9000001,9200000,1.5e-08,0.83095794376,37774.101265,2322,0.00412789,1849,0.00336356
9200001,9400000,1.5e-08,0.7813896672685,36033.241825,2348,0.00402622,1793,0.00310133
