Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,1e-09,0.8095547769667,36282.091712,11098,0.00418578,8674,0.00334327
1000001,2000000,1e-09,0.992662461967,36165.017313,11121,0.00386873,11031,0.00382033
2000001,3000000,1e-09,1.0553765425046,35235.345866,10476,0.00360507,10938,0.003732
3000001,4000000,1e-09,0.84549305704604,36465.638243,10530,0.00380411,8508,0.00298831
4000001,5000000,1e-09,1.1686352734886,34022.935811,10663,0.00391011,12697,0.00471647
5000001,6000000,1.5e-08,0.821892707424,35113.174468,10696,0.00384516,8884,0.00317384
6000001,7000000,1.5e-08,0.9972393380366,36850.689455,11530,0.00405111,11580,0.00411382
7000001,8000000,1.5e-08,0.9784987154601,36053.784744,11183,0.00396598,10908,0.00386698
8000001,9000000,1.5e-08,0.9577679340013,35971.763232,11450,0.00409011,10708,0.00377509
9000001,10000000,1.5e-08,0.740002953497,34935.581906,11095,0.00392209,8143,0.00288964
10000001,11000000,1e-09,0.9589482666434,33706.100782,10283,0.00374069,10323,0.00365471
11000001,12000000,1e-09,0.8378875293401,33399.433483,10838,0.00376629,8769,0.00302256
12000001,13000000,1e-09,0.7043941726871,29837.589403,9410,0.00330224,7406,0.00265631
13000001,14000000,1e-09,1.1648315638027,34336.387266,10168,0.00380064,12335,0.00459864
14000001,15000000,1e-09,1.1685579894948,31011.171299,9645,0.00353251,11752,0.00422129
15000001,16000000,1.5e-08,0.6171786166983,36415.530661,11405,0.00408609,7067,0.00251844
16000001,17000000,1.5e-08,0.6826651860537,37358.570716,11573,0.00414724,8105,0.00289562
17000001,18000000,1.5e-08,0.816549262845,36557.983745,11547,0.0040884,9560,0.00341782
18000001,19000000,1.5e-08,0.7306108517317,36055.855234,11220,0.00399858,8290,0.00294447
19000001,20000000,1.5e-08,1.2776235765792,37052.952616,11673,0.00414909,15036,0.00535898
20000001,21000000,1e-09,0.9111885478598,35562.234949,11738,0.00396791,11013,0.00376933
21000001,22000000,1e-09,0.9655684174914,31255.325336,9972,0.00358618,9788,0.00350398
22000001,23000000,1e-09,0.7973020040365,34292.095011,11228,0.00376551,8239,0.00280033
23000001,24000000,1e-09,0.9222911892337,34794.447098,11286,0.00399936,10372,0.00372507
24000001,25000000,1e-09,0.9050349974841,36615.809117,11954,0.00413324,10658,0.00365791
25000001,26000000,1.5e-08,1.0530510081065,35185.20771,11233,0.00394067,11762,0.00413218
26000001,27000000,1.5e-08,1.1085778938268,36033.762909,11284,0.00398218,12600,0.00448198
27000001,28000000,1.5e-08,0.98323483819,36729.124604,11336,0.00403696,11146,0.00399489
28000001,29000000,1.5e-08,1.1350985092916,36257.768262,11324,0.00400384,13077,0.00463396
29000001,30000000,1.5e-08,0.7736527117388,34673.351984,10926,0.00386631,8511,0.00297462
