Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,10.320206097,0.73153505483753,18560.752325,7702,0.00256742,6267,0.00207871
1000001,2000000,27.090541004,1.3168435573532,31608.153096,11324,0.00394244,14464,0.00505536
2000001,3000000,28.146016627,1.3369127016419,30879.030002,11444,0.00394091,14808,0.00511673
3000001,4000000,42.336300009,1.2667403693172,31021.919838,11469,0.00398316,14165,0.0049562
4000001,5000000,52.070130759,1.4924069545745,32593.566882,12006,0.00412384,17006,0.00590129
5000001,6000000,32.485194189,0.8049236445137,30454.411997,11141,0.0038764,9450,0.00326613
6000001,7000000,29.318767319,0.8681506470541,29353.59729,11416,0.00390844,9911,0.00334576
7000001,8000000,38.231672588,0.6576530795339,30545.203685,10940,0.00379782,7488,0.00257844
8000001,9000000,35.76889613,0.6997142977588,30765.413049,11577,0.00394222,8618,0.00292633
9000001,10000000,28.146016628,1.2390201148793,30064.549608,10715,0.00371129,12840,0.004447
10000001,11000000,46.792752642,1.3433814971166,31572.78981,12046,0.00414887,15078,0.00525744
11000001,12000000,19.467661499,1.6583527525268,30075.152472,10339,0.00362198,16341,0.00573422
12000001,13000000,37.645297238,1.1350217638423,31670.298643,11187,0.00386893,12475,0.00436582
13000001,14000000,25.096864825,0.75019560191816,29012.070283,10839,0.00371362,8848,0.00302122
14000001,15000000,23.689563994,0.9564196973232,31892.103867,10856,0.00376702,10610,0.00365636
15000001,16000000,13.838458175,0.83387796027285,26668.386319,9874,0.00335387,7936,0.00265344
16000001,17000000,28.380566765,1.5862704603589,29783.777741,10606,0.0036798,16124,0.00561509
17000001,18000000,11.844781998,0.7951299959287,26561.984689,9403,0.00322316,7214,0.00243776
18000001,19000000,4.925552911,0.936062835793,19118.634513,6989,0.00236249,6412,0.00214296
19000001,20000000,3.28370194,0.868490984115,15490.177935,6002,0.00191073,5357,0.00163436
20000001,21000000,4.808277842,1.0694932856161,14650.972803,6003,0.00195118,5522,0.00178653
21000001,22000000,2.110951247,0.9426717054726,8533.090081,4297,0.00123129,4460,0.00128749
22000001,23000000,7.505604434,0.9329156636981,13489.668443,5977,0.00186629,5877,0.00188918
