Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,200000,0,0.792776086469,2044,363,0.000500444,329,0.000444778
200001,400000,1.172750695,0.421803446409,5748.386445,572,0.000845333,271,0.000374222
400001,600000,11.141131585,0.6753415653995,18890.109445,1570,0.00264256,1152,0.00190656
600001,800000,12.31388227,1.27002017795965,26089.657755,1900,0.00332778,2509,0.00445211
800001,1000000,26.973265935,0.4977339979505,31344.17541,2171,0.00377922,1315,0.00227489
1000001,1200000,31.07789336,1.31898522363,31027.716975,2463,0.00411622,3137,0.00537111
1200001,1400000,26.973265935,1.912275,33598.30849,2244,0.00389978,4343,0.00751189
1400001,1600000,15.832134355,1.304120077736,32788.765245,2210,0.00374467,3003,0.00508111
1600001,1800000,25.80051524,0.774774,30881.580815,2293,0.00397633,1825,0.00312556
1800001,2000000,35.76889613,1.2740634854,31597.996615,2293,0.00388956,2817,0.00471656
2000001,2200000,20.523137125,0.339206,27230.62412,2021,0.00362522,872,0.00150278
2200001,2400000,26.38689059,2.312673371015,30555.255295,2245,0.003865,4738,0.00823467
2400001,2600000,36.355271475,0.9381459718765,30687.69804,2278,0.00390444,2076,0.00348111
2600001,2800000,41.632649595,1.76993434117,31627.14208,2353,0.00402833,3847,0.00669178
2800001,3000000,15.83213435,1.324603824148,26206.266155,1984,0.00339544,2510,0.00432789
3000001,3200000,39.87352355,0.51471621696,28291.825245,2194,0.00367922,1245,0.00205878
3200001,3400000,23.45501386,1.033178907508,34145.80001,2436,0.00420133,2601,0.00443244
3400001,3600000,46.323652365,0.331617984006,31708.757295,2327,0.00394778,947,0.00159411
3600001,3800000,27.55964128,0.986386738112,28800.04075,2174,0.003762,2128,0.003732
3800001,4000000,74.46966899,3.467802,35635.89791,2528,0.00443222,7924,0.0141087
4000001,4200000,51.601030485,1.043458395695,34661.5879,2330,0.00400611,2482,0.00437178
4200001,4400000,65.08766345,0.8430635804415,33912.89571,2447,0.00422411,2123,0.00371722
4400001,4600000,29.905142665,1.12955397852,29536.81609,2365,0.004077,2714,0.00464967
4600001,4800000,34.596145435,2.415166,31231.048155,2130,0.00372522,4797,0.00839533
4800001,5000000,79.16067176,2.030792818216,32701.06801,2699,0.00463644,4629,0.00811844
5000001,5200000,45.15090167,0.680481161096,30357.984575,2496,0.00427433,1807,0.00304656
5200001,5400000,44.564526325,0.644466842211,31576.380915,2362,0.00413478,1583,0.00273244
5400001,5600000,36.94164682,0.577815362035,31792.05385,2273,0.00402189,1353,0.00235856
5600001,5800000,17.004885045,0.8240816040235,32865.73936,2180,0.00377433,1906,0.00334322
5800001,6000000,18.764011085,1.297773253203,27244.626305,2032,0.00355911,2625,0.00455778
6000001,6200000,18.17763574,0.694838815491,27448.261765,2102,0.00372089,1458,0.002484
6200001,6400000,38.114397515,0.5036837,33110.61616,2349,0.00410767,1284,0.002205
6400001,6600000,36.94164682,1.038388045772,32563.25651,2502,0.00424511,2585,0.00442589
6600001,6800000,26.38689059,1.328573009395,27899.36602,2275,0.003752,3014,0.00499056
6800001,7000000,26.97326593,0.7752696646125,28048.03085,2208,0.003701,1864,0.003174
7000001,7200000,70.951416925,0.965703618117,32516.655915,2396,0.00416789,2281,0.00395078
7200001,7400000,25.80051524,0.468183006292,32326.11664,2242,0.00394733,1169,0.00203211
7400001,7600000,21.10951247,0.7236557866955,30416.17525,2274,0.00385189,1595,0.00262067
7600001,7800000,22.282263165,0.49790724912,28962.110975,2229,0.00371144,1346,0.00225733
7800001,8000000,51.01465514,0.632815737445,30999.455425,2362,0.00407733,1584,0.00267678
8000001,8200000,51.014655135,0.4161676,32526.44122,2638,0.00449244,1410,0.00234489
8200001,8400000,32.8370194,0.683645291995,30107.415715,2354,0.00405189,1722,0.00286611
8400001,8600000,35.76889613,0.780715747648,28525.98408,2209,0.003803,1804,0.00309033
8600001,8800000,24.0413892,0.824893852735,32169.074935,2282,0.003952,1922,0.00329389
8800001,9000000,35.182520785,0.793148996416,32982.09948,2297,0.00400867,1881,0.00327533
9000001,9200000,19.350386435,1.447974466704,34069.68708,2206,0.00394711,3225,0.00583133
9200001,9400000,12.90025762,1.760505374995,21688.1564,1768,0.00291967,2950,0.00491878
9400001,9600000,36.35527148,1.899353458124,30772.499605,2260,0.00390911,4002,0.00694011
9600001,9800000,37.528022165,0.44806781428,33688.66372,2501,0.00425211,1264,0.00214944
