Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,1000000,10.320206097,0.73153505483753,18988.849866,7998,0.00267062,6304,0.00209127
1000001,2000000,27.090541004,1.3168435573532,31217.962563,11391,0.00384611,14702,0.00504911
2000001,3000000,28.146016627,1.3369127016419,30482.630636,11530,0.00397998,14709,0.00511691
3000001,4000000,42.336300009,1.2667403693172,31971.388106,11684,0.00405078,14395,0.00499111
4000001,5000000,52.070130759,1.4924069545745,31945.523827,11516,0.00398698,16499,0.00577778
5000001,6000000,32.485194189,0.8049236445137,30480.358809,11416,0.00390893,9279,0.00314869
6000001,7000000,29.318767319,0.8681506470541,30087.130493,11447,0.00398573,10060,0.00346931
7000001,8000000,38.231672588,0.6576530795339,31590.609269,11415,0.00393969,7821,0.00267362
8000001,9000000,35.76889613,0.6997142977588,31364.001663,11839,0.00402664,8915,0.00301127
9000001,10000000,28.146016628,1.2390201148793,30175.918581,10825,0.00375591,12908,0.0044906
10000001,11000000,46.792752642,1.3433814971166,31597.113596,12134,0.00413407,15307,0.00525709
11000001,12000000,19.467661499,1.6583527525268,30836.346042,10844,0.00379422,17308,0.00607082
12000001,13000000,37.645297238,1.1350217638423,32432.57174,11436,0.00394429,12879,0.00447276
13000001,14000000,25.096864825,0.75019560191816,29215.320902,10822,0.00369316,9078,0.00313051
14000001,15000000,23.689563994,0.9564196973232,32129.773443,11187,0.00385756,10672,0.0037148
15000001,16000000,13.838458175,0.83387796027285,28561.707174,10181,0.00350011,8204,0.00281209
16000001,17000000,28.380566765,1.5862704603589,29640.286893,10749,0.00369884,15927,0.00548324
17000001,18000000,11.844781998,0.7951299959287,25360.741325,9221,0.00319796,7103,0.00245018
18000001,19000000,4.925552911,0.936062835793,19403.888279,7550,0.0025618,6735,0.00225316
19000001,20000000,3.28370194,0.868490984115,15922.4774,6679,0.00219873,5704,0.00183391
20000001,21000000,4.808277842,1.0694932856161,16685.959462,6769,0.00225944,7164,0.00238258
21000001,22000000,2.110951247,0.9426717054726,8140.611866,4073,0.00126691,4023,0.00126978
22000001,23000000,7.505604434,0.9329156636981,13964.237157,5822,0.00182929,5877,0.00189064
