Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,1.2514016,6927,229,0.00151111,223,0.00152222
50001,100000,0,0.6312512,6927,215,0.0014,153,0.000992
100001,150000,0,0.71013805,6927,244,0.00152089,225,0.00145156
150001,200000,0,0.7890249,6927,219,0.00144533,187,0.00122133
200001,250000,0,1.25309895,6927,243,0.00163778,241,0.001612
250001,300000,1.172750695,0.97195725,6927,253,0.00166578,157,0.00107422
300001,350000,1.172750695,0.2267415,11150.67618,255,0.001244,85,0.000461333
350001,400000,2.34550139,0.2267415,11940.18728,277,0.00182311,85,0.000537778
400001,450000,2.34550139,0.80039475,7381.183,264,0.00155778,210,0.00130622
450001,500000,11.141131585,0.95385365,13724.50088,327,0.00203911,202,0.0012
500001,550000,11.141131585,0.4588109,31948.77084,550,0.00374711,320,0.00218311
550001,600000,17.004885045,0.764025066666667,18831.59084,418,0.00266667,447,0.00288622
600001,650000,17.004885045,0.650651843333333,30117.0348,524,0.00347822,504,0.00344311
650001,700000,12.31388227,0.755033365,29054.13032,487,0.00338533,660,0.00454889
700001,750000,12.31388227,1.451541,26342.01238,463,0.00330578,615,0.00442
750001,800000,17.004885045,1.451541,31087.7761,603,0.00411467,827,0.00589822
800001,850000,17.004885045,0.718214733333333,31289.79284,560,0.00379511,552,0.00362356
850001,900000,26.973265935,0.2127949,27638.9213,550,0.00352222,211,0.00134222
900001,950000,26.973265935,0.2127949,36383.42064,552,0.003812,139,0.000925333
950001,1000000,32.25064405,0.54680375,30371.61924,495,0.00360844,299,0.00217422
1000001,1050000,32.25064405,0.7958515,29198.4443,558,0.00391422,456,0.00310578
1050001,1100000,31.07789336,0.7958515,32711.00466,586,0.00397867,412,0.00278578
1100001,1150000,31.07789336,1.35406325,30836.304,614,0.00406933,1097,0.00738667
1150001,1200000,32.250644055,1.912275,28916.46182,602,0.00401022,1011,0.00699467
1200001,1250000,32.250644055,1.912275,34114.85776,605,0.004292,1037,0.00723556
1250001,1300000,26.973265935,1.912275,33801.5728,570,0.00391822,1097,0.00774356
1300001,1350000,26.973265935,1.912275,31890.1252,538,0.003836,959,0.00687956
1350001,1400000,12.313882275,1.912275,29951.8114,551,0.00386844,997,0.00682756
1400001,1450000,12.313882275,1.912275,29440.13244,490,0.00350578,879,0.00628444
1450001,1500000,15.832134355,1.2598533,29922.48678,496,0.00346933,617,0.00442622
1500001,1550000,15.832134355,0.8312518,35271.17512,570,0.00404978,553,0.00374933
1550001,1600000,26.973265935,1.18675133333333,37962.06676,687,0.00470444,686,0.00480489
1600001,1650000,26.973265935,0.774774,32765.90652,628,0.00434356,507,0.00343956
1650001,1700000,25.80051524,0.774774,33519.43528,599,0.00422356,500,0.00353911
1700001,1750000,25.80051524,0.774774,28380.87834,546,0.00349911,444,0.00274933
1750001,1800000,19.936761775,0.774774,31549.83164,569,0.00398844,403,0.00267244
1800001,1850000,19.936761775,1.120325,31516.4401,567,0.00387867,686,0.00486267
1850001,1900000,35.76889613,1.465876,29936.72772,522,0.00385956,688,0.00522489
1900001,1950000,35.76889613,1.465876,34922.88504,613,0.00423022,925,0.00651644
1950001,2000000,39.28714821,0.798840333333333,34476.6395,589,0.00410622,634,0.00438222
2000001,2050000,39.28714821,0.339206,33120.7133,665,0.00446222,298,0.00189644
2050001,2100000,20.523137125,0.339206,33871.73542,537,0.00385289,203,0.00141689
2100001,2150000,20.523137125,0.339206,26061.6589,517,0.00358933,256,0.00170444
2150001,2200000,26.38689059,0.339206,34631.88558,668,0.00459867,294,0.00192844
2200001,2250000,26.38689059,1.4917505,29637.83248,598,0.00408356,717,0.00502889
2250001,2300000,26.38689059,2.644295,31406.86968,563,0.00383733,1348,0.00929422
2300001,2350000,26.38689059,2.644295,31390.21128,510,0.00375689,1309,0.00976222
2350001,2400000,31.664268705,2.644295,23723.59584,483,0.003288,1152,0.00804489
2400001,2450000,31.664268705,1.52996565,32526.92398,570,0.00387244,620,0.00427778
2450001,2500000,36.355271475,0.4156363,30992.91524,543,0.00364,237,0.00158311
2500001,2550000,36.355271475,0.84680065,36268.95398,566,0.00406978,466,0.003496
2550001,2600000,25.80051524,1.277965,29414.22606,611,0.00407333,743,0.00511022
2600001,2650000,25.80051524,1.277965,33148.07444,550,0.00384489,693,0.00489644
2650001,2700000,41.632649595,1.277965,31660.80454,532,0.00364311,638,0.00450133
2700001,2750000,41.632649595,1.7788195,33547.01372,605,0.00423822,1324,0.00930978
2750001,2800000,39.873523555,2.279674,30437.03412,589,0.00423067,1241,0.00892489
2800001,2850000,39.873523555,2.279674,31448.68676,608,0.00400444,1231,0.00838533
2850001,2900000,15.83213435,1.60392955,31214.9855,565,0.00397422,689,0.00489156
2900001,2950000,15.83213435,0.9281851,29934.8424,507,0.00352667,446,0.00307333
2950001,3000000,9.968380885,0.9281851,17245.05518,402,0.00286844,356,0.00256711
3000001,3050000,9.968380885,0.76461515,21313.48566,479,0.00321911,327,0.00218222
3050001,3100000,39.87352355,0.6010452,20624.16236,473,0.00300533,307,0.00188311
3100001,3150000,39.87352355,0.3971077,33586.31296,548,0.00399067,143,0.00105111
3150001,3200000,46.323652365,0.597307733333333,34640.4191,593,0.00419289,426,0.002944
3200001,3250000,46.323652365,0.619768,31993.32376,553,0.00418711,338,0.00249911
3250001,3300000,23.45501386,0.619768,29499.53182,562,0.00397867,403,0.00281378
3300001,3350000,23.45501386,1.1622495,29975.3891,581,0.00416267,650,0.00461956
3350001,3400000,36.941646825,0.9302847,32412.11138,596,0.00397689,928,0.00637556
3400001,3450000,36.941646825,0.2452515,33498.24274,556,0.00382756,160,0.00110889
