Start,Stop,RecRate,MutRate,AverageTmrca,NbVariants.Homogeneous,Pi.Homogeneous,NbVariants.NonHomogeneous,Pi.NonHomogeneous
1,50000,0,0.982926088832,5135,154,0.000929333,143,0.000813778
50001,100000,0,0.6312512,5135,127,0.000722667,102,0.000620444
100001,150000,0,0.767902157044,5135,163,0.000919556,133,0.000769333
150001,200000,0,0.7890249,5135,152,0.000862222,123,0.000712889
200001,250000,0,0.878275621296,5135,161,0.000957333,154,0.00098
250001,300000,0,0.35545516434,5135,159,0.000992444,77,0.00052
300001,350000,2.34550139,0.2267415,10628.71634,258,0.00158489,107,0.000571111
350001,400000,2.34550139,0.2267415,16181.72044,288,0.00197778,96,0.000669778
400001,450000,2.34550139,0.79679220759,10109.62988,246,0.00155778,228,0.00141289
450001,500000,2.34550139,0.570501940608,10195.13244,245,0.00149911,166,0.00101511
500001,550000,19.93676178,0.473687767984,26584.8055,520,0.00365867,275,0.00189022
550001,600000,19.93676178,0.860384345416,26433.48018,520,0.00346933,498,0.00329644
600001,650000,14.07300831,0.879553061006,29898.94166,548,0.003744,488,0.00333156
650001,700000,14.07300831,1.2974456508326,27779.212,494,0.00371689,586,0.00440533
700001,750000,10.55475623,1.451541,29805.93224,509,0.00363244,738,0.00523911
750001,800000,10.55475623,1.451541,30949.57632,562,0.00392933,779,0.00531244
800001,850000,23.45501386,0.979035975232,32069.23492,598,0.00408311,608,0.00385689
850001,900000,23.45501386,0.2127949,29266.1201,560,0.003852,229,0.00148533
900001,950000,30.49151801,0.2127949,34981.89922,578,0.00421067,142,0.00103378
950001,1000000,30.49151801,0.58631021657,29447.19366,523,0.003868,316,0.00224711
1000001,1050000,34.00977009,0.7958515,32223.6617,644,0.004168,554,0.00345644
1050001,1100000,34.00977009,0.7958515,32255.69578,561,0.00386089,464,0.00315333
1100001,1150000,28.14601663,1.77196289452,32660.54026,597,0.00421333,1010,0.00713067
1150001,1200000,28.14601663,1.912275,29191.5732,641,0.00445956,1065,0.00719422
1200001,1250000,36.35527148,1.912275,34728.94688,573,0.003928,1099,0.00776933
1250001,1300000,36.35527148,1.912275,32586.39216,521,0.00349689,969,0.00649022
1300001,1350000,17.59126039,1.912275,35123.1484,592,0.00408533,1087,0.00748311
1350001,1400000,17.59126039,1.912275,32018.13414,569,0.00398622,1027,0.00721422
1400001,1450000,7.03650416,1.912275,33840.3963,539,0.00381778,1032,0.00722267
1450001,1500000,7.03650416,1.30865444316,34960.41836,551,0.004048,796,0.00590178
1500001,1550000,24.62776455,0.877654203864,32075.5446,484,0.00336711,485,0.00344222
1550001,1600000,24.62776455,1.11789666392,32204.0043,543,0.003676,616,0.00418178
1600001,1650000,29.31876732,0.774774,31907.8206,575,0.00388622,496,0.00349067
1650001,1700000,29.31876732,0.774774,29364.89396,502,0.00338267,406,0.00276533
1700001,1750000,22.28226316,0.774774,29025.58214,570,0.00383067,460,0.00319289
1750001,1800000,22.28226316,0.774774,30773.00858,520,0.00354578,392,0.002584
1800001,1850000,17.59126039,1.1278580118,28260.38478,500,0.00343867,609,0.00411111
1850001,1900000,17.59126039,1.465876,30193.48074,546,0.00368089,702,0.00469911
1900001,1950000,53.94653187,1.465876,32419.47516,572,0.00406,773,0.00541378
1950001,2000000,53.94653187,1.0366439298,33596.73168,599,0.004016,608,0.00407867
2000001,2050000,24.62776455,0.339206,29497.1148,565,0.00390311,242,0.00165511
2050001,2100000,24.62776455,0.339206,36887.25716,638,0.00450933,206,0.00143022
2100001,2150000,16.4185097,0.339206,25145.8083,587,0.00378756,298,0.00181956
2150001,2200000,16.4185097,0.339206,29127.9064,534,0.00356889,223,0.00140356
2200001,2250000,36.35527148,1.31780848406,27745.46002,624,0.00438178,779,0.00556178
2250001,2300000,36.35527148,2.644295,33600.53772,616,0.00424933,1463,0.0103556
2300001,2350000,16.4185097,2.644295,32965.39846,503,0.00356667,1278,0.00925867
2350001,2400000,16.4185097,2.644295,23426.07028,487,0.00325733,1097,0.00726489
2400001,2450000,46.91002771,1.162994708458,32967.3257,614,0.00425244,689,0.00479733
2450001,2500000,46.91002771,0.4156363,33738.17874,528,0.00362267,300,0.00197422
2500001,2550000,25.80051524,0.895987879048,38187.06058,611,0.00415244,576,0.00385333
2550001,2600000,25.80051524,1.277965,29383.46014,613,0.00410133,764,0.00518933
2600001,2650000,25.80051524,1.277965,30749.41588,511,0.003492,642,0.00458267
2650001,2700000,25.80051524,1.277965,29825.3883,533,0.00361867,687,0.00475022
2700001,2750000,57.46478395,2.24413336468,32702.22866,623,0.004176,1271,0.008736
2750001,2800000,57.46478395,2.279674,32508.26312,716,0.00487156,1353,0.00961378
2800001,2850000,22.28226316,2.279674,29465.31868,570,0.00382667,1094,0.00766089
2850001,2900000,22.28226316,1.162371096592,27914.00494,549,0.00381689,621,0.00422978
2900001,2950000,9.38200554,0.9281851,30155.26754,477,0.00344133,427,0.00306533
