Start,Stop,AverageTmrca
0,200000,4478.000000
200000,400000,7006.294535
400000,600000,21020.213555
600000,800000,28825.790695
800000,1000000,30757.616460
1000000,1200000,30468.662745
1200000,1400000,32361.542975
1400000,1600000,31220.475740
1600000,1800000,31034.620735
1800000,2000000,32344.259490
2000000,2200000,29831.782745
2200000,2400000,30271.484510
2400000,2600000,30609.331235
2600000,2800000,31475.016275
2800000,3000000,27936.851735
3000000,3200000,28427.120550
3200000,3400000,33011.800135
3400000,3600000,31956.454850
3600000,3800000,29821.800505
3800000,4000000,35218.945925
4000000,4200000,35798.220370
4200000,4400000,33762.386740
4400000,4600000,29178.691465
4600000,4800000,32363.788735
4800000,5000000,33561.034895
5000000,5200000,29081.207395
5200000,5400000,31792.467905
5400000,5600000,33533.345070
5600000,5800000,32201.681090
5800000,6000000,27500.015760
6000000,6200000,29674.056455
6200000,6400000,32474.822505
6400000,6600000,30970.981990
6600000,6800000,28156.367215
6800000,7000000,28879.733680
7000000,7200000,34936.149150
7200000,7400000,32409.989315
7400000,7600000,31271.363030
7600000,7800000,30247.507340
7800000,8000000,30467.646745
8000000,8200000,30750.682200
8200000,8400000,30260.665085
8400000,8600000,29774.128555
8600000,8800000,31188.895345
8800000,9000000,33728.123215
9000000,9200000,31567.288555
9200000,9400000,21357.855220
9400000,9600000,33746.638155
9600000,9800000,31569.910725
9800000,10000000,29928.248780
10000000,10200000,34574.306855
10200000,10400000,29576.975557
10400000,10600000,30510.508305
10600000,10800000,32492.066735
10800000,11000000,30402.368325
11000000,11200000,32439.556190
11200000,11400000,31197.634595
11400000,11600000,26908.714350
11600000,11800000,33242.032325
11800000,12000000,31121.005090
12000000,12200000,30748.393245
12200000,12400000,32494.875640
12400000,12600000,30779.403805
12600000,12800000,32788.089580
12800000,13000000,31257.774350
13000000,13200000,32151.765420
13200000,13400000,22252.062300
13400000,13600000,30191.111735
13600000,13800000,32245.609635
13800000,14000000,27528.385735
14000000,14200000,31208.991590
14200000,14400000,29997.430310
14400000,14600000,33654.361120
14600000,14800000,32011.680925
14800000,15000000,31576.710960
15000000,15200000,28028.694915
15200000,15400000,33308.635755
15400000,15600000,26907.519930
15600000,15800000,28834.251490
15800000,16000000,21735.322605
16000000,16200000,29266.251870
16200000,16400000,29937.353520
16400000,16600000,33511.696755
16600000,16800000,32056.994215
16800000,17000000,30702.964470
17000000,17200000,31713.895180
17200000,17400000,31342.188995
17400000,17600000,16464.771980
17600000,17800000,17554.807170
17800000,18000000,31121.845345
18000000,18200000,26721.669365
18200000,18400000,24924.311880
18400000,18600000,16942.549765
18600000,18800000,14139.524435
18800000,19000000,16419.107235
19000000,19200000,11024.527075
19200000,19400000,13588.528905
19400000,19600000,14323.990260
19600000,19800000,13230.599260
19800000,20000000,20949.310490
20000000,20200000,12062.892160
20200000,20400000,9075.375750
20400000,20600000,18833.353330
20600000,20800000,12688.055075
20800000,21000000,18776.821330
21000000,21200000,18884.011115
21200000,21400000,10054.147255
21400000,21600000,5144.506545
21600000,21800000,3645.000000
21800000,22000000,3645.000000
22000000,22200000,5816.459250
22200000,22400000,25553.456345
22400000,22600000,17514.332810
22600000,22800000,17916.000000
22800000,23000000,6433.114140
23000000,23200000,4297.000000
23200000,23400000,4297.000000
23400000,23510001,4297.000000
