Start,Stop,AverageTmrca
0,1000000,18654.869059
1000000,2000000,32270.136207
2000000,3000000,30061.211903
3000000,4000000,31599.065852
4000000,5000000,32503.561596
5000000,6000000,30260.217721
6000000,7000000,30672.579661
7000000,8000000,31711.235117
8000000,9000000,31003.975850
9000000,10000000,29392.462808
10000000,11000000,31819.655910
11000000,12000000,31654.925999
12000000,13000000,32580.045951
13000000,14000000,29538.709312
14000000,15000000,32520.735910
15000000,16000000,28662.140070
16000000,17000000,30670.612819
17000000,18000000,27014.252114
18000000,19000000,19173.945171
19000000,20000000,13456.662546
20000000,21000000,14359.750612
21000000,22000000,9361.950424
22000000,23000000,13606.570837
23000000,23510001,7130.000000
