Start,Stop,AverageTmrca
0,200000,4696.000000
200000,400000,9045.605050
400000,600000,20572.724160
600000,800000,29644.999920
800000,1000000,28604.075020
1000000,1200000,29149.570795
1200000,1400000,33646.242030
1400000,1600000,33213.548545
1600000,1800000,31108.048340
1800000,2000000,32082.290540
2000000,2200000,29692.608145
2200000,2400000,27220.338120
2400000,2600000,32603.113865
2600000,2800000,34176.290005
2800000,3000000,24399.992055
3000000,3200000,27917.553360
3200000,3400000,32230.040875
3400000,3600000,32449.505680
3600000,3800000,30358.965060
3800000,4000000,35181.851880
4000000,4200000,33851.278180
4200000,4400000,33880.111830
4400000,4600000,30473.351500
4600000,4800000,32581.646120
4800000,5000000,32860.623370
5000000,5200000,30062.044065
5200000,5400000,31148.596945
5400000,5600000,32182.009975
5600000,5800000,32254.199875
5800000,6000000,27598.924670
6000000,6200000,30322.471825
6200000,6400000,31832.005065
6400000,6600000,30144.696010
6600000,6800000,29608.360610
6800000,7000000,27257.515530
7000000,7200000,32961.210635
7200000,7400000,30843.242230
7400000,7600000,29482.409150
7600000,7800000,28213.603540
7800000,8000000,29140.063160
8000000,8200000,31110.572275
8200000,8400000,30535.323745
8400000,8600000,30399.427445
8600000,8800000,30570.802555
8800000,9000000,34260.707270
9000000,9200000,32779.266850
9200000,9400000,23680.295635
9400000,9600000,30013.221395
9600000,9800000,32125.705065
9800000,10000000,30094.357775
10000000,10200000,34449.906180
10200000,10400000,28766.706865
10400000,10600000,30014.460575
10600000,10800000,33556.221425
10800000,11000000,30883.438980
11000000,11200000,30384.526165
11200000,11400000,29064.922415
11400000,11600000,28425.587650
11600000,11800000,31453.796270
11800000,12000000,30869.507275
12000000,12200000,31472.259215
12200000,12400000,34860.664025
12400000,12600000,32178.222795
12600000,12800000,33213.862160
12800000,13000000,31463.006535
13000000,13200000,32440.609365
13200000,13400000,21506.210490
13400000,13600000,30698.766355
13600000,13800000,31438.876850
13800000,14000000,28278.242485
14000000,14200000,31246.855905
14200000,14400000,31193.390290
14400000,14600000,32558.769220
14600000,14800000,29047.051305
14800000,15000000,30503.346690
15000000,15200000,26645.892885
15200000,15400000,34920.476255
15400000,15600000,30302.329575
15600000,15800000,27748.925520
15800000,16000000,21091.391700
16000000,16200000,28271.899520
16200000,16400000,27065.518275
16400000,16600000,32689.563455
16600000,16800000,31262.376215
16800000,17000000,28767.311560
17000000,17200000,32318.515995
17200000,17400000,32957.998795
17400000,17600000,15497.097795
17600000,17800000,18490.536515
17800000,18000000,27290.748480
18000000,18200000,25442.243835
18200000,18400000,23359.747040
18400000,18600000,15951.464870
18600000,18800000,16083.281755
18800000,19000000,16682.416130
19000000,19200000,13616.461040
19200000,19400000,16686.433115
19400000,19600000,15064.552775
19600000,19800000,12012.860015
19800000,20000000,22416.857820
20000000,20200000,18715.468355
20200000,20400000,10407.338665
20400000,20600000,19664.994875
20600000,20800000,14237.449580
20800000,21000000,18374.384000
21000000,21200000,20168.743405
21200000,21400000,8172.369560
21400000,21600000,4913.746625
21600000,21800000,2787.000000
21800000,22000000,2787.000000
22000000,22200000,5876.461790
22200000,22400000,26066.825735
22400000,22600000,17246.156655
22600000,22800000,4369.000000
22800000,23000000,10901.086670
23000000,23200000,4251.000000
23200000,23400000,4251.000000
23400000,23510001,4251.000000
