Start,Stop,AverageTmrca
0,1000000,18941.180832
1000000,2000000,32054.259359
2000000,3000000,30584.200920
3000000,4000000,31892.454273
4000000,5000000,32585.329699
5000000,6000000,31385.072515
6000000,7000000,30255.312901
7000000,8000000,31948.212540
8000000,9000000,31583.196918
9000000,10000000,28852.209194
10000000,11000000,31379.063100
11000000,12000000,29801.970162
12000000,13000000,31693.108306
13000000,14000000,28818.820387
14000000,15000000,32175.133424
15000000,16000000,27249.064434
16000000,17000000,29134.400374
17000000,18000000,25729.184347
18000000,19000000,19063.780027
19000000,20000000,15671.133351
20000000,21000000,13870.542983
21000000,22000000,10704.606149
22000000,23000000,14395.837103
23000000,23510001,8390.000000
