Start,Stop,AverageTmrca
0,200000,6992.000000
200000,400000,8654.574520
400000,600000,22065.755690
600000,800000,25228.527685
800000,1000000,29862.903730
1000000,1200000,29393.140715
1200000,1400000,34281.964005
1400000,1600000,32051.979965
1600000,1800000,30535.490345
1800000,2000000,31778.190450
2000000,2200000,28973.365370
2200000,2400000,29522.402200
2400000,2600000,34322.194890
2600000,2800000,34154.079710
2800000,3000000,27423.107840
3000000,3200000,27073.925250
3200000,3400000,31985.308550
3400000,3600000,31940.261070
3600000,3800000,29907.791745
3800000,4000000,34202.312575
4000000,4200000,35397.487835
4200000,4400000,33055.766100
4400000,4600000,28142.626060
4600000,4800000,32550.604885
4800000,5000000,33821.349530
5000000,5200000,30146.593695
5200000,5400000,30846.309655
5400000,5600000,31643.473510
5600000,5800000,30207.699325
5800000,6000000,29427.983800
6000000,6200000,29756.884765
6200000,6400000,31982.332675
6400000,6600000,30745.253525
6600000,6800000,26689.297235
6800000,7000000,27594.218250
7000000,7200000,34337.752465
7200000,7400000,30716.244325
7400000,7600000,29972.552525
7600000,7800000,26946.889420
7800000,8000000,30752.579690
8000000,8200000,29554.174460
8200000,8400000,30459.275550
8400000,8600000,29129.670820
8600000,8800000,31763.497490
8800000,9000000,32920.446925
9000000,9200000,32484.241645
9200000,9400000,23766.761665
9400000,9600000,32338.012645
9600000,9800000,32163.158990
9800000,10000000,29570.573095
10000000,10200000,35148.441175
10200000,10400000,29218.725535
10400000,10600000,31020.960465
10600000,10800000,31103.081005
10800000,11000000,31372.740870
11000000,11200000,30865.267125
11200000,11400000,30373.812365
11400000,11600000,26952.274005
11600000,11800000,32136.474785
11800000,12000000,30047.934080
12000000,12200000,31653.442335
12200000,12400000,32994.991565
12400000,12600000,32699.953985
12600000,12800000,31325.763940
12800000,13000000,29677.341390
13000000,13200000,32855.616625
13200000,13400000,21007.060905
13400000,13600000,29712.981455
13600000,13800000,32530.046225
13800000,14000000,28954.646205
14000000,14200000,32047.880375
14200000,14400000,32144.799660
14400000,14600000,32204.269090
14600000,14800000,32319.713610
14800000,15000000,30743.856600
15000000,15200000,25882.677560
15200000,15400000,31225.036070
15400000,15600000,28580.161835
15600000,15800000,25384.764755
15800000,16000000,22269.291375
16000000,16200000,24135.526290
16200000,16400000,29325.712120
16400000,16600000,33284.658090
16600000,16800000,31173.315045
16800000,17000000,30999.677160
17000000,17200000,34528.087930
17200000,17400000,32388.251145
17400000,17600000,16802.870345
17600000,17800000,17969.107845
17800000,18000000,31121.606180
18000000,18200000,24344.169870
18200000,18400000,20062.986505
18400000,18600000,18138.081155
18600000,18800000,15048.746205
18800000,19000000,17999.188830
19000000,19200000,10949.835380
19200000,19400000,18353.696075
19400000,19600000,14043.619395
19600000,19800000,11137.152785
19800000,20000000,22966.586040
20000000,20200000,15813.790795
20200000,20400000,5566.345760
20400000,20600000,15508.056200
20600000,20800000,15060.421480
20800000,21000000,21306.249780
21000000,21200000,20276.819620
21200000,21400000,4904.616055
21400000,21600000,5884.014730
21600000,21800000,5800.000000
21800000,22000000,5800.000000
22000000,22200000,5550.542540
22200000,22400000,25651.038085
22400000,22600000,20076.188040
22600000,22800000,3412.000000
22800000,23000000,12758.573550
23000000,23200000,5863.000000
23200000,23400000,5863.000000
23400000,23510001,5863.000000
