Start,Stop,AverageTmrca
0,1000000,18417.583049
1000000,2000000,31485.912337
2000000,3000000,30024.893300
3000000,4000000,31687.224393
4000000,5000000,32932.824441
5000000,6000000,30821.743444
6000000,7000000,30031.192369
7000000,8000000,31866.531116
8000000,9000000,31140.498880
9000000,10000000,29633.988287
10000000,11000000,31511.245155
11000000,12000000,30981.788510
12000000,13000000,31613.707324
13000000,14000000,28873.786965
14000000,15000000,31689.834981
15000000,16000000,27762.884939
16000000,17000000,31095.052166
17000000,18000000,25639.501734
18000000,19000000,19829.432536
19000000,20000000,14623.391198
20000000,21000000,14287.299529
21000000,22000000,8274.532983
22000000,23000000,14646.672509
23000000,23510001,4297.000000
