Start,Stop,AverageTmrca
0,1000000,18757.079745
1000000,2000000,31970.491686
2000000,3000000,30257.593189
3000000,4000000,31162.858291
4000000,5000000,32702.002607
5000000,6000000,30611.299791
6000000,7000000,29491.614473
7000000,8000000,31785.906698
8000000,9000000,31482.398851
9000000,10000000,29506.289347
10000000,11000000,31555.650949
11000000,12000000,31052.489484
12000000,13000000,31431.055504
13000000,14000000,28593.055950
14000000,15000000,31380.095742
15000000,16000000,27987.746045
16000000,17000000,29713.519526
17000000,18000000,26474.435937
18000000,19000000,20467.933990
19000000,20000000,14799.846642
20000000,21000000,14039.003303
21000000,22000000,10286.959929
22000000,23000000,14290.941036
23000000,23510001,3129.000000
