Start,Stop,AverageTmrca
0,200000,5344.000000
200000,400000,10077.316520
400000,600000,21263.016900
600000,800000,28305.603710
800000,1000000,29954.312200
1000000,1200000,28989.080920
1200000,1400000,32350.380295
1400000,1600000,30743.521120
1600000,1800000,31463.324720
1800000,2000000,32543.505760
2000000,2200000,28421.336125
2200000,2400000,32905.328410
2400000,2600000,31488.219860
2600000,2800000,31605.977315
2800000,3000000,27992.291470
3000000,3200000,29482.101125
3200000,3400000,32022.883620
3400000,3600000,32684.872395
3600000,3800000,31998.296950
3800000,4000000,33668.786440
4000000,4200000,34423.321485
4200000,4400000,33171.441860
4400000,4600000,28451.177970
4600000,4800000,30451.642170
4800000,5000000,33230.035650
5000000,5200000,31431.457105
5200000,5400000,31348.771280
5400000,5600000,33216.123860
5600000,5800000,28340.663550
5800000,6000000,28064.778250
6000000,6200000,28766.150515
6200000,6400000,33117.098870
6400000,6600000,31678.263510
6600000,6800000,29368.179545
6800000,7000000,27505.960025
7000000,7200000,33801.323100
7200000,7400000,32085.353220
7400000,7600000,30876.961350
7600000,7800000,30438.214095
7800000,8000000,30751.194580
8000000,8200000,31214.684800
8200000,8400000,30930.331450
8400000,8600000,32037.841625
8600000,8800000,30932.005280
8800000,9000000,31705.145160
9000000,9200000,31989.922960
9200000,9400000,24690.409215
9400000,9600000,32836.709655
9600000,9800000,31806.822970
9800000,10000000,29555.728105
10000000,10200000,33481.894185
10200000,10400000,31512.463665
10400000,10600000,30780.824165
10600000,10800000,30394.784930
10800000,11000000,31815.601035
11000000,11200000,30851.769705
11200000,11400000,33806.986590
11400000,11600000,27143.457145
11600000,11800000,31345.397375
11800000,12000000,31034.119395
12000000,12200000,30707.272540
12200000,12400000,36841.189345
12400000,12600000,32118.871825
12600000,12800000,32111.480030
12800000,13000000,30384.044960
13000000,13200000,32237.603610
13200000,13400000,21536.596400
13400000,13600000,30610.403820
13600000,13800000,32953.167460
13800000,14000000,28738.833220
14000000,14200000,31184.102675
14200000,14400000,32682.258210
14400000,14600000,32834.677185
14600000,14800000,32327.091075
14800000,15000000,31620.738070
15000000,15200000,30119.156375
15200000,15400000,33320.153520
15400000,15600000,29987.407445
15600000,15800000,25325.936985
15800000,16000000,24055.881545
16000000,16200000,26540.896555
16200000,16400000,28413.395055
16400000,16600000,34012.245980
16600000,16800000,29367.650005
16800000,17000000,29867.246870
17000000,17200000,30076.411735
17200000,17400000,31464.918845
17400000,17600000,20617.627580
17600000,17800000,16841.785965
17800000,18000000,27802.962500
18000000,18200000,25472.705625
18200000,18400000,23225.491645
18400000,18600000,11766.424295
18600000,18800000,19222.842880
18800000,19000000,17331.976950
19000000,19200000,14761.252680
19200000,19400000,13078.192285
19400000,19600000,14295.456145
19600000,19800000,14620.088675
19800000,20000000,22857.397215
20000000,20200000,16360.046015
20200000,20400000,8064.069855
20400000,20600000,19729.816735
20600000,20800000,16830.983390
20800000,21000000,22444.881315
21000000,21200000,18697.931665
21200000,21400000,8337.469670
21400000,21600000,6089.657995
21600000,21800000,3789.000000
21800000,22000000,3789.000000
22000000,22200000,4111.968980
22200000,22400000,28023.272220
22400000,22600000,19397.018195
22600000,22800000,9129.000000
22800000,23000000,9159.926390
23000000,23200000,5907.000000
23200000,23400000,5907.000000
23400000,23510001,5907.000000
