Start,Stop,AverageTmrca
0,1000000,18512.680830
1000000,2000000,31839.940050
2000000,3000000,29618.468438
3000000,4000000,31627.583371
4000000,5000000,32729.402200
5000000,6000000,30649.155106
6000000,7000000,29833.009808
7000000,8000000,30128.105743
8000000,9000000,31375.366658
9000000,10000000,29738.569344
10000000,11000000,31534.146805
11000000,12000000,30039.667955
12000000,13000000,32637.602946
13000000,14000000,28872.541109
14000000,15000000,30909.882682
15000000,16000000,28141.803187
16000000,17000000,29611.333805
17000000,18000000,25310.979516
18000000,19000000,19503.830726
19000000,20000000,15959.432953
20000000,21000000,16279.927095
21000000,22000000,7765.771918
22000000,23000000,12891.906170
23000000,23510001,4251.000000
