Start,Stop,AverageTmrca
0,1000000,17658.766901
1000000,2000000,32023.232503
2000000,3000000,30377.792204
3000000,4000000,31891.166828
4000000,5000000,31696.260945
5000000,6000000,30988.304935
6000000,7000000,29613.303293
7000000,8000000,30612.467057
8000000,9000000,31000.439822
9000000,10000000,30737.817997
10000000,11000000,31488.602370
11000000,12000000,31804.967275
12000000,13000000,31623.471669
13000000,14000000,29011.220265
14000000,15000000,31236.031933
15000000,16000000,28127.617741
16000000,17000000,29749.254115
17000000,18000000,26506.024300
18000000,19000000,19014.822295
19000000,20000000,16025.035614
20000000,21000000,14791.047144
21000000,22000000,7977.493849
22000000,23000000,15364.373112
23000000,23510001,7090.000000
