Start,Stop,AverageTmrca
0,200000,2044.000000
200000,400000,5748.386445
400000,600000,18890.109445
600000,800000,26089.657755
800000,1000000,31344.175410
1000000,1200000,31027.716975
1200000,1400000,33598.308490
1400000,1600000,32788.765245
1600000,1800000,30881.580815
1800000,2000000,31597.996615
2000000,2200000,27230.624120
2200000,2400000,30555.255295
2400000,2600000,30687.698040
2600000,2800000,31627.142080
2800000,3000000,26206.266155
3000000,3200000,28291.825245
3200000,3400000,34145.800010
3400000,3600000,31708.757295
3600000,3800000,28800.040750
3800000,4000000,35635.897910
4000000,4200000,34661.587900
4200000,4400000,33912.895710
4400000,4600000,29536.816090
4600000,4800000,31231.048155
4800000,5000000,32701.068010
5000000,5200000,30357.984575
5200000,5400000,31576.380915
5400000,5600000,31792.053850
5600000,5800000,32865.739360
5800000,6000000,27244.626305
6000000,6200000,27448.261765
6200000,6400000,33110.616160
6400000,6600000,32563.256510
6600000,6800000,27899.366020
6800000,7000000,28048.030850
7000000,7200000,32516.655915
7200000,7400000,32326.116640
7400000,7600000,30416.175250
7600000,7800000,28962.110975
7800000,8000000,30999.455425
8000000,8200000,32526.441220
8200000,8400000,30107.415715
8400000,8600000,28525.984080
8600000,8800000,32169.074935
8800000,9000000,32982.099480
9000000,9200000,34069.687080
9200000,9400000,21688.156400
9400000,9600000,30772.499605
9600000,9800000,33688.663720
9800000,10000000,28500.694935
10000000,10200000,34639.815890
10200000,10400000,30245.209165
10400000,10600000,31909.640980
10600000,10800000,32656.012025
10800000,11000000,29844.228000
11000000,11200000,29877.494890
11200000,11400000,30262.071080
11400000,11600000,25882.047820
11600000,11800000,30525.500680
11800000,12000000,31667.412265
12000000,12200000,31074.798590
12200000,12400000,34310.587130
12400000,12600000,32525.367310
12600000,12800000,32660.283360
12800000,13000000,29815.518180
13000000,13200000,31799.928610
13200000,13400000,23149.671785
13400000,13600000,31556.628195
13600000,13800000,32662.727925
13800000,14000000,29520.609570
14000000,14200000,30598.138655
14200000,14400000,30573.089930
14400000,14600000,33060.031170
14600000,14800000,32059.780360
14800000,15000000,29206.913475
15000000,15200000,26972.020080
15200000,15400000,33446.458920
15400000,15600000,30896.526285
15600000,15800000,29105.580185
15800000,16000000,21897.000475
16000000,16200000,26807.814815
16200000,16400000,30536.822425
16400000,16600000,34786.045110
16600000,16800000,31022.022925
16800000,17000000,30744.298270
17000000,17200000,32471.005295
17200000,17400000,30632.156540
17400000,17600000,19978.656740
17600000,17800000,20893.010355
17800000,18000000,29389.716065
18000000,18200000,23684.481345
18200000,18400000,21406.555710
18400000,18600000,16324.483295
18600000,18800000,20314.081615
18800000,19000000,15457.049025
19000000,19200000,14572.660170
19200000,19400000,16369.016270
19400000,19600000,9281.056820
19600000,19800000,10590.069375
19800000,20000000,22817.792420
20000000,20200000,13398.937605
20200000,20400000,11760.677280
20400000,20600000,17509.630190
20600000,20800000,16809.460475
20800000,21000000,22160.378825
21000000,21200000,20364.953475
21200000,21400000,6325.609500
21400000,21600000,6498.458505
21600000,21800000,2697.000000
21800000,22000000,2697.000000
22000000,22200000,5824.884755
22200000,22400000,27606.165920
22400000,22600000,18801.442025
22600000,22800000,16287.000000
22800000,23000000,11896.160365
23000000,23200000,8801.000000
23200000,23400000,8801.000000
23400000,23510001,8801.000000
