Start,Stop,AverageTmrca
0,200000,5135.000000
200000,400000,9270.109195
400000,600000,18330.762000
600000,800000,29608.415555
800000,1000000,31441.111975
1000000,1200000,31582.867735
1200000,1400000,33614.155395
1400000,1600000,33270.090890
1600000,1800000,30267.826320
1800000,2000000,31117.518090
2000000,2200000,30164.521665
2200000,2400000,29434.366620
2400000,2600000,33569.006290
2600000,2800000,31446.323990
2800000,3000000,26673.747380
3000000,3200000,28804.816445
3200000,3400000,30433.794995
3400000,3600000,32413.291085
3600000,3800000,29739.468865
3800000,4000000,34422.920065
4000000,4200000,35207.008570
4200000,4400000,34028.139395
4400000,4600000,28669.785460
4600000,4800000,33186.751010
4800000,5000000,32418.328600
5000000,5200000,30931.679970
5200000,5400000,30721.826110
5400000,5600000,33290.783230
5600000,5800000,29633.838030
5800000,6000000,28478.371615
6000000,6200000,28151.617405
6200000,6400000,32279.756370
6400000,6600000,31298.951755
6600000,6800000,27807.065285
6800000,7000000,27920.681550
7000000,7200000,34768.201525
7200000,7400000,29958.126095
7400000,7600000,32791.979520
7600000,7800000,30199.874470
7800000,8000000,31211.351880
8000000,8200000,30752.110645
8200000,8400000,30114.111450
8400000,8600000,32189.190240
8600000,8800000,29623.357770
8800000,9000000,34733.224150
9000000,9200000,30309.610540
9200000,9400000,24190.199375
9400000,9600000,32051.246715
9600000,9800000,32224.498445
9800000,10000000,28755.891660
10000000,10200000,35191.485470
10200000,10400000,31104.162545
10400000,10600000,31500.648450
10600000,10800000,30851.850015
10800000,11000000,29130.108265
11000000,11200000,32742.028575
11200000,11400000,31920.460035
11400000,11600000,28018.698960
11600000,11800000,31314.985100
11800000,12000000,31266.274750
12000000,12200000,29535.204635
12200000,12400000,34541.632965
12400000,12600000,31236.128340
12600000,12800000,32190.918848
12800000,13000000,29650.088325
13000000,13200000,32128.454930
13200000,13400000,20384.979095
13400000,13600000,29723.644365
13600000,13800000,31234.591520
13800000,14000000,29493.609840
14000000,14200000,31238.888935
14200000,14400000,29622.984250
14400000,14600000,33906.836780
14600000,14800000,31993.774635
14800000,15000000,30137.994110
15000000,15200000,26538.922385
15200000,15400000,32249.272560
15400000,15600000,30257.024110
15600000,15800000,28194.375340
15800000,16000000,22699.135830
16000000,16200000,27962.652045
16200000,16400000,27207.312350
16400000,16600000,33551.730795
16600000,16800000,31205.700570
16800000,17000000,28640.201870
17000000,17200000,31711.400270
17200000,17400000,33123.443425
17400000,17600000,18044.956350
17600000,17800000,19549.921410
17800000,18000000,29942.458230
18000000,18200000,24766.855625
18200000,18400000,24948.243325
18400000,18600000,17150.200815
18600000,18800000,18750.903555
18800000,19000000,16723.466630
19000000,19200000,12537.862455
19200000,19400000,16596.460165
19400000,19600000,10730.942695
19600000,19800000,14187.308150
19800000,20000000,19946.659745
20000000,20200000,12211.274990
20200000,20400000,8142.465705
20400000,20600000,15675.581165
20600000,20800000,14451.269645
20800000,21000000,19714.425010
21000000,21200000,20382.076345
21200000,21400000,12555.738235
21400000,21600000,7670.985065
21600000,21800000,5413.000000
21800000,22000000,5413.000000
22000000,22200000,7579.095405
22200000,22400000,26120.423235
22400000,22600000,20574.044710
22600000,22800000,8364.000000
22800000,23000000,8817.141830
23000000,23200000,3129.000000
23200000,23400000,3129.000000
23400000,23510001,3129.000000
